X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
100.0,100.0,train,9.94166191001751E-4,68.82738385805293,0.852687931923678
101.0,101.0,train,0.001008737471450816,69.32947849980633,0.856765586464969
102.0,102.0,train,5.657291481559472E-4,48.356300693546565,0.663730901873805
103.0,103.0,train,5.192844140647814E-4,45.256299787018555,0.6322568456957913
104.0,104.0,train,3.8814718566413693E-4,35.72768131307342,0.5265658585155215
105.0,105.0,train,5.573245812500729E-4,47.88212421724591,0.6582420886317015
106.0,106.0,train,0.003255818288441032,97.05509172140772,0.9981118169559637
107.0,107.0,train,0.0034256339075401524,98.39305605507377,0.9986386520816153
108.0,108.0,train,1.3763402629185428E-4,13.267821194929631,0.23290433920982023
109.0,109.0,train,0.0013319423543979442,78.39076993143965,0.9231506077222842
110.0,110.0,train,9.544586637843129E-4,67.27108358504928,0.8409772238951737
111.0,111.0,train,0.0010740830843411191,71.66301421313355,0.8737078205009119
113.0,113.0,train,4.926389075445259E-4,43.58428393040001,0.6128873532429335
114.0,114.0,train,7.749532984832094E-4,61.00668599012909,0.7752803002879957
115.0,115.0,train,0.0016433982305791154,86.10104049845886,0.9578242107003959
118.0,118.0,train,1.1407668630880668E-4,10.510923129983857,0.19729014007801515
119.0,119.0,train,0.0015310668220079539,83.84355842050537,0.9476345972786617
121.0,121.0,train,1.903351967412536E-4,18.563626629292568,0.3069612982610139
122.0,122.0,train,0.003255818288441032,97.05509172140772,0.9981118169559637
124.0,124.0,train,1.293827545095018E-4,12.36207573406498,0.22061347907974793
125.0,125.0,train,8.036866747899983E-5,6.368813436150695,0.14343532843154916
126.0,126.0,train,4.0066182554044695E-4,36.854585196972664,0.537843256626503
127.0,127.0,train,7.140639125261518E-4,56.78184022501799,0.7473124799770088
128.0,128.0,train,0.0017151233335211068,86.84514132826513,0.9632671224976987
129.0,129.0,train,6.794946403836017E-4,55.0588089670529,0.7299116107233286
130.0,130.0,train,1.3310055613941947E-4,12.758502560453293,0.22617559967207934
131.0,131.0,train,5.966831060986318E-4,50.68766702718781,0.6831967977559323
133.0,133.0,train,1.0845653735934304E-4,9.788722790726503,0.18855207699277987
134.0,134.0,train,3.716394538168757E-4,34.5089743875905,0.5112681487187385
135.0,135.0,train,1.9616761465855753E-4,19.23180012878309,0.3147045644118214
136.0,136.0,train,0.002210565520198534,92.52220471701322,0.9858568232845646
137.0,137.0,train,0.001807149569983567,88.16676404466936,0.9692346477971517
138.0,138.0,train,9.354270156365771E-4,66.5135066264577,0.8350387206115433
139.0,139.0,train,6.116107411654808E-4,51.949020655360094,0.6921774234049232
140.0,140.0,train,0.0013179766965601485,77.62814772385839,0.9210549870788147
142.0,142.0,train,8.841854003597947E-4,65.1113939303232,0.8179239057850074
143.0,143.0,train,1.2849622116094608E-4,12.26614405390107,0.21928126358734013
144.0,144.0,train,0.0016282571665504795,85.50636355321537,0.9565758949711696
145.0,145.0,train,8.444210605955111E-4,63.75708262523903,0.8034280867675879
146.0,146.0,train,5.66812545061332E-4,48.52488851980539,0.6644319971232024
147.0,147.0,train,4.670926784867335E-4,41.83079596472095,0.5933596970024393
148.0,148.0,train,6.263564071174512E-4,52.797411152509106,0.7007986019708099
150.0,150.0,train,0.0012944217942148029,76.74951303281284,0.9173901692834948
151.0,151.0,train,6.629624677616105E-4,54.29885510901182,0.7211713263454407
152.0,152.0,train,2.1058737395052084E-4,20.62824147478308,0.33347927822147094
153.0,153.0,train,5.826492555124393E-4,49.55105099697677,0.6745150752798671
154.0,154.0,train,2.1596069710713555E-5,0.7871916887731267,0.0407499940806374
155.0,155.0,train,2.757315405878076E-4,26.011102913776387,0.41208941643787145
156.0,156.0,train,0.0028101196284292004,95.76918474657325,0.9955441093114199
157.0,157.0,train,6.231157313694868E-4,52.55956686435719,0.6989248541106141
158.0,158.0,train,7.471268591753841E-5,5.672463551259341,0.13405124387432965
159.0,159.0,train,0.0015078599859739271,82.88901772671345,0.9452403992741997
160.0,160.0,train,4.162312682821378E-4,38.22462715706556,0.5514991845812879
161.0,161.0,train,0.0016217214788940778,85.26156235256605,0.9560257024857391
162.0,162.0,train,5.327220734220955E-5,3.4453445336596635,0.09753533204202136
163.0,163.0,train,6.961887633346128E-4,56.2952842340806,0.738459528495047
164.0,164.0,train,5.624534649990482E-4,48.098350401481206,0.6616021969788943
166.0,166.0,train,0.0023170428326802976,93.19838663213554,0.9884797070108547
170.0,170.0,train,4.828984718929181E-4,42.91755589332285,0.6055548485844495
171.0,171.0,train,4.1995760835144733E-4,38.529876870994705,0.5547072517474968
172.0,172.0,train,0.002169046123567068,92.08414175242669,0.9846791147781319
174.0,174.0,train,1.6919895006606766E-4,16.085961834195572,0.2781599577234447
175.0,175.0,train,0.002232620948109987,92.96667377624053,0.9864451579964223
176.0,176.0,train,3.5854621635292094E-4,33.41495803157102,0.4987839123242649
177.0,177.0,train,5.610669076274248E-4,48.0070239630751,0.6606970874480704
178.0,178.0,train,0.004457196430663924,99.99999474300895,0.9998133963656928
179.0,179.0,train,0.002039401623441818,91.03837245726957,0.9803324639044195
180.0,180.0,train,2.4908412379634086E-4,23.56530460107056,0.3811211522910396
182.0,182.0,train,6.898013413447507E-4,56.173851679506996,0.7352213942521212
183.0,183.0,train,6.699494620665245E-4,54.662199335255835,0.7248992232728309
184.0,184.0,train,1.4573146319825573E-4,14.063695341871815,0.24477759368309904
185.0,185.0,train,4.367310936310143E-4,39.65215835058119,0.5688660608700464
187.0,187.0,train,0.0015042350604467548,82.77907484363524,0.9448566635511019
188.0,188.0,train,3.197630819914522E-4,30.025522791184574,0.45990193646689526
189.0,189.0,train,0.0013120650299093335,77.46288428194377,0.9201507848704384
190.0,190.0,train,0.0010760281196255125,71.70592542863035,0.8741801511750303
191.0,191.0,train,0.001233424415703673,75.3055156821299,0.9070895142574381
192.0,192.0,train,7.161699802988125E-4,57.04087949282005,0.7483356104602075
193.0,193.0,train,3.704765188219609E-4,34.41072945360506,0.5101720030862075
194.0,194.0,train,1.1880675682737566E-4,11.212443069933537,0.204571368073579
195.0,195.0,train,4.854331925841427E-4,43.1240580733142,0.6074762249296584
196.0,196.0,train,6.853840998363826E-4,55.50421775453393,0.7329586327800108
197.0,197.0,train,1.4747382312371203E-4,14.225618561174299,0.24730828795082982
199.0,199.0,train,8.056997853372302E-4,62.51371136738864,0.7882042072929678
200.0,200.0,train,7.679177865248585E-4,60.31767475094644,0.7722138291370064
203.0,203.0,train,0.0014139231764466013,80.87964889366377,0.9343776469977568
204.0,204.0,train,6.361543714834653E-4,53.38627125110658,0.706393121935962
205.0,205.0,train,1.1010907504051118E-4,9.984228386790617,0.19113122650908698
207.0,207.0,train,5.765175778347964E-4,49.13246556805877,0.670647548448849
208.0,208.0,train,8.666325972586704E-4,64.54013986423652,0.8116618286280703
209.0,209.0,train,0.0015775239424089759,84.62017944331421,0.9521175408127837
210.0,210.0,train,0.001036062384323799,70.45696645904715,0.8641104091042876
211.0,211.0,train,8.256368736336969E-4,63.104388913872626,0.7961845446388579
213.0,213.0,train,5.386157892635464E-4,46.620489159902746,0.6457000042738468
214.0,214.0,train,1.0886810935720199E-4,9.83741434534681,0.1891951938859716
215.0,215.0,train,0.0032417435616634506,96.72963182887078,0.9980599201379465
216.0,216.0,train,8.116396846432609E-4,62.708924957262234,0.790613944029104
217.0,217.0,train,0.0024153022969251067,93.91884207875167,0.9904664317067836
218.0,218.0,train,0.0012560118922094687,76.03674779342101,0.9110456709896511
221.0,221.0,train,5.425701227043148E-4,46.807247195549564,0.6483887325013344
222.0,222.0,train,2.4806051308500556E-4,23.48877500348572,0.37989956548510284
223.0,223.0,train,1.5522789702802366E-4,14.858866601139999,0.2584682577044398
224.0,224.0,train,0.002599792104967268,94.6883760218694,0.9933180461724722
225.0,225.0,train,0.0033312250797083993,97.713813900688,0.9983671151184873
226.0,226.0,train,8.825842609401475E-5,7.388855551328441,0.1563559439973271
228.0,228.0,train,0.001328860473927001,78.27381484018021,0.9226929912110291
229.0,229.0,train,3.401084101231951E-4,31.79518620613996,0.48066109937677926
230.0,230.0,train,1.7014846148540288E-4,16.206727673516532,0.27947912425804367
231.0,231.0,train,4.2334282224228907E-4,38.657956539743076,0.557601741412119
232.0,232.0,train,7.733280385259899E-4,60.737962254640685,0.7745756077981698
233.0,233.0,train,0.0012224075356133304,75.05931443139183,0.9050965674722056
234.0,234.0,train,0.0010179778384752536,69.72635050818327,0.8592927450262132
235.0,235.0,train,0.0011428578922887023,73.52081871299872,0.8893792669961865
238.0,238.0,train,0.0015622107979908159,84.45829001913496,0.9506839738292355
239.0,239.0,train,1.6482549656238256E-4,15.666422825376413,0.2720526207896503
240.0,240.0,train,6.064713046681469E-4,51.5449426022397,0.6891145906261764
241.0,241.0,train,3.68684568258161E-4,34.257530196288904,0.5084781526559905
243.0,243.0,train,7.624023861759223E-4,59.78207060741865,0.769780677071965
244.0,244.0,train,6.677838279149655E-4,54.57676214575214,0.7237491149202608
246.0,246.0,train,0.0011882814457750783,74.56706272506307,0.8986477820184152
247.0,247.0,train,2.9536136011207444E-4,27.71936490324191,0.4339065401944008
248.0,248.0,train,4.4481855306811966E-4,40.315794872944736,0.5755310764292952
249.0,249.0,train,3.9177738345087793E-4,36.13449492101972,0.5298652037485095
251.0,251.0,train,9.837139990762562E-4,68.41258318959328,0.8496916614373824
252.0,252.0,train,0.001519860070602623,83.38591988471477,0.9464917814523078
254.0,254.0,train,7.370738514874918E-4,58.27837754943716,0.7582688041273902
256.0,256.0,train,4.0066182554044695E-4,36.854585196972664,0.537843256626503
257.0,257.0,train,2.0972327560897858E-4,20.50721380045078,0.33236884115021015
259.0,259.0,train,9.521215493596579E-4,67.08027947459179,0.840259639572875
260.0,260.0,train,3.892534975809829E-4,35.85625942933578,0.5275737877832763
261.0,261.0,train,0.0019306296010815507,89.84849158318376,0.9757476821701456
262.0,262.0,train,4.017896237108941E-4,36.93394670420855,0.5388462650655861
263.0,263.0,train,0.001188515258464381,74.57349473004793,0.8986934234368462
264.0,264.0,train,0.0038791912941576775,99.13882527645445,0.9994317966993871
265.0,265.0,train,7.70570393284749E-4,60.45676445472883,0.7733748677422003
266.0,266.0,train,7.625018986963324E-4,59.80054970878242,0.7698248070259317
267.0,267.0,train,7.636354424983136E-4,60.01099405558161,0.770326893274732
268.0,268.0,train,2.7570399157699697E-4,26.007931686716017,0.41205821429537426
270.0,270.0,train,8.182607357986852E-4,62.88932300253336,0.7932677155012662
272.0,272.0,train,1.1115522276597302E-4,10.15932388203437,0.19275973165858362
273.0,273.0,train,3.4565611863032416E-4,32.26030714134883,0.4861818920028266
274.0,274.0,train,6.023765967447909E-4,51.16450792246639,0.6866525631135438
275.0,275.0,train,2.7760545607163293E-4,26.27514490373639,0.41420793961153657
278.0,278.0,train,0.002170152517592948,92.30118643368917,0.9847117349720751
279.0,279.0,train,0.0025403941024283792,94.34476229279471,0.9925079897507041
281.0,281.0,train,0.0018275284063815444,88.5302691918004,0.9704190518009143
282.0,282.0,train,1.2410722052893242E-4,11.747633862494185,0.21265218519286955
283.0,283.0,train,7.736702018434335E-4,60.79949863966509,0.7747241489655377
286.0,286.0,train,0.003139633285193875,96.11007532766426,0.9976381658203153
287.0,287.0,train,0.0010526413249795006,70.90230787799145,0.868381921855389
289.0,289.0,train,8.238643985033165E-5,6.662612678966319,0.1467584339324457
290.0,290.0,train,0.0012561229954151226,76.05429352576078,0.9110647081779477
291.0,291.0,train,5.773653817689758E-4,49.26021949078067,0.6711850222820108
292.0,292.0,train,4.1995760835144733E-4,38.529876870994705,0.5547072517474968
295.0,295.0,train,1.2406462598221478E-5,0.3056687244593058,0.023616961629608246
296.0,296.0,train,0.001986642275415272,90.63506955977117,0.9782283838894034
297.0,297.0,train,5.378283986522797E-4,46.584128916250485,0.6451621725608716
298.0,298.0,train,8.028320037393571E-4,62.212817113616246,0.7870308798941449
299.0,299.0,train,7.679177865248585E-4,60.31767475094644,0.7722138291370064
300.0,300.0,train,0.0012891491298410854,76.41830498727484,0.9165467859820172
303.0,303.0,train,3.507342016535626E-4,32.752313861193926,0.4911838756550466
304.0,304.0,train,3.9761416387537564E-4,36.5951307830522,0.5351218892414056
305.0,305.0,train,4.4278101259436144E-5,2.588915983272619,0.0817624274839236
307.0,307.0,train,5.758341466297892E-4,49.02945120267543,0.6702136408720241
308.0,308.0,train,3.487468004198432E-4,32.62228284386843,0.4892320830791297
309.0,309.0,train,0.0015240789912239917,83.59732033583857,0.9469249069802316
310.0,310.0,train,5.915502089494039E-4,50.18486470086421,0.6800486384716982
311.0,311.0,train,1.243388461931356E-4,11.778853881074019,0.21300343170264258
312.0,312.0,train,6.293268810602429E-4,53.061145100065175,0.7025058748812332
313.0,313.0,train,0.001303768891397109,77.1444289741836,0.9188643810455126
314.0,314.0,train,3.761482046834111E-4,34.7857440010223,0.5154948129134875
315.0,315.0,train,4.063034183464765E-4,37.250462782305355,0.5428388694758223
317.0,317.0,train,0.0012431653777813807,75.55312419340316,0.9088167583167189
320.0,320.0,train,5.72410937415405E-4,48.8389453191985,0.6680316419973781
321.0,321.0,train,6.393969288091281E-4,53.50518998411993,0.7082214484909009
322.0,322.0,train,1.8697855415063954E-4,18.221592641081255,0.30246533137571896
323.0,323.0,train,0.0014293319098556143,81.02292435317476,0.9362969541771813
324.0,324.0,train,5.907475978065183E-4,50.14683779925529,0.6795535525878504
325.0,325.0,train,0.0012165660080990265,74.91212911947173,0.9040225536331706
326.0,326.0,train,0.0026036769884786558,94.94840126013627,0.9933678672319849
327.0,327.0,train,3.66037095420337E-4,33.979952896220844,0.5059648898285637
328.0,328.0,train,1.3546843361374208E-4,13.01357532122582,0.22969741916279418
329.0,329.0,train,0.0020591900740824297,91.65571681799449,0.9810681045536352
332.0,332.0,train,6.25558168665274E-4,52.73882613633932,0.7003381484167661
333.0,333.0,train,3.1052870795262027E-4,29.207308750820555,0.45020790674515987
334.0,334.0,train,9.553660027548436E-4,67.34449522667468,0.8412549425128468
335.0,335.0,train,0.0017031731183075158,86.7509378386033,0.9624116719671156
336.0,336.0,train,0.0015478196461887993,84.3061486531438,0.9492976226216663
337.0,337.0,train,0.0026077481163372224,95.20925695013842,0.9934196781910186
338.0,338.0,train,0.0010012523354587506,69.0214182602961,0.8546852306223544
339.0,339.0,train,1.2410722052893242E-4,11.747633862494185,0.21265218519286955
340.0,340.0,train,1.9354998736012435E-4,18.916623243992227,0.3112400950640002
341.0,341.0,train,7.666543116496424E-4,60.227190812499316,0.7716587202074859
342.0,342.0,train,2.1880470465082574E-4,21.289379785429784,0.3439473592445266
343.0,343.0,train,0.001446927277414907,81.70785429672921,0.9384200735826632
344.0,344.0,train,7.647868464722417E-4,60.093452020000456,0.7708357691999148
345.0,345.0,train,2.495002313981686E-4,23.589651632700072,0.38161705084056685
346.0,346.0,train,6.775186859976779E-5,4.931694244638021,0.12236101149655654
348.0,348.0,train,2.605250142113214E-4,24.472720470996588,0.39461214450499216
349.0,349.0,train,3.356374847422366E-4,31.277253349483182,0.4761687295154563
350.0,350.0,train,4.6281626644680517E-4,41.6144801691259,0.5899958540659698
351.0,351.0,train,4.380446711664921E-4,39.78191912842699,0.569955678563696
353.0,353.0,train,2.667469016834999E-4,25.067942399244536,0.40182506777726723
354.0,354.0,train,0.0016068633309255494,85.09937116250413,0.9547488242117638
355.0,355.0,train,6.861837271671452E-4,55.71479658931481,0.7333696758380523
356.0,356.0,train,0.0013673823407645061,79.61974554936408,0.9282222502177071
357.0,357.0,train,3.8539207982708133E-4,35.51094511676527,0.5240464041687323
358.0,358.0,train,0.001630421271501849,85.5874273248716,0.9567565540627644
359.0,359.0,train,8.666325972586704E-4,64.54013986423652,0.8116618286280703
360.0,360.0,train,1.9461272205202558E-4,19.05117653012672,0.3126487474340778
362.0,362.0,train,1.770231990766223E-4,17.150003179891925,0.28895862844589504
363.0,363.0,train,0.0020589370224803325,91.44973483253347,0.9810588732156209
365.0,365.0,train,6.8045411384291E-4,55.270198904134716,0.7304103725169977
366.0,366.0,train,5.056172236911529E-4,44.3966944169058,0.6224459363098077
367.0,367.0,train,0.003366478853404779,98.05047257067785,0.9984743294498897
368.0,368.0,train,8.43086098070855E-4,63.71950964008663,0.8029219070893295
370.0,370.0,train,0.0013205872258868357,77.87591925334054,0.9214510072416482
371.0,371.0,train,0.0011048178209945407,72.27577010010819,0.880968345081947
372.0,372.0,train,3.1806809949774757E-4,29.909504211402304,0.4581354810496534
373.0,373.0,train,1.6444283934796583E-4,15.625149406330102,0.27151580463149716
374.0,374.0,train,2.7707313521620636E-4,26.2015538485801,0.4136069108345529
376.0,376.0,train,1.9475439997144306E-4,19.067634499987683,0.3128363234196406
377.0,377.0,train,0.0019757774719099813,90.43631182603264,0.9777678929882717
378.0,378.0,train,5.359072733543515E-4,46.43750272506367,0.6438465082274256
379.0,379.0,train,0.0013178135335292016,77.61266153363658,0.9210301688762808
380.0,380.0,train,3.888382257635386E-4,35.78206601143299,0.5271956972731608
382.0,382.0,train,1.5652394698659411E-4,14.981275932053796,0.26031737746654937
383.0,383.0,train,4.135822431190374E-4,37.78283338511794,0.5492045499751534
384.0,384.0,train,0.0014662038820104993,82.07242630949244,0.9406649190458481
385.0,385.0,train,7.332126189051728E-4,58.06685798979758,0.7564639982222078
386.0,386.0,train,6.029073729932392E-4,51.224739765662406,0.6869727998968118
387.0,387.0,train,0.0016837910443429486,86.47096227177198,0.9609816522697369
388.0,388.0,train,6.01208197071479E-4,51.031919348431785,0.6859464699035653
389.0,389.0,train,2.830719217035603E-4,26.84074281683494,0.42034444294996776
391.0,391.0,train,5.175980724849265E-4,45.19828537616145,0.6310602391548257
392.0,392.0,train,0.0010819602786218067,71.83679743142567,0.875609829590407
393.0,393.0,train,1.476545431386354E-4,14.24241346455864,0.24757028921968394
394.0,394.0,train,4.264738561753313E-4,38.77521971566633,0.5602621458715396
395.0,395.0,train,0.00415457032717945,99.55428083887656,0.9996657203387588
396.0,396.0,train,8.354562208754088E-4,63.50475970974209,0.8000037601810538
398.0,398.0,train,9.237601104375602E-5,7.858270642571788,0.16302149549032452
400.0,400.0,train,0.0012876737369349233,76.31106373897819,0.9163092531229106
401.0,401.0,train,6.898013413447507E-4,56.173851679506996,0.7352213942521212
402.0,402.0,train,0.0032222231834093725,96.40542798181164,0.9979855746153992
404.0,404.0,train,9.704623228204663E-4,68.03977194865652,0.8458051070814483
405.0,405.0,train,2.999869612476727E-4,28.346606377275442,0.4389285594279254
406.0,406.0,train,0.0013981404629799697,80.03660977051702,0.9323517934482607
407.0,407.0,train,2.6963576158369124E-4,25.32869730880494,0.40514479486560817
408.0,408.0,train,0.001503482384911209,82.6301010371389,0.9447766485636159
409.0,409.0,train,0.0017018864059280213,86.58057417405806,0.9623183833916095
410.0,410.0,train,5.931948098843435E-4,50.272358124221036,0.6810607125675592
414.0,414.0,train,2.27121441303658E-4,22.011818533464556,0.354374682059877
415.0,415.0,train,0.0015352631190005015,83.96402910141713,0.948056208393562
416.0,416.0,train,0.001034434573527149,70.26895971801041,0.8636836067117964
417.0,417.0,train,0.001993909559576879,90.83438602971704,0.9785310626180286
418.0,418.0,train,0.0015905150619757117,84.77912229960003,0.9533010060434913
419.0,419.0,train,8.875140769305524E-4,65.24367516534652,0.8190877327610964
421.0,421.0,train,5.85938790400468E-4,49.78492459825886,0.6765711818612239
422.0,422.0,train,2.691691955961413E-4,25.297349674739984,0.40460989174128903
423.0,423.0,train,6.647079070504667E-4,54.40368500150025,0.7221073090725743
424.0,424.0,train,4.389683596501187E-4,39.8708488181591,0.5707202322889333
425.0,425.0,train,5.198776813927321E-4,45.30648180402313,0.6326768971374954
426.0,426.0,train,7.102560343470923E-4,56.651668417384585,0.7454520371305089
428.0,428.0,train,4.241436234554402E-4,38.68794806827501,0.5582837012293762
430.0,430.0,train,4.8510156627761105E-4,43.09402965955802,0.6072253777177447
432.0,432.0,train,8.652083614221707E-4,64.27316354142721,0.8111443745825968
433.0,433.0,train,0.0022117986244624974,92.546993491854,0.9858903805558868
434.0,434.0,train,0.001034434573527149,70.26895971801041,0.8636836067117964
435.0,435.0,train,6.814139191356239E-4,55.334471629484014,0.7309083852853708
436.0,436.0,train,0.0019293613961944619,89.65570151279965,0.9756883583783257
437.0,437.0,train,1.0845653735934304E-4,9.788722790726503,0.18855207699277987
438.0,438.0,train,6.898013413447507E-4,56.173851679506996,0.7352213942521212
439.0,439.0,train,0.0012352171079067493,75.35108467665361,0.9074098285801941
440.0,440.0,train,3.4659864431945813E-4,32.43233111729588,0.48711399517588916
441.0,441.0,train,0.001844711156354077,89.08216084085782,0.9713821981512842
445.0,445.0,train,4.2946297159493523E-4,39.11881824647594,0.5627870351074424
446.0,446.0,train,1.421329563463442E-4,13.632722959875595,0.239523969463465
447.0,447.0,train,0.001958326728186357,90.22163689114761,0.9770077931572634
449.0,449.0,train,8.142552157299309E-5,6.506701275272307,0.14517749135328462
450.0,450.0,train,0.0010662819834073686,71.08756645215621,0.8717955232003178
451.0,451.0,train,5.85938790400468E-4,49.78492459825886,0.6765711818612239
452.0,452.0,train,4.454557273671566E-4,40.381031160073135,0.5760517832148087
453.0,453.0,train,3.5770905008119814E-4,33.343459941590865,0.497974923391724
454.0,454.0,train,9.40313159934045E-5,8.040648632934149,0.16568624049381542
456.0,456.0,train,6.343959107114067E-5,4.449775809231416,0.11503979278058984
