x,y,species cloglog values
994.0,994.0,0.30466154
995.0,995.0,0.21940967
996.0,996.0,0.17471932
997.0,997.0,0.1222544
998.0,998.0,0.7881873
999.0,999.0,0.08092419
1000.0,1000.0,0.29336044
1001.0,1001.0,0.797914
1002.0,1002.0,0.1729383
1003.0,1003.0,0.81181574
1004.0,1004.0,0.26591098
1005.0,1005.0,0.1683186
1006.0,1006.0,0.06124158
1007.0,1007.0,0.29751578
1008.0,1008.0,0.57396084
1009.0,1009.0,0.5276022
1010.0,1010.0,0.12995121
1011.0,1011.0,0.20615813
1012.0,1012.0,0.026709054
1013.0,1013.0,0.0056334054
1014.0,1014.0,0.054779157
1015.0,1015.0,0.0024971378
1016.0,1016.0,0.17133819
1017.0,1017.0,0.114247546
1018.0,1018.0,0.04329172
1019.0,1019.0,0.30757943
1020.0,1020.0,0.18295862
1021.0,1021.0,0.44132483
1022.0,1022.0,4.4476846E-4
1023.0,1023.0,0.6872287
1024.0,1024.0,0.04660154
1025.0,1025.0,0.10806641
1026.0,1026.0,0.15019853
1027.0,1027.0,0.21067768
1028.0,1028.0,0.074345306
1029.0,1029.0,0.12269847
1030.0,1030.0,0.17355075
1031.0,1031.0,0.036389384
1032.0,1032.0,0.020821882
1033.0,1033.0,0.070146486
1034.0,1034.0,0.14341232
1035.0,1035.0,0.11555683
1036.0,1036.0,0.33621055
1037.0,1037.0,0.16832115
1038.0,1038.0,0.013698043
1039.0,1039.0,0.057225946
1040.0,1040.0,0.9331862
1041.0,1041.0,0.66570145
1042.0,1042.0,0.92507124
1043.0,1043.0,0.2504585
1044.0,1044.0,0.083756454
1045.0,1045.0,0.009156285
1046.0,1046.0,0.16196555
1047.0,1047.0,0.23035441
1048.0,1048.0,0.024982952
1049.0,1049.0,0.15233609
1050.0,1050.0,0.61305165
1051.0,1051.0,0.06050721
1052.0,1052.0,0.41350368
1053.0,1053.0,0.020335915
1054.0,1054.0,0.1549178
1055.0,1055.0,0.8867171
1056.0,1056.0,0.1512283
1057.0,1057.0,0.15457226
1058.0,1058.0,0.014414209
1059.0,1059.0,0.46025342
1060.0,1060.0,0.0560505
1061.0,1061.0,0.049000222
1062.0,1062.0,0.24526162
1063.0,1063.0,0.3961891
1064.0,1064.0,0.20542935
1065.0,1065.0,0.13519329
1066.0,1066.0,0.13255018
1067.0,1067.0,0.08232707
1068.0,1068.0,0.18016954
1069.0,1069.0,0.007609565
1070.0,1070.0,0.007532755
1071.0,1071.0,0.26109922
1072.0,1072.0,0.26153916
1073.0,1073.0,0.0010545021
1074.0,1074.0,0.015754113
1075.0,1075.0,0.07789617
1076.0,1076.0,0.2088839
1077.0,1077.0,0.041657608
1078.0,1078.0,0.24784675
1079.0,1079.0,0.09441413
1080.0,1080.0,0.033490982
1081.0,1081.0,0.44680467
1082.0,1082.0,0.87184566
1083.0,1083.0,0.0057380726
1084.0,1084.0,0.06782351
1085.0,1085.0,0.003180167
1086.0,1086.0,0.46116257
1087.0,1087.0,0.33659357
1088.0,1088.0,0.28073338
1089.0,1089.0,0.1463402
1090.0,1090.0,0.3346841
1091.0,1091.0,0.02098787
1092.0,1092.0,0.017895378
1093.0,1093.0,0.47573537
1094.0,1094.0,0.4522233
1095.0,1095.0,0.2699443
1096.0,1096.0,0.13244437
1097.0,1097.0,0.12913965
1098.0,1098.0,0.0672784
1099.0,1099.0,0.05774264
1100.0,1100.0,0.84249645
1101.0,1101.0,0.017921494
1102.0,1102.0,0.011126192
1103.0,1103.0,0.0037938831
1104.0,1104.0,0.064344935
1105.0,1105.0,0.18815264
1106.0,1106.0,0.025378933
1107.0,1107.0,0.046457138
1108.0,1108.0,0.2198814
1109.0,1109.0,0.7815607
1110.0,1110.0,0.4215784
1111.0,1111.0,0.03965958
1112.0,1112.0,0.30324993
1113.0,1113.0,0.16870303
1114.0,1114.0,0.15683605
1115.0,1115.0,0.32460764
1116.0,1116.0,0.031535324
1117.0,1117.0,0.17271256
1118.0,1118.0,0.09338472
1119.0,1119.0,0.48624378
1120.0,1120.0,0.75426984
1121.0,1121.0,0.18370163
1122.0,1122.0,0.0150258625
1123.0,1123.0,0.022835856
1124.0,1124.0,0.0070220367
1125.0,1125.0,0.030650984
1126.0,1126.0,0.6064524
1127.0,1127.0,0.51835775
1128.0,1128.0,0.35679594
1129.0,1129.0,0.082546316
1130.0,1130.0,0.07356057
1131.0,1131.0,0.29513523
1132.0,1132.0,0.61223274
1133.0,1133.0,0.14163837
1134.0,1134.0,0.06781962
1135.0,1135.0,0.6089228
1136.0,1136.0,0.12399589
1137.0,1137.0,0.030387603
1138.0,1138.0,0.30643538
1139.0,1139.0,0.43699074
1140.0,1140.0,0.107936546
1141.0,1141.0,0.53525275
1142.0,1142.0,0.603308
1143.0,1143.0,0.0011635523
1144.0,1144.0,0.09710524
1145.0,1145.0,0.30628705
1146.0,1146.0,0.011772682
1147.0,1147.0,0.036394913
1148.0,1148.0,0.09416514
1149.0,1149.0,0.008561181
1150.0,1150.0,0.18458188
1151.0,1151.0,0.15952224
1152.0,1152.0,0.053835545
1153.0,1153.0,0.28761002
1154.0,1154.0,0.0022843445
1155.0,1155.0,0.36964217
1156.0,1156.0,0.31615716
1157.0,1157.0,0.062203806
1158.0,1158.0,0.40948766
1159.0,1159.0,0.013915097
1160.0,1160.0,0.02622344
1161.0,1161.0,0.03261762
1162.0,1162.0,0.0050463798
1163.0,1163.0,0.0076681324
1164.0,1164.0,0.4963352
1165.0,1165.0,0.30400813
1166.0,1166.0,0.17697474
1167.0,1167.0,0.19822614
1168.0,1168.0,0.41848794
1169.0,1169.0,0.028180318
1170.0,1170.0,0.041749593
1171.0,1171.0,0.3798075
1172.0,1172.0,0.25737607
1173.0,1173.0,0.6862279
1174.0,1174.0,0.04107646
1175.0,1175.0,0.31199
1176.0,1176.0,0.93647635
1177.0,1177.0,0.31216332
1178.0,1178.0,0.28328687
1179.0,1179.0,0.10054951
1180.0,1180.0,0.3986235
1181.0,1181.0,0.032070316
1182.0,1182.0,0.04342229
1183.0,1183.0,0.02660376
1184.0,1184.0,0.08180183
1185.0,1185.0,0.27268633
1186.0,1186.0,0.09220275
1187.0,1187.0,0.068210945
1188.0,1188.0,0.05330097
1189.0,1189.0,0.0028120182
1190.0,1190.0,0.073694125
1191.0,1191.0,0.10802046
1192.0,1192.0,0.05107341
1193.0,1193.0,0.6482912
1194.0,1194.0,0.027115734
1195.0,1195.0,0.09291773
1196.0,1196.0,0.004524505
1197.0,1197.0,0.36834127
1198.0,1198.0,0.040191364
1199.0,1199.0,0.15103833
1200.0,1200.0,0.29879755
1201.0,1201.0,0.110879146
1202.0,1202.0,0.09676984
1203.0,1203.0,0.0501897
1204.0,1204.0,0.039738666
1205.0,1205.0,0.0016828013
1206.0,1206.0,0.009460138
1207.0,1207.0,0.024053533
1208.0,1208.0,0.001572011
1209.0,1209.0,0.04802248
1210.0,1210.0,0.25818604
1211.0,1211.0,0.15840678
1212.0,1212.0,0.2570807
1213.0,1213.0,0.5233602
1214.0,1214.0,0.057256125
1215.0,1215.0,0.13748205
1216.0,1216.0,0.08116103
1217.0,1217.0,0.15889995
1218.0,1218.0,0.021400267
1219.0,1219.0,0.020472594
1220.0,1220.0,0.31504878
1221.0,1221.0,0.19949435
1222.0,1222.0,0.049311034
1223.0,1223.0,0.61703676
1224.0,1224.0,0.07668757
1225.0,1225.0,0.028880525
1226.0,1226.0,0.1862091
1227.0,1227.0,0.06764733
1228.0,1228.0,0.17732154
1229.0,1229.0,0.021100344
1230.0,1230.0,0.074420325
1231.0,1231.0,0.5853245
1232.0,1232.0,0.019081768
1233.0,1233.0,0.045846615
1234.0,1234.0,0.019687343
1235.0,1235.0,0.39291877
1236.0,1236.0,0.0015447409
1237.0,1237.0,0.98974234
1238.0,1238.0,0.018657833
1239.0,1239.0,0.28425154
1240.0,1240.0,0.72978103
1241.0,1241.0,0.10851672
1242.0,1242.0,0.05168784
1243.0,1243.0,0.11235625
1244.0,1244.0,0.034885895
1245.0,1245.0,0.0077243606
1246.0,1246.0,0.28511938
1247.0,1247.0,0.401198
1248.0,1248.0,0.02206679
1249.0,1249.0,0.48604476
1250.0,1250.0,0.5612178
1251.0,1251.0,0.24140836
1252.0,1252.0,0.020866673
1253.0,1253.0,0.008787344
1254.0,1254.0,0.07487176
1255.0,1255.0,0.30208367
1256.0,1256.0,0.09878873
1257.0,1257.0,0.27418548
1258.0,1258.0,0.56746364
1259.0,1259.0,0.15635273
1260.0,1260.0,0.057566334
1261.0,1261.0,0.052804194
1262.0,1262.0,0.6502505
1263.0,1263.0,0.03646332
1264.0,1264.0,0.14201947
1265.0,1265.0,0.46488604
1266.0,1266.0,0.31228596
1267.0,1267.0,0.25435686
1268.0,1268.0,0.0035887004
1269.0,1269.0,0.41519266
1270.0,1270.0,0.048868425
1271.0,1271.0,0.01907943
1272.0,1272.0,0.6798474
1273.0,1273.0,0.07980268
1274.0,1274.0,0.023684014
1275.0,1275.0,0.32594126
1276.0,1276.0,0.19782645
1277.0,1277.0,0.058753118
1278.0,1278.0,0.11879031
1279.0,1279.0,0.16632685
1280.0,1280.0,0.5707907
1281.0,1281.0,0.05043613
1282.0,1282.0,0.2214804
1283.0,1283.0,0.17916465
1284.0,1284.0,0.608769
1285.0,1285.0,0.022775793
1286.0,1286.0,0.14761056
1287.0,1287.0,0.13971557
1288.0,1288.0,0.00443658
1289.0,1289.0,0.13273284
1290.0,1290.0,0.17904754
1291.0,1291.0,0.02113781
1292.0,1292.0,0.0067269597
1293.0,1293.0,0.8174554
1294.0,1294.0,0.56773025
1295.0,1295.0,0.0097499015
1296.0,1296.0,0.028597288
1297.0,1297.0,0.21257667
1298.0,1298.0,0.2878979
1299.0,1299.0,0.76559824
1300.0,1300.0,0.0035768405
1301.0,1301.0,0.34947553
1302.0,1302.0,0.050787754
1303.0,1303.0,0.042166274
1304.0,1304.0,0.33362693
1305.0,1305.0,0.01882685
1306.0,1306.0,0.12743415
1307.0,1307.0,0.38810444
1308.0,1308.0,0.1238431
1309.0,1309.0,0.31006858
1310.0,1310.0,0.68252355
1311.0,1311.0,0.47185105
1312.0,1312.0,0.41892356
1313.0,1313.0,0.122500084
1314.0,1314.0,0.006367557
1315.0,1315.0,0.6493676
1316.0,1316.0,0.059071437
1317.0,1317.0,0.012669566
1318.0,1318.0,0.036576584
1319.0,1319.0,0.185355
1320.0,1320.0,0.012938089
1321.0,1321.0,0.82266885
1322.0,1322.0,0.3793473
1323.0,1323.0,0.56323946
1324.0,1324.0,0.23331209
1325.0,1325.0,4.7141846E-4
1326.0,1326.0,0.057033874
1327.0,1327.0,0.2583512
1328.0,1328.0,0.075833805
1329.0,1329.0,0.022064345
1330.0,1330.0,0.40435258
1331.0,1331.0,0.020010686
1332.0,1332.0,0.19812557
1333.0,1333.0,0.008937334
1334.0,1334.0,0.15321516
1335.0,1335.0,0.3534229
1336.0,1336.0,0.008042424
1337.0,1337.0,0.8959133
1338.0,1338.0,0.42656147
1339.0,1339.0,0.19733147
1340.0,1340.0,0.0963822
1341.0,1341.0,0.050511617
1342.0,1342.0,0.22731876
1343.0,1343.0,0.21307822
1344.0,1344.0,0.22697043
1345.0,1345.0,0.03705264
1346.0,1346.0,0.31147197
1347.0,1347.0,0.18116857
1348.0,1348.0,0.36720717
1349.0,1349.0,0.17781623
1350.0,1350.0,0.36672428
1351.0,1351.0,0.43937644
1352.0,1352.0,0.296122
1353.0,1353.0,0.037700955
1354.0,1354.0,0.05189089
1355.0,1355.0,0.5718423
1356.0,1356.0,0.16975336
1357.0,1357.0,0.07177087
1358.0,1358.0,0.5114326
1359.0,1359.0,0.54055715
1360.0,1360.0,0.0035465786
1361.0,1361.0,0.21499936
1362.0,1362.0,0.05137365
1363.0,1363.0,0.7164025
1364.0,1364.0,0.060070705
1365.0,1365.0,0.2718603
1366.0,1366.0,0.15266432
1367.0,1367.0,0.015224779
1368.0,1368.0,0.022829752
1369.0,1369.0,0.21537735
1370.0,1370.0,0.78603375
1371.0,1371.0,0.049359467
1372.0,1372.0,0.024084967
1373.0,1373.0,0.24175036
1374.0,1374.0,0.043620866
1375.0,1375.0,0.3311595
1376.0,1376.0,0.117607325
1377.0,1377.0,0.60128415
1378.0,1378.0,0.189086
1379.0,1379.0,0.14737263
1380.0,1380.0,0.005911554
1381.0,1381.0,0.42796087
1382.0,1382.0,0.021237493
1383.0,1383.0,0.24963859
1384.0,1384.0,0.04172433
1385.0,1385.0,0.014271678
1386.0,1386.0,0.02509925
1387.0,1387.0,0.5363468
1388.0,1388.0,0.045496352
1389.0,1389.0,0.038019646
1390.0,1390.0,0.20180255
1391.0,1391.0,0.53171855
1392.0,1392.0,0.079413764
1393.0,1393.0,0.37890235
1394.0,1394.0,0.94422156
1395.0,1395.0,0.7326379
1396.0,1396.0,0.19854462
1397.0,1397.0,0.38593388
1398.0,1398.0,0.14347228
1399.0,1399.0,0.17727213
1400.0,1400.0,0.14315413
1401.0,1401.0,0.073920876
1402.0,1402.0,0.15613961
1403.0,1403.0,0.3582379
1404.0,1404.0,0.46526653
1405.0,1405.0,0.08793258
1406.0,1406.0,0.20354119
1407.0,1407.0,0.19875535
1408.0,1408.0,0.22078992
1409.0,1409.0,0.052469302
1410.0,1410.0,0.182223
1411.0,1411.0,0.06206006
1412.0,1412.0,0.45531034
1413.0,1413.0,0.11543949
1414.0,1414.0,0.024960954
1415.0,1415.0,0.69769704
1416.0,1416.0,0.0049676555
1417.0,1417.0,0.13071692
1418.0,1418.0,0.49221796
1419.0,1419.0,0.25566635
1420.0,1420.0,0.5038623
1421.0,1421.0,0.09764589
1422.0,1422.0,0.013712732
1423.0,1423.0,0.3292851
1424.0,1424.0,0.47589448
1425.0,1425.0,0.13715261
1426.0,1426.0,0.60888785
1427.0,1427.0,0.015941974
1428.0,1428.0,0.50044215
1429.0,1429.0,0.36021364
1430.0,1430.0,0.48619014
1431.0,1431.0,0.04734409
1432.0,1432.0,0.34448132
1433.0,1433.0,0.40968528
1434.0,1434.0,0.035055596
1435.0,1435.0,0.13289891
1436.0,1436.0,0.027265837
1437.0,1437.0,0.0037665232
1438.0,1438.0,0.81131256
1439.0,1439.0,0.46972913
1440.0,1440.0,0.022189641
1441.0,1441.0,0.14916308
1442.0,1442.0,0.2823583
1443.0,1443.0,0.21663515
1444.0,1444.0,0.4530396
1445.0,1445.0,0.70352983
1446.0,1446.0,0.2067675
1447.0,1447.0,0.8393348
1448.0,1448.0,0.2753016
1449.0,1449.0,0.00392874
1450.0,1450.0,0.75986594
1451.0,1451.0,0.27272838
1452.0,1452.0,0.04330523
1453.0,1453.0,0.0971785
1454.0,1454.0,0.005970425
1455.0,1455.0,0.81437516
1456.0,1456.0,0.13448086
1457.0,1457.0,0.035059568
1458.0,1458.0,0.34523633
1459.0,1459.0,0.6697444
1460.0,1460.0,0.14094637
1461.0,1461.0,0.10265547
1462.0,1462.0,0.040930394
1463.0,1463.0,0.15073858
1464.0,1464.0,0.29241294
1465.0,1465.0,0.05687951
1466.0,1466.0,0.15259081
1467.0,1467.0,0.12397746
1468.0,1468.0,0.123329334
1469.0,1469.0,0.285715
1470.0,1470.0,0.011232008
1471.0,1471.0,0.11983126
1472.0,1472.0,0.3863474
1473.0,1473.0,0.07833327
1474.0,1474.0,0.6635091
1475.0,1475.0,0.030024072
1476.0,1476.0,0.6391897
1477.0,1477.0,0.19503535
1478.0,1478.0,0.047034904
1479.0,1479.0,0.33354226
1480.0,1480.0,0.9330393
1481.0,1481.0,0.13721497
1482.0,1482.0,0.00803096
1483.0,1483.0,0.2037794
1484.0,1484.0,0.14598544
1485.0,1485.0,0.22063038
1486.0,1486.0,0.7827398
1487.0,1487.0,0.74720615
1488.0,1488.0,0.09291962
1489.0,1489.0,0.14644498
1490.0,1490.0,0.101092964
1491.0,1491.0,0.19180818
1492.0,1492.0,0.48912
1493.0,1493.0,0.046924096
1494.0,1494.0,0.08103117
1495.0,1495.0,0.19636352
1496.0,1496.0,0.13453275
1497.0,1497.0,0.2127737
1498.0,1498.0,0.65110606
1499.0,1499.0,0.008749565
1500.0,1500.0,0.19293062
1501.0,1501.0,0.38788986
1502.0,1502.0,0.118115865
1503.0,1503.0,0.03267399
1504.0,1504.0,0.5319672
1505.0,1505.0,0.16304235
1506.0,1506.0,0.79508835
1507.0,1507.0,0.105717994
1508.0,1508.0,0.061253805
1509.0,1509.0,0.14487202
1510.0,1510.0,0.7978653
1511.0,1511.0,0.051403392
1512.0,1512.0,0.3188337
1513.0,1513.0,0.14188881
1514.0,1514.0,0.3628838
1515.0,1515.0,0.22209507
1516.0,1516.0,0.6942537
1517.0,1517.0,0.6778974
1518.0,1518.0,0.026685482
1519.0,1519.0,0.17985068
1520.0,1520.0,0.0037589234
1521.0,1521.0,0.28551027
1522.0,1522.0,0.028119473
1523.0,1523.0,0.49030912
1524.0,1524.0,0.024435872
1525.0,1525.0,0.8507031
1526.0,1526.0,0.76345193
1527.0,1527.0,0.087038554
1528.0,1528.0,0.122050904
1529.0,1529.0,0.2781037
1530.0,1530.0,0.032404996
1531.0,1531.0,0.25694603
1532.0,1532.0,0.5768516
1533.0,1533.0,0.54987866
1534.0,1534.0,0.46450493
1535.0,1535.0,0.52800477
1536.0,1536.0,0.043489598
1537.0,1537.0,0.116346
1538.0,1538.0,0.1726218
1539.0,1539.0,0.0065838
1540.0,1540.0,0.48025486
1541.0,1541.0,0.066636525
1542.0,1542.0,0.65081495
1543.0,1543.0,0.15385617
1544.0,1544.0,0.8799195
1545.0,1545.0,0.009105627
1546.0,1546.0,0.5044701
1547.0,1547.0,0.047840778
1548.0,1548.0,0.03701787
1549.0,1549.0,0.22254421
1550.0,1550.0,0.48014483
1551.0,1551.0,0.01464172
1552.0,1552.0,0.25794882
1553.0,1553.0,0.67595756
1554.0,1554.0,0.148155
1555.0,1555.0,0.07331941
1556.0,1556.0,0.4475578
1557.0,1557.0,0.009701532
1558.0,1558.0,0.105241545
1559.0,1559.0,0.030935543
1560.0,1560.0,0.10032167
1561.0,1561.0,0.01235104
1562.0,1562.0,0.09286879
1563.0,1563.0,0.06997753
1564.0,1564.0,0.14802963
1565.0,1565.0,0.12316732
1566.0,1566.0,0.079546876
1567.0,1567.0,0.14767808
1568.0,1568.0,0.7463979
1569.0,1569.0,0.71073276
1570.0,1570.0,0.33505544
1571.0,1571.0,0.23611097
1572.0,1572.0,0.0026959055
1573.0,1573.0,0.4366788
1574.0,1574.0,0.10826323
1575.0,1575.0,0.06303446
1576.0,1576.0,0.059242073
1577.0,1577.0,0.06987779
1578.0,1578.0,0.16636983
1579.0,1579.0,0.0653065
1580.0,1580.0,0.0055960068
1581.0,1581.0,0.04423639
1582.0,1582.0,0.22343147
1583.0,1583.0,0.19338849
1584.0,1584.0,0.08601936
1585.0,1585.0,0.86357313
1586.0,1586.0,0.19645403
1587.0,1587.0,0.10556176
1588.0,1588.0,0.072956935
1589.0,1589.0,0.10350937
1590.0,1590.0,0.15554664
1591.0,1591.0,0.41531506
1592.0,1592.0,0.19955285
1593.0,1593.0,0.11826601
1594.0,1594.0,0.0066778967
1595.0,1595.0,0.47926804
1596.0,1596.0,0.3015827
1597.0,1597.0,0.09580618
1598.0,1598.0,0.02194872
1599.0,1599.0,0.0960911
1600.0,1600.0,0.03257945
1601.0,1601.0,0.15379511
1602.0,1602.0,0.23403
1603.0,1603.0,0.1597068
1604.0,1604.0,0.10039091
1605.0,1605.0,0.13830271
1606.0,1606.0,0.014033739
1607.0,1607.0,0.2635494
1608.0,1608.0,0.001003945
1609.0,1609.0,0.20430367
1610.0,1610.0,0.020103764
1611.0,1611.0,0.16322902
1612.0,1612.0,0.004060822
1613.0,1613.0,0.04818633
1614.0,1614.0,0.04533487
1615.0,1615.0,0.010431301
1616.0,1616.0,0.1872333
1617.0,1617.0,0.061563652
1618.0,1618.0,0.5208518
1619.0,1619.0,0.036741175
1620.0,1620.0,0.15967098
1621.0,1621.0,0.02920434
1622.0,1622.0,0.19135307
1623.0,1623.0,0.119787134
1624.0,1624.0,0.095223755
1625.0,1625.0,0.10793791
1626.0,1626.0,0.093506336
1627.0,1627.0,0.50522566
1628.0,1628.0,0.1875802
1629.0,1629.0,0.054290578
1630.0,1630.0,0.34231797
1631.0,1631.0,0.86547935
1632.0,1632.0,0.024487661
1633.0,1633.0,0.0030711126
1634.0,1634.0,0.034583274
1635.0,1635.0,0.19501509
1636.0,1636.0,0.17736907
1637.0,1637.0,0.15208893
1638.0,1638.0,0.022219744
1639.0,1639.0,0.1021858
1640.0,1640.0,0.049343225
1641.0,1641.0,0.067063935
1642.0,1642.0,0.47419456
1643.0,1643.0,0.061935585
1644.0,1644.0,0.8862845
1645.0,1645.0,0.41840988
1646.0,1646.0,0.7290352
1647.0,1647.0,0.029904038
1648.0,1648.0,0.12571567
1649.0,1649.0,0.019530226
1650.0,1650.0,0.052429207
1651.0,1651.0,0.03734845
1652.0,1652.0,0.46577385
1653.0,1653.0,0.3183697
1654.0,1654.0,0.67677
1655.0,1655.0,0.1785695
1656.0,1656.0,0.7234478
1657.0,1657.0,0.7568676
1658.0,1658.0,0.012894145
1659.0,1659.0,0.095315665
1660.0,1660.0,0.02845677
1661.0,1661.0,0.1491412
1662.0,1662.0,0.23082723
1663.0,1663.0,0.14302005
1664.0,1664.0,0.24609731
1665.0,1665.0,0.40903223
1666.0,1666.0,0.04452288
1667.0,1667.0,0.08679667
1668.0,1668.0,0.19489086
1669.0,1669.0,0.07660174
1670.0,1670.0,0.21074231
1671.0,1671.0,0.8872557
1672.0,1672.0,0.8936021
1673.0,1673.0,0.08063297
1674.0,1674.0,0.3819419
1675.0,1675.0,0.055334143
1676.0,1676.0,0.098318554
1677.0,1677.0,0.041684095
1678.0,1678.0,0.19913016
1679.0,1679.0,0.29494312
1680.0,1680.0,0.65379274
1681.0,1681.0,0.29423818
1682.0,1682.0,0.123130485
1683.0,1683.0,0.027352376
1684.0,1684.0,0.02487626
1685.0,1685.0,0.049730808
1686.0,1686.0,0.13866042
1687.0,1687.0,0.6052496
1688.0,1688.0,0.20199
1689.0,1689.0,0.19351797
1690.0,1690.0,4.64981E-4
1691.0,1691.0,0.08371107
1692.0,1692.0,0.40867627
1693.0,1693.0,0.11069972
1694.0,1694.0,0.2559557
1695.0,1695.0,0.11954971
1696.0,1696.0,0.23577552
1697.0,1697.0,0.37715903
1698.0,1698.0,0.0042493893
1699.0,1699.0,0.0021060284
1700.0,1700.0,0.016840024
1701.0,1701.0,0.055299077
1702.0,1702.0,0.17244887
1703.0,1703.0,0.32059592
1704.0,1704.0,0.05494727
1705.0,1705.0,0.6365471
1706.0,1706.0,0.18697214
1707.0,1707.0,0.87204885
1708.0,1708.0,0.09657603
1709.0,1709.0,0.38017172
1710.0,1710.0,0.07634043
1711.0,1711.0,0.20840749
1712.0,1712.0,0.5976588
1713.0,1713.0,0.18341072
1714.0,1714.0,0.24871817
1715.0,1715.0,0.09096227
1716.0,1716.0,0.14447175
1717.0,1717.0,0.31222987
1718.0,1718.0,0.080152966
1719.0,1719.0,0.7333137
1720.0,1720.0,0.0030517902
1721.0,1721.0,0.18796974
1722.0,1722.0,0.19245136
1723.0,1723.0,0.15149087
1724.0,1724.0,0.046629045
1725.0,1725.0,0.15861306
1726.0,1726.0,0.029331263
1727.0,1727.0,0.50648266
1728.0,1728.0,0.51099575
1729.0,1729.0,0.053209122
1730.0,1730.0,0.22343777
1731.0,1731.0,0.30511725
1732.0,1732.0,0.021452816
1733.0,1733.0,0.34873354
1734.0,1734.0,0.063743725
1735.0,1735.0,0.56842476
1736.0,1736.0,0.1450453
1737.0,1737.0,0.13500926
1738.0,1738.0,0.14969756
1739.0,1739.0,0.16427694
1740.0,1740.0,0.13175784
1741.0,1741.0,0.01751767
1742.0,1742.0,0.06876805
1743.0,1743.0,0.058735766
1744.0,1744.0,0.014395704
1745.0,1745.0,8.2288653E-4
1746.0,1746.0,0.004476066
1747.0,1747.0,0.5931201
1748.0,1748.0,0.030552216
1749.0,1749.0,0.38796306
1750.0,1750.0,0.21816063
1751.0,1751.0,0.16760689
1752.0,1752.0,0.23027964
1753.0,1753.0,0.01859005
1754.0,1754.0,0.4969084
1755.0,1755.0,0.04927666
1756.0,1756.0,0.28201056
1757.0,1757.0,0.041249
1758.0,1758.0,0.092060305
1759.0,1759.0,0.07801348
1760.0,1760.0,0.49089444
1761.0,1761.0,0.095532924
1762.0,1762.0,0.57942224
1763.0,1763.0,0.22078827
1764.0,1764.0,0.10444432
1765.0,1765.0,0.7780955
1766.0,1766.0,0.19829684
1767.0,1767.0,0.32119298
1768.0,1768.0,0.053589825
1769.0,1769.0,0.18398476
1770.0,1770.0,0.518511
1771.0,1771.0,0.002225062
1772.0,1772.0,0.22414003
1773.0,1773.0,0.25846553
1774.0,1774.0,0.21546009
1775.0,1775.0,0.010742105
1776.0,1776.0,0.064836994
1777.0,1777.0,0.090003155
1778.0,1778.0,0.10457994
1779.0,1779.0,0.597049
1780.0,1780.0,0.009300801
1781.0,1781.0,0.08808216
1782.0,1782.0,0.04933443
1783.0,1783.0,0.1984634
1784.0,1784.0,0.21216281
1785.0,1785.0,0.6513652
1786.0,1786.0,0.059559114
1787.0,1787.0,0.35419282
1788.0,1788.0,4.5411824E-4
1789.0,1789.0,0.12676118
1790.0,1790.0,0.032481615
1791.0,1791.0,0.016967405
1792.0,1792.0,0.67490464
1793.0,1793.0,0.6844284
1794.0,1794.0,0.0045041665
1795.0,1795.0,0.0059422655
1796.0,1796.0,0.15295531
1797.0,1797.0,0.47130853
1798.0,1798.0,0.97055876
1799.0,1799.0,0.12522244
1800.0,1800.0,0.31433803
1801.0,1801.0,0.004136845
1802.0,1802.0,0.02567224
1803.0,1803.0,0.08394872
1804.0,1804.0,0.09785062
1805.0,1805.0,0.0044650766
1806.0,1806.0,8.918226E-4
1807.0,1807.0,0.7178518
1808.0,1808.0,0.3355414
1809.0,1809.0,0.2690151
1810.0,1810.0,0.12176241
1811.0,1811.0,0.2260207
1812.0,1812.0,0.17643529
1813.0,1813.0,0.009430471
1814.0,1814.0,0.01949306
1815.0,1815.0,0.24104354
1816.0,1816.0,0.0684264
1817.0,1817.0,0.0057581333
1818.0,1818.0,0.3092179
1819.0,1819.0,0.1468525
1820.0,1820.0,0.0054667494
1821.0,1821.0,0.922299
1822.0,1822.0,0.08825916
1823.0,1823.0,0.4584695
1824.0,1824.0,0.06934203
1825.0,1825.0,0.35523897
1826.0,1826.0,0.08107415
1827.0,1827.0,0.7783426
1828.0,1828.0,0.25686598
1829.0,1829.0,0.25679404
1830.0,1830.0,0.0717512
1831.0,1831.0,0.036503322
1832.0,1832.0,0.876199
1833.0,1833.0,0.15012886
1834.0,1834.0,0.29823273
1835.0,1835.0,0.06473516
1836.0,1836.0,0.40965945
1837.0,1837.0,0.12032706
1838.0,1838.0,0.1652627
1839.0,1839.0,0.017234605
1840.0,1840.0,0.20575154
1841.0,1841.0,0.034960397
1842.0,1842.0,0.00962286
1843.0,1843.0,0.44012237
1844.0,1844.0,0.2773247
1845.0,1845.0,0.02847424
1846.0,1846.0,0.11885759
1847.0,1847.0,0.3708782
1848.0,1848.0,0.10463648
1849.0,1849.0,0.21527983
1850.0,1850.0,0.36533618
1851.0,1851.0,0.15231375
1852.0,1852.0,0.6773941
1853.0,1853.0,0.43582535
1854.0,1854.0,0.12452654
1855.0,1855.0,0.08333589
1856.0,1856.0,0.4278459
1857.0,1857.0,0.12246123
1858.0,1858.0,0.011917213
1859.0,1859.0,0.03528689
1860.0,1860.0,0.10228133
1861.0,1861.0,0.2532715
1862.0,1862.0,0.0039976547
1863.0,1863.0,0.02402878
1864.0,1864.0,0.042291477
1865.0,1865.0,0.32148787
1866.0,1866.0,0.059587095
