x,y,species cloglog values
2174.0,2174.0,0.034723043
2175.0,2175.0,0.929321
2176.0,2176.0,0.0802808
2177.0,2177.0,0.6349789
2178.0,2178.0,0.117509626
2179.0,2179.0,0.36589527
2180.0,2180.0,0.28738552
2181.0,2181.0,0.034782823
2182.0,2182.0,0.10485929
2183.0,2183.0,0.062024243
2184.0,2184.0,0.22631612
2185.0,2185.0,0.68055046
2186.0,2186.0,0.27616197
2187.0,2187.0,0.5224652
2188.0,2188.0,0.33760187
2189.0,2189.0,0.09488035
2190.0,2190.0,0.046626918
2191.0,2191.0,0.15278007
2192.0,2192.0,0.1666385
2193.0,2193.0,0.15698326
2194.0,2194.0,0.66761184
2195.0,2195.0,0.06926072
2196.0,2196.0,0.3653141
2197.0,2197.0,0.14915563
2198.0,2198.0,0.02647604
2199.0,2199.0,0.12800843
2200.0,2200.0,0.76492
2201.0,2201.0,0.043879293
2202.0,2202.0,0.05875474
2203.0,2203.0,0.08539989
2204.0,2204.0,0.040473595
2205.0,2205.0,0.14480259
2206.0,2206.0,0.057930946
2207.0,2207.0,0.3136991
2208.0,2208.0,0.020139255
2209.0,2209.0,0.14117648
2210.0,2210.0,0.043171037
2211.0,2211.0,0.71192044
2212.0,2212.0,0.22389969
2213.0,2213.0,0.38202482
2214.0,2214.0,0.1972003
2215.0,2215.0,0.4242709
2216.0,2216.0,0.27883843
2217.0,2217.0,0.21166128
2218.0,2218.0,0.15188171
2219.0,2219.0,0.08891575
2220.0,2220.0,0.54880935
2221.0,2221.0,0.08216774
2222.0,2222.0,0.095204845
2223.0,2223.0,0.14664312
2224.0,2224.0,0.03927231
2225.0,2225.0,0.027018549
2226.0,2226.0,0.039860718
2227.0,2227.0,0.26650035
2228.0,2228.0,0.15057595
2229.0,2229.0,0.4499357
2230.0,2230.0,0.028789904
2231.0,2231.0,0.13387173
2232.0,2232.0,0.2774896
2233.0,2233.0,0.042681918
2234.0,2234.0,0.5892091
2235.0,2235.0,0.07534887
2236.0,2236.0,0.0296371
2237.0,2237.0,0.5404104
2238.0,2238.0,0.26898474
2239.0,2239.0,0.17469943
2240.0,2240.0,0.45179754
2241.0,2241.0,0.18305258
2242.0,2242.0,0.09087591
2243.0,2243.0,0.14244287
2244.0,2244.0,0.43219125
2245.0,2245.0,0.010592821
2246.0,2246.0,0.18867007
2247.0,2247.0,0.23473556
2248.0,2248.0,0.06549147
2249.0,2249.0,0.35462615
2250.0,2250.0,0.3658464
2251.0,2251.0,0.017327262
2252.0,2252.0,0.16012825
2253.0,2253.0,0.028952941
2254.0,2254.0,0.019949159
2255.0,2255.0,0.23880458
2256.0,2256.0,0.051229578
2257.0,2257.0,0.21108475
2258.0,2258.0,0.24324083
2259.0,2259.0,0.18462375
2260.0,2260.0,0.5332081
2261.0,2261.0,0.48443344
2262.0,2262.0,0.21546905
2263.0,2263.0,0.106914155
2264.0,2264.0,0.073496215
2265.0,2265.0,0.033870526
2266.0,2266.0,0.19664961
2267.0,2267.0,0.650893
2268.0,2268.0,0.7030968
2269.0,2269.0,0.06275849
2270.0,2270.0,0.25141504
2271.0,2271.0,0.3443127
2272.0,2272.0,0.356573
2273.0,2273.0,0.22255902
2274.0,2274.0,0.04838058
2275.0,2275.0,0.7269704
2276.0,2276.0,0.22126545
2277.0,2277.0,0.027311902
2278.0,2278.0,0.20955144
2279.0,2279.0,0.46372014
2280.0,2280.0,0.11829323
2281.0,2281.0,0.3530013
2282.0,2282.0,0.09201696
2283.0,2283.0,0.19651678
2284.0,2284.0,0.091847114
2285.0,2285.0,0.06607302
2286.0,2286.0,0.2425998
2287.0,2287.0,0.27384594
2288.0,2288.0,0.087200716
2289.0,2289.0,0.1088032
2290.0,2290.0,0.6040913
2291.0,2291.0,0.06866527
2292.0,2292.0,0.97301793
2293.0,2293.0,0.051384088
2294.0,2294.0,0.042005964
2295.0,2295.0,0.4577499
2296.0,2296.0,0.035165034
2297.0,2297.0,0.12830737
2298.0,2298.0,0.15194021
2299.0,2299.0,0.039910346
2300.0,2300.0,0.10340225
2301.0,2301.0,0.13465399
2302.0,2302.0,0.06208204
2303.0,2303.0,0.041778546
2304.0,2304.0,0.060824063
2305.0,2305.0,0.6746097
2306.0,2306.0,0.06639791
2307.0,2307.0,0.083447516
2308.0,2308.0,0.3374654
2309.0,2309.0,0.2382997
2310.0,2310.0,0.066429175
2311.0,2311.0,0.55761135
2312.0,2312.0,0.28246796
2313.0,2313.0,0.036226384
2314.0,2314.0,0.23509963
2315.0,2315.0,0.052139454
2316.0,2316.0,0.086831145
2317.0,2317.0,0.29050747
2318.0,2318.0,0.040637687
2319.0,2319.0,0.15222932
2320.0,2320.0,0.15165128
2321.0,2321.0,0.11691847
2322.0,2322.0,0.22666663
2323.0,2323.0,0.084165655
2324.0,2324.0,0.305103
2325.0,2325.0,0.32881874
2326.0,2326.0,0.88487566
2327.0,2327.0,0.09670198
2328.0,2328.0,0.057437945
2329.0,2329.0,0.024250155
2330.0,2330.0,0.22306056
2331.0,2331.0,0.1489471
2332.0,2332.0,0.48282743
2333.0,2333.0,0.12893799
2334.0,2334.0,0.31531364
2335.0,2335.0,0.18245557
2336.0,2336.0,0.10795832
2337.0,2337.0,0.22852471
2338.0,2338.0,0.25885883
2339.0,2339.0,0.38979253
2340.0,2340.0,0.15534349
2341.0,2341.0,0.04106729
2342.0,2342.0,0.6546696
2343.0,2343.0,0.009593866
2344.0,2344.0,0.15959337
2345.0,2345.0,0.13771859
2346.0,2346.0,0.19444075
2347.0,2347.0,0.17791227
2348.0,2348.0,0.13774784
2349.0,2349.0,0.018658394
2350.0,2350.0,0.15497024
2351.0,2351.0,0.78772414
2352.0,2352.0,0.13226132
2353.0,2353.0,0.26452023
2354.0,2354.0,0.9615762
2355.0,2355.0,0.061922908
2356.0,2356.0,0.07826244
2357.0,2357.0,0.28150693
2358.0,2358.0,0.04159664
2359.0,2359.0,0.0712222
2360.0,2360.0,0.20390634
2361.0,2361.0,0.4828626
2362.0,2362.0,0.45081988
2363.0,2363.0,0.045066655
2364.0,2364.0,0.17333303
2365.0,2365.0,0.05839668
2366.0,2366.0,0.036596812
2367.0,2367.0,0.26620075
2368.0,2368.0,0.73563623
2369.0,2369.0,0.074557155
2370.0,2370.0,0.1815577
2371.0,2371.0,0.31948984
2372.0,2372.0,0.15515864
2373.0,2373.0,0.09140775
2374.0,2374.0,0.105761185
2375.0,2375.0,0.04721058
2376.0,2376.0,0.86155957
2377.0,2377.0,0.21234053
2378.0,2378.0,0.47751704
2379.0,2379.0,0.07210011
2380.0,2380.0,0.32331726
2381.0,2381.0,0.1810825
2382.0,2382.0,0.06309119
2383.0,2383.0,0.56462294
2384.0,2384.0,0.06690827
2385.0,2385.0,0.2245027
2386.0,2386.0,0.18415815
2387.0,2387.0,0.21671633
2388.0,2388.0,0.5175352
2389.0,2389.0,0.33566415
2390.0,2390.0,0.34087974
2391.0,2391.0,0.38342968
2392.0,2392.0,0.11660463
2393.0,2393.0,0.13779666
2394.0,2394.0,0.06532285
2395.0,2395.0,0.12419665
2396.0,2396.0,0.16252574
2397.0,2397.0,0.10492073
2398.0,2398.0,0.07380978
2399.0,2399.0,0.026149496
2400.0,2400.0,0.15512584
2401.0,2401.0,0.9554761
2402.0,2402.0,0.84368235
2403.0,2403.0,0.1342027
2404.0,2404.0,0.35545588
2405.0,2405.0,0.014952382
2406.0,2406.0,0.016168958
2407.0,2407.0,0.21929674
2408.0,2408.0,0.05518122
2409.0,2409.0,0.7181837
2410.0,2410.0,0.09345495
2411.0,2411.0,0.1328901
2412.0,2412.0,0.13135873
2413.0,2413.0,0.07746374
2414.0,2414.0,0.2933448
2415.0,2415.0,0.28019467
2416.0,2416.0,0.38837087
2417.0,2417.0,0.0947379
2418.0,2418.0,0.016759766
2419.0,2419.0,0.21723567
2420.0,2420.0,0.26247895
2421.0,2421.0,0.7231709
2422.0,2422.0,0.13955615
2423.0,2423.0,0.04929302
2424.0,2424.0,0.1545771
2425.0,2425.0,0.88601315
2426.0,2426.0,0.024907956
2427.0,2427.0,0.09531287
2428.0,2428.0,0.042716257
2429.0,2429.0,0.027586998
2430.0,2430.0,0.45500514
2431.0,2431.0,0.10169261
2432.0,2432.0,0.098449536
2433.0,2433.0,0.070523314
2434.0,2434.0,0.057561617
2435.0,2435.0,0.24488422
2436.0,2436.0,0.049059372
2437.0,2437.0,0.3919441
2438.0,2438.0,0.055258285
2439.0,2439.0,0.56073385
2440.0,2440.0,0.72509295
2441.0,2441.0,0.11152104
2442.0,2442.0,0.12587059
2443.0,2443.0,0.025306562
2444.0,2444.0,0.19916777
2445.0,2445.0,0.3013588
2446.0,2446.0,0.19665433
2447.0,2447.0,0.15277782
2448.0,2448.0,0.072125345
2449.0,2449.0,0.22540314
2450.0,2450.0,0.14999366
2451.0,2451.0,0.3238317
2452.0,2452.0,0.17942962
2453.0,2453.0,0.32728103
2454.0,2454.0,0.056254093
2455.0,2455.0,0.10043465
2456.0,2456.0,0.09344162
2457.0,2457.0,0.25524577
2458.0,2458.0,0.38426197
2459.0,2459.0,0.11980834
2460.0,2460.0,0.11541152
2461.0,2461.0,0.073271595
2462.0,2462.0,0.9277709
2463.0,2463.0,0.5911701
2464.0,2464.0,0.11006387
2465.0,2465.0,0.20777437
2466.0,2466.0,0.058916688
2467.0,2467.0,0.07685194
2468.0,2468.0,0.1247864
2469.0,2469.0,0.45676437
2470.0,2470.0,0.37340617
2471.0,2471.0,0.08747726
2472.0,2472.0,0.21637718
2473.0,2473.0,0.5825553
2474.0,2474.0,0.1653401
2475.0,2475.0,0.09597491
2476.0,2476.0,0.2678676
2477.0,2477.0,0.059830107
2478.0,2478.0,0.75958616
2479.0,2479.0,0.079783835
2480.0,2480.0,0.7995631
2481.0,2481.0,0.31040308
2482.0,2482.0,0.07087071
2483.0,2483.0,0.037786994
2484.0,2484.0,0.19794987
2485.0,2485.0,0.120253965
2486.0,2486.0,0.042197015
2487.0,2487.0,0.051978283
2488.0,2488.0,0.0742496
2489.0,2489.0,0.8229113
2490.0,2490.0,0.46889
2491.0,2491.0,0.03791364
2492.0,2492.0,0.074778475
2493.0,2493.0,0.09026584
2494.0,2494.0,0.110741355
2495.0,2495.0,0.17052649
2496.0,2496.0,0.040617835
2497.0,2497.0,0.106325954
2498.0,2498.0,0.3954987
2499.0,2499.0,0.2758512
2500.0,2500.0,0.015041685
2501.0,2501.0,0.4780168
2502.0,2502.0,0.06428012
2503.0,2503.0,0.14317854
2504.0,2504.0,0.06086619
2505.0,2505.0,0.098492205
2506.0,2506.0,0.09035866
2507.0,2507.0,0.52800745
2508.0,2508.0,0.3042266
2509.0,2509.0,0.1034639
2510.0,2510.0,0.26551586
2511.0,2511.0,0.34116435
2512.0,2512.0,0.034058925
2513.0,2513.0,0.5521765
2514.0,2514.0,0.084763564
2515.0,2515.0,0.36583084
2516.0,2516.0,0.10436289
2517.0,2517.0,0.4855842
2518.0,2518.0,0.41876197
2519.0,2519.0,0.1756958
2520.0,2520.0,0.7001693
2521.0,2521.0,0.29327324
2522.0,2522.0,0.049961958
2523.0,2523.0,0.19301465
2524.0,2524.0,0.12333136
2525.0,2525.0,0.15244766
2526.0,2526.0,0.036728077
2527.0,2527.0,0.22711341
2528.0,2528.0,0.15044907
2529.0,2529.0,0.22328655
2530.0,2530.0,0.05482537
2531.0,2531.0,0.7648049
2532.0,2532.0,0.14510934
2533.0,2533.0,0.97268313
2534.0,2534.0,0.0078120185
2535.0,2535.0,0.27760178
2536.0,2536.0,0.06497601
2537.0,2537.0,0.8581544
2538.0,2538.0,0.16300528
2539.0,2539.0,0.06799002
2540.0,2540.0,0.13470396
2541.0,2541.0,0.2200099
2542.0,2542.0,0.12654199
2543.0,2543.0,0.62631285
2544.0,2544.0,0.16195673
2545.0,2545.0,0.04300098
2546.0,2546.0,0.072023824
2547.0,2547.0,0.266266
2548.0,2548.0,0.20061085
2549.0,2549.0,0.2995101
2550.0,2550.0,0.35328856
2551.0,2551.0,0.01514895
2552.0,2552.0,0.047809634
2553.0,2553.0,0.23958248
2554.0,2554.0,0.099978305
2555.0,2555.0,0.081889525
2556.0,2556.0,0.19271937
2557.0,2557.0,0.084504746
2558.0,2558.0,0.0733829
2559.0,2559.0,0.11342355
2560.0,2560.0,0.13593745
2561.0,2561.0,0.13089558
2562.0,2562.0,0.29239264
2563.0,2563.0,0.036565274
2564.0,2564.0,0.20159525
2565.0,2565.0,0.045134712
2566.0,2566.0,0.34885418
2567.0,2567.0,0.0614441
2568.0,2568.0,0.02339981
2569.0,2569.0,0.14472461
2570.0,2570.0,0.0566313
2571.0,2571.0,0.24458809
2572.0,2572.0,0.08577962
2573.0,2573.0,0.8231304
2574.0,2574.0,0.11329608
2575.0,2575.0,0.52956915
2576.0,2576.0,0.25362387
2577.0,2577.0,0.12747826
2578.0,2578.0,0.06305569
2579.0,2579.0,0.07294473
2580.0,2580.0,0.024942016
2581.0,2581.0,0.46473873
2582.0,2582.0,0.03868838
2583.0,2583.0,0.32496074
2584.0,2584.0,0.14016277
2585.0,2585.0,0.07297627
2586.0,2586.0,0.09548669
2587.0,2587.0,0.13380983
2588.0,2588.0,0.027086023
2589.0,2589.0,0.109226406
2590.0,2590.0,0.018993074
2591.0,2591.0,0.18552472
2592.0,2592.0,0.13398649
2593.0,2593.0,0.07258102
2594.0,2594.0,0.1879183
2595.0,2595.0,0.9316089
2596.0,2596.0,0.33297175
2597.0,2597.0,0.3740351
2598.0,2598.0,0.027118368
2599.0,2599.0,0.120444775
2600.0,2600.0,0.21592608
2601.0,2601.0,0.17777006
2602.0,2602.0,0.12787059
2603.0,2603.0,0.020743519
2604.0,2604.0,0.010704109
2605.0,2605.0,0.19053051
2606.0,2606.0,0.3194402
2607.0,2607.0,0.1525317
2608.0,2608.0,0.45621508
2609.0,2609.0,0.19030865
2610.0,2610.0,0.41273353
2611.0,2611.0,0.6247212
2612.0,2612.0,0.5680013
2613.0,2613.0,0.13687696
2614.0,2614.0,0.31306538
2615.0,2615.0,0.037804548
2616.0,2616.0,0.16204287
2617.0,2617.0,0.14212589
2618.0,2618.0,0.10016059
2619.0,2619.0,0.18086082
2620.0,2620.0,0.95925987
2621.0,2621.0,0.025970755
2622.0,2622.0,0.41589925
2623.0,2623.0,0.06843772
2624.0,2624.0,0.18101245
2625.0,2625.0,0.38201177
2626.0,2626.0,0.23247181
2627.0,2627.0,0.4344818
2628.0,2628.0,0.20290731
2629.0,2629.0,0.053596705
2630.0,2630.0,0.15300651
2631.0,2631.0,0.4079566
2632.0,2632.0,0.3486166
2633.0,2633.0,0.19562107
2634.0,2634.0,0.9161136
2635.0,2635.0,0.05370924
2636.0,2636.0,0.060131907
2637.0,2637.0,0.09316406
2638.0,2638.0,0.20581579
2639.0,2639.0,0.043576088
2640.0,2640.0,0.23161402
2641.0,2641.0,0.44432107
2642.0,2642.0,0.1129702
2643.0,2643.0,0.26419288
2644.0,2644.0,0.36660492
2645.0,2645.0,0.30068958
2646.0,2646.0,0.71852803
2647.0,2647.0,0.036712684
2648.0,2648.0,0.23786272
2649.0,2649.0,0.15075412
2650.0,2650.0,0.09198714
2651.0,2651.0,0.51223797
2652.0,2652.0,0.18103285
2653.0,2653.0,0.0806531
2654.0,2654.0,0.57838064
2655.0,2655.0,0.3514282
2656.0,2656.0,0.20039248
2657.0,2657.0,0.041608967
2658.0,2658.0,0.028495433
2659.0,2659.0,0.10677533
2660.0,2660.0,0.6622926
2661.0,2661.0,0.18063876
2662.0,2662.0,0.10671435
2663.0,2663.0,0.39030954
2664.0,2664.0,0.15529367
2665.0,2665.0,0.16114368
2666.0,2666.0,0.20277621
2667.0,2667.0,0.053346552
2668.0,2668.0,0.44718093
2669.0,2669.0,0.04042246
2670.0,2670.0,0.02371158
2671.0,2671.0,0.17158407
2672.0,2672.0,0.5789838
2673.0,2673.0,0.13206543
2674.0,2674.0,0.26919737
2675.0,2675.0,0.05477242
2676.0,2676.0,0.7219315
2677.0,2677.0,0.04411307
2678.0,2678.0,0.15476528
2679.0,2679.0,0.12941259
2680.0,2680.0,0.292194
2681.0,2681.0,0.19855697
2682.0,2682.0,0.33731887
2683.0,2683.0,0.0497328
2684.0,2684.0,0.24492778
2685.0,2685.0,0.49335518
2686.0,2686.0,0.31366855
2687.0,2687.0,0.0059679593
2688.0,2688.0,0.22613731
2689.0,2689.0,0.06429673
2690.0,2690.0,0.06359355
2691.0,2691.0,0.093870625
2692.0,2692.0,0.07953452
2693.0,2693.0,0.20727943
2694.0,2694.0,0.036924113
2695.0,2695.0,0.28199416
2696.0,2696.0,0.71848726
2697.0,2697.0,0.36226365
2698.0,2698.0,0.031033833
2699.0,2699.0,0.22639656
2700.0,2700.0,0.050967626
2701.0,2701.0,0.022127707
2702.0,2702.0,0.5878521
2703.0,2703.0,0.3763683
2704.0,2704.0,0.024434075
2705.0,2705.0,0.050284658
2706.0,2706.0,0.3333612
2707.0,2707.0,0.14894538
2708.0,2708.0,0.090005815
2709.0,2709.0,0.046771195
2710.0,2710.0,0.19024438
2711.0,2711.0,0.20333184
2712.0,2712.0,0.07512249
2713.0,2713.0,0.026834186
2714.0,2714.0,0.4358834
2715.0,2715.0,0.057764217
2716.0,2716.0,0.17040135
2717.0,2717.0,0.1521028
2718.0,2718.0,0.15790133
2719.0,2719.0,0.044529594
2720.0,2720.0,0.47351864
2721.0,2721.0,0.043629393
2722.0,2722.0,0.17629088
2723.0,2723.0,0.043753896
2724.0,2724.0,0.21578537
2725.0,2725.0,0.062675774
2726.0,2726.0,0.1505715
2727.0,2727.0,0.0883079
2728.0,2728.0,0.19836852
2729.0,2729.0,0.17088744
2730.0,2730.0,0.39759278
2731.0,2731.0,0.03706153
2732.0,2732.0,0.5383216
2733.0,2733.0,0.039468687
2734.0,2734.0,0.15833303
2735.0,2735.0,0.14093506
2736.0,2736.0,0.5360526
2737.0,2737.0,0.9311026
2738.0,2738.0,0.25769052
2739.0,2739.0,0.053224683
2740.0,2740.0,0.31365582
2741.0,2741.0,0.079558
2742.0,2742.0,0.26745966
2743.0,2743.0,0.30447492
2744.0,2744.0,0.15996417
2745.0,2745.0,0.17092222
2746.0,2746.0,0.25389612
2747.0,2747.0,0.23738958
2748.0,2748.0,0.995613
2749.0,2749.0,0.07571247
2750.0,2750.0,0.033882435
2751.0,2751.0,0.15886724
2752.0,2752.0,0.21075857
2753.0,2753.0,0.13153215
2754.0,2754.0,0.31728125
2755.0,2755.0,0.14871691
2756.0,2756.0,0.31534356
2757.0,2757.0,0.07758338
2758.0,2758.0,0.20551288
2759.0,2759.0,0.3911896
2760.0,2760.0,0.016075881
2761.0,2761.0,0.1759598
2762.0,2762.0,0.048354268
2763.0,2763.0,0.15379746
2764.0,2764.0,0.22399987
2765.0,2765.0,0.4727021
2766.0,2766.0,0.16352099
2767.0,2767.0,0.057969138
2768.0,2768.0,0.32158074
2769.0,2769.0,0.18818177
2770.0,2770.0,0.26753172
2771.0,2771.0,0.2041543
2772.0,2772.0,0.07533265
2773.0,2773.0,0.07560028
2774.0,2774.0,0.012657467
2775.0,2775.0,0.0032889985
2776.0,2776.0,0.21908732
2777.0,2777.0,0.100492865
2778.0,2778.0,0.14974023
2779.0,2779.0,0.54644907
2780.0,2780.0,0.05361718
2781.0,2781.0,0.20145546
2782.0,2782.0,0.10899804
2783.0,2783.0,0.28363046
2784.0,2784.0,0.23959778
2785.0,2785.0,0.0801472
2786.0,2786.0,0.025711857
2787.0,2787.0,0.27979425
2788.0,2788.0,0.050234772
2789.0,2789.0,0.19383459
2790.0,2790.0,0.080423065
2791.0,2791.0,0.5367631
2792.0,2792.0,0.036448702
2793.0,2793.0,0.20104328
2794.0,2794.0,0.047982816
2795.0,2795.0,0.09179306
2796.0,2796.0,0.36398643
2797.0,2797.0,0.35444668
2798.0,2798.0,0.7920132
2799.0,2799.0,0.32270488
2800.0,2800.0,0.04051051
2801.0,2801.0,0.024731651
2802.0,2802.0,0.06864353
2803.0,2803.0,0.45566303
2804.0,2804.0,0.10198525
2805.0,2805.0,0.1961855
2806.0,2806.0,0.12225494
2807.0,2807.0,0.08778852
2808.0,2808.0,0.02940525
2809.0,2809.0,0.23183571
2810.0,2810.0,0.29194725
2811.0,2811.0,0.12696567
2812.0,2812.0,0.38147962
2813.0,2813.0,0.20360616
2814.0,2814.0,0.14009014
2815.0,2815.0,0.08351737
2816.0,2816.0,0.044967648
2817.0,2817.0,0.25859264
2818.0,2818.0,0.7691237
2819.0,2819.0,0.016037673
2820.0,2820.0,0.1913375
2821.0,2821.0,0.3156863
2822.0,2822.0,0.30721825
2823.0,2823.0,0.20368989
2824.0,2824.0,0.06407195
2825.0,2825.0,0.19035453
2826.0,2826.0,0.26020783
2827.0,2827.0,0.11907488
2828.0,2828.0,0.34604165
2829.0,2829.0,0.318753
2830.0,2830.0,0.43242335
2831.0,2831.0,0.22049609
2832.0,2832.0,0.075697176
2833.0,2833.0,0.2577226
2834.0,2834.0,0.018662104
2835.0,2835.0,0.29256517
2836.0,2836.0,0.308227
2837.0,2837.0,0.41964763
2838.0,2838.0,0.050314657
2839.0,2839.0,0.111681156
2840.0,2840.0,0.1684517
2841.0,2841.0,0.03582023
2842.0,2842.0,0.07594539
2843.0,2843.0,0.038091537
2844.0,2844.0,0.5693501
2845.0,2845.0,0.14563629
2846.0,2846.0,0.114613555
2847.0,2847.0,0.21889381
2848.0,2848.0,0.059437785
2849.0,2849.0,0.05111639
2850.0,2850.0,0.78421926
2851.0,2851.0,0.01743452
2852.0,2852.0,0.07448828
2853.0,2853.0,0.08899775
2854.0,2854.0,0.13355523
2855.0,2855.0,0.06496527
2856.0,2856.0,0.15201953
2857.0,2857.0,0.08674022
2858.0,2858.0,0.07172326
2859.0,2859.0,0.06963271
2860.0,2860.0,0.05122858
2861.0,2861.0,0.17862886
2862.0,2862.0,0.7032233
2863.0,2863.0,0.48426473
2864.0,2864.0,0.25465474
2865.0,2865.0,0.020547096
2866.0,2866.0,0.9554342
2867.0,2867.0,0.048424345
2868.0,2868.0,0.110036284
2869.0,2869.0,0.25479513
2870.0,2870.0,0.39950013
2871.0,2871.0,0.2388971
2872.0,2872.0,0.43461585
2873.0,2873.0,0.1421757
2874.0,2874.0,0.044738326
2875.0,2875.0,0.49353728
2876.0,2876.0,0.030037077
2877.0,2877.0,0.6417342
2878.0,2878.0,0.10697639
2879.0,2879.0,0.2987262
2880.0,2880.0,0.848111
2881.0,2881.0,0.040272374
2882.0,2882.0,0.14114274
2883.0,2883.0,0.37154356
2884.0,2884.0,0.13717037
2885.0,2885.0,0.0485072
2886.0,2886.0,0.18332282
2887.0,2887.0,0.309218
2888.0,2888.0,0.7289397
2889.0,2889.0,0.022110961
2890.0,2890.0,0.17758164
2891.0,2891.0,0.11268917
2892.0,2892.0,0.4519015
2893.0,2893.0,0.87310576
2894.0,2894.0,0.6140589
2895.0,2895.0,0.10178937
2896.0,2896.0,0.039546877
2897.0,2897.0,0.0426026
2898.0,2898.0,0.34439895
2899.0,2899.0,0.22958529
2900.0,2900.0,0.050582405
2901.0,2901.0,0.4582285
2902.0,2902.0,0.18007533
2903.0,2903.0,0.71236104
2904.0,2904.0,0.083418794
2905.0,2905.0,0.19894472
2906.0,2906.0,0.581028
2907.0,2907.0,0.049113475
2908.0,2908.0,0.05836432
2909.0,2909.0,0.14935265
2910.0,2910.0,0.16058141
2911.0,2911.0,0.2914426
2912.0,2912.0,0.19604024
2913.0,2913.0,0.25328407
2914.0,2914.0,0.4945668
2915.0,2915.0,0.42024714
2916.0,2916.0,0.16976555
2917.0,2917.0,0.12916094
2918.0,2918.0,0.14219402
2919.0,2919.0,0.2029953
2920.0,2920.0,0.306715
2921.0,2921.0,0.08726092
2922.0,2922.0,0.16421601
2923.0,2923.0,0.08587799
2924.0,2924.0,0.14023775
2925.0,2925.0,0.18447536
2926.0,2926.0,0.054219704
2927.0,2927.0,0.2712159
2928.0,2928.0,0.35397592
2929.0,2929.0,0.41712847
2930.0,2930.0,0.04035877
2931.0,2931.0,0.10590143
2932.0,2932.0,0.24767211
2933.0,2933.0,0.5054242
2934.0,2934.0,0.67254114
2935.0,2935.0,0.14811464
2936.0,2936.0,0.35887736
2937.0,2937.0,0.007140759
2938.0,2938.0,0.028955525
2939.0,2939.0,0.063796096
2940.0,2940.0,0.49379238
2941.0,2941.0,0.121981084
2942.0,2942.0,0.1739046
2943.0,2943.0,0.14351161
2944.0,2944.0,0.54568946
2945.0,2945.0,0.65356755
2946.0,2946.0,0.07000534
2947.0,2947.0,0.08225313
2948.0,2948.0,0.3277937
2949.0,2949.0,0.42936328
2950.0,2950.0,0.05549755
2951.0,2951.0,0.039017174
2952.0,2952.0,0.16716708
2953.0,2953.0,0.23846388
2954.0,2954.0,0.43179142
2955.0,2955.0,0.16141634
2956.0,2956.0,0.04460972
2957.0,2957.0,0.13832013
2958.0,2958.0,0.23395017
2959.0,2959.0,0.05000062
2960.0,2960.0,0.3194189
2961.0,2961.0,0.19564162
2962.0,2962.0,0.4898138
2963.0,2963.0,0.3538352
2964.0,2964.0,0.21443088
2965.0,2965.0,0.3581386
2966.0,2966.0,0.023218106
2967.0,2967.0,0.339415
2968.0,2968.0,0.34438562
2969.0,2969.0,0.7063366
2970.0,2970.0,0.43158662
2971.0,2971.0,0.009387347
2972.0,2972.0,0.87580115
2973.0,2973.0,0.01691961
2974.0,2974.0,0.22715832
2975.0,2975.0,0.08384532
2976.0,2976.0,0.17562875
2977.0,2977.0,0.15863967
2978.0,2978.0,0.08717807
2979.0,2979.0,0.4814337
2980.0,2980.0,0.117437445
2981.0,2981.0,0.19221206
2982.0,2982.0,0.03345143
2983.0,2983.0,0.04385454
2984.0,2984.0,0.1319107
2985.0,2985.0,0.40016088
2986.0,2986.0,0.18043266
2987.0,2987.0,0.011043797
2988.0,2988.0,0.13477647
2989.0,2989.0,0.26371634
2990.0,2990.0,0.058435906
2991.0,2991.0,0.16871037
2992.0,2992.0,0.1202519
2993.0,2993.0,0.06672448
2994.0,2994.0,0.08709148
2995.0,2995.0,0.04184334
2996.0,2996.0,0.18037137
2997.0,2997.0,0.011174341
2998.0,2998.0,0.24163598
2999.0,2999.0,0.33223322
3000.0,3000.0,0.054686133
3001.0,3001.0,0.18868327
3002.0,3002.0,0.12149153
3003.0,3003.0,0.18721215
3004.0,3004.0,0.14323771
3005.0,3005.0,0.34546766
3006.0,3006.0,0.045659013
3007.0,3007.0,0.6801628
3008.0,3008.0,0.1853805
3009.0,3009.0,0.5414209
3010.0,3010.0,0.14441483
3011.0,3011.0,0.844566
3012.0,3012.0,0.6461429
3013.0,3013.0,0.06923921
3014.0,3014.0,0.02379621
3015.0,3015.0,0.013461156
3016.0,3016.0,0.16843615
3017.0,3017.0,0.034715854
3018.0,3018.0,0.73149496
3019.0,3019.0,0.99458563
3020.0,3020.0,0.11385001
3021.0,3021.0,0.32049766
3022.0,3022.0,0.101441644
3023.0,3023.0,0.11414127
3024.0,3024.0,0.25045323
3025.0,3025.0,0.03620406
3026.0,3026.0,0.05692506
3027.0,3027.0,0.018125935
3028.0,3028.0,0.2059522
3029.0,3029.0,0.08807005
3030.0,3030.0,0.36799914
3031.0,3031.0,0.063492514
3032.0,3032.0,0.8210158
3033.0,3033.0,0.29642266
3034.0,3034.0,0.027811594
3035.0,3035.0,0.760211
3036.0,3036.0,0.54574186
3037.0,3037.0,0.109348744
3038.0,3038.0,0.14902036
3039.0,3039.0,0.1916728
3040.0,3040.0,0.04157155
3041.0,3041.0,0.12720285
3042.0,3042.0,0.09776819
3043.0,3043.0,0.0784811
3044.0,3044.0,0.41952398
3045.0,3045.0,0.52339464
3046.0,3046.0,0.4886617
3047.0,3047.0,0.12746811
3048.0,3048.0,0.48613545
