C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Building_Density_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/DistWater_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/NOx_Stand_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/RGS_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Runoff_Coefficient_Standardised_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Slope_Proj_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/SoilMoisture_32bit_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Traffic_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Wood_Resample_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Grass_Stand.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/NDVI_median.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/NDVI_StDev.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/VegHeight.tif,label
1.0,0.7218702,0.955658,0.9967866,0.64782095,0.9674521,0.33655816,0.9282095,0.9910387,0.7628799,0.8336882,0.31084496,0.118714154,0
0.83252203,0.96029055,0.7896322,0.9624507,0.058892846,0.964804,0.3170222,0.7012081,0.98396987,0.46976236,0.7028477,0.2036018,0.15146366,1
1.0,0.91748214,0.8506594,0.91881144,0.64782095,0.94197875,0.19782686,0.7810333,0.9887038,0.44030264,0.8594869,0.28870288,0.2628862,0
1.0,0.92788726,0.97720414,0.6484972,0.76560664,0.93251884,0.24538314,0.962788,1.0,0.84449214,0.84269917,0.24642342,0.5127306,1
0.863145,0.86958355,0.9445053,0.9548916,0.058892846,0.9497945,0.5284524,0.90817493,0.9971317,0.8217928,0.6922312,0.27691844,0.17475104,1
0.7717768,0.8861497,0.7311003,0.8911543,0.058892846,0.9576996,0.29807365,0.46429813,0.98322964,0.30759335,0.71694744,0.21311775,0.13425337,1
1.0,0.90511453,0.96832603,0.63017344,0.8244994,0.8800648,0.16150236,0.9560144,0.9855143,0.51930255,0.73189956,0.22350158,0.15774105,0
0.9980531,0.96287,0.78048754,0.9990741,0.058892846,0.9667622,0.26196808,0.6642252,0.9783744,0.05115369,0.7437559,0.22167832,0.15609966,1
0.9999906,0.9247537,0.8619045,0.8997003,0.76560664,0.92578584,0.35393387,0.75496614,0.99616534,0.4028063,0.7859278,0.30544233,0.26576778,1
1.0,0.9674015,0.8784402,0.92365956,0.058892846,0.9492689,0.5778025,0.87095416,0.99527365,0.61766964,0.8219696,0.3345115,0.19620526,0
0.99976456,0.9163277,0.86067104,0.9031416,0.58892816,0.97622,0.3527583,0.75762945,1.0,0.40380028,0.6272665,0.2579695,0.4386805,1
1.0,0.82761407,0.94209015,0.93141425,0.64782095,0.725841,0.24154723,0.8906376,0.9302696,0.16823858,0.78316545,0.2944631,0.18952087,1
0.99356663,0.97393703,0.881562,0.98224866,0.64782095,0.95209605,0.41055405,0.6497443,0.98982286,0.51478463,0.7745782,0.28618792,0.17374772,1
1.0,0.92849684,0.9575316,0.99891734,0.8244994,1.0,0.82103246,0.7791472682089551,0.98517144,0.45729262,0.746025823482143,0.3085484952440476,0.19084324,1
0.9644515,0.9780049,0.7275131,0.8906732,0.64782095,0.90957254,0.21372867,0.6123198,0.9794553,0.30877662,0.7971653,0.45033178,0.11887567,1
1.0,0.96786624,0.9726413,0.9944635,0.64782095,0.95895183,0.27340442,0.94124764,0.92432487,0.74274844,0.73319626,0.31953028,0.092697546,0
1.0,0.62450165,0.97232014,0.47772425,0.8244994,0.80784094,0.22218043,0.96429545,0.8094023,0.4191515,0.79171103,0.29809144,0.17199154,0
0.829692,0.9227251,0.87342894,0.9724675,0.058892846,0.99330527,0.61946857,0.786516,0.9813574,0.49961177,0.66206187,0.25474745,0.15613906,1
0.9644515,0.9780049,0.7275131,0.8906732,0.64782095,0.90957254,0.21372867,0.6123198,0.9794553,0.30877662,0.7971653,0.45033178,0.11887567,1
1.0,0.9057543,0.9175229,0.915717,0.58892816,0.97302276,0.25932384,0.85223174,0.9893893,0.05383607,0.7544531,0.4201347,0.15881975,1
1.0,0.98392713,0.8622184,0.945416,0.64782095,0.9928489,0.16576463,0.79811573,0.933059,0.44521376,0.78473294,0.33754608,0.2907057,1
1.0,0.8228196,0.95784694,0.9397415,0.64782095,0.60900575,0.2055409,0.94741845,0.9492068,0.5096032,0.79784787,0.27627355,0.10406644,0
1.0,0.8457594,0.8381202,0.91783154,0.58892816,0.9493131,0.20417064,0.7383671,0.9560611,0.057793576,0.67537403,0.3899022,0.00452301,0
0.9999865,0.90882677,0.7280017,0.9770618,0.058892846,0.96418256,0.20620102,0.7603377,0.96801555,0.053074893,0.6292542,0.3136436,0.08613988,0
1.0,0.95358795,0.86056757,0.9968159,0.64782095,0.97406346,0.39841264,0.8206263,0.9903738,0.4889305,0.8470494,0.31052786,0.17651457,1
1.0,0.96465296,0.64022565,0.95303154,0.058892846,0.98535746,0.32373476,0.7246896,0.96146834,0.29959556,0.56411004,0.058335334,0.08253342,1
1.0,0.6997185,0.9418479,0.8565347,0.64782095,0.92962575,0.42201656,0.93717957,0.96204776,0.34393483,0.8056725,0.34528854,0.0,0
1.0,0.8733802,0.9618358,0.8389485,0.64782095,0.90197223,0.36062175,0.92260617,0.9728128,0.81562024,0.904265,0.2549739,0.10406644,0
1.0,0.8459429,0.9139747,0.7539378,0.76560664,0.9274096,0.20636135,0.88717914,1.0,0.24197498,0.83678293,0.32693794,0.5275753,1
1.0,0.9960686,0.9845025,0.6398717,0.76560664,0.8767721,0.26497585,0.9651368,1.0,0.16539188,0.77534634,0.38993677,0.2861827,1
0.9991668,0.9397514,0.74880993,0.9928199,0.64782095,0.94836634,0.25402862,0.6363154,0.9935233,0.044872537,0.80169505,0.28520027,0.19932257,1
1.0,0.8622104,0.9098728,0.74904966,0.58892816,0.9585791,0.21623546,0.8236919,0.9894446,0.25800654,0.6365957,0.31894597,0.040267102,1
0.97868997,0.9617411,0.8212962,0.8916762,0.64782095,0.97147804,0.7010163,0.6157748,0.9647609,0.28627372,0.7696439,0.3430177,0.13585024,1
1.0,0.97387284,0.94461054,0.9834268,0.76560664,0.9198361,0.48395216,0.9091925,1.0,0.7962997,0.78270835,0.3334611,0.17074738,1
0.99902725,0.97893876,0.8068095,0.984582,0.64782095,0.89631516,0.42520666,0.84995914,0.98590076,0.19023378,0.8155204,0.3966669,0.10406644,0
1.0,0.9564941,0.8863463,0.9435492,0.76560664,0.97928375,0.5600988,0.84856296,0.9978115,0.6426932,0.8538261,0.3934078,0.38796568,0
1.0,0.81797624,0.99288446,0.99354,0.64782095,0.4923584,0.16198188,0.95113385,0.9993118,0.4098063,0.79261875,0.2510573,0.32248554,0
0.829692,0.9227251,0.87342894,0.9724675,0.058892846,0.99330527,0.61946857,0.786516,0.9813574,0.49961177,0.66206187,0.25474745,0.15613906,1
0.8843615,0.9917841,0.82167757,0.9431805,0.76560664,0.9673679,0.12849271,0.7120497,0.99679863,0.36435428,0.70387083,0.37830254,0.3513135,1
0.9935393,0.88514495,0.93526334,0.84174275,0.058892846,0.9743132,0.41751903,0.8949448,0.93834937,0.27368957,0.63060623,0.100856744,0.1438621,0
1.0,0.8622104,0.9098728,0.74904966,0.58892816,0.9585791,0.21623546,0.8236919,0.9894446,0.25800654,0.6365957,0.31894597,0.040267102,1
0.9972037,0.953828,0.6661883,0.9244675,0.058892846,0.8158008,0.2370311,0.35834324,0.9993572,0.09157576,0.8263981,0.38598236,0.4443695,1
1.0,0.9867866,0.984368,0.7368438,0.76560664,0.92593336,0.2921906,0.9637611,1.0,0.1550595,0.7403246,0.2918271,0.21553749,1
0.9998539,0.86734635,0.9017384,0.9608403,0.64782095,0.86677843,0.18599933,0.8146108,0.9939946,0.5718066,0.7633292,0.31610078,0.2643661,1
0.99398386,0.9323247,0.76125383,0.82589835,0.76560664,0.89065427,0.22168213,0.36534894,1.0,0.19257583,0.80519074,0.43420002,0.48963106,1
1.0,0.6447396,0.9608215,0.1652081,0.58892816,0.9574132,0.21172231,0.95440406,0.98198384,0.57370263,0.68842894,0.38714513,0.16802728,0
1.0,0.9040077,0.9413453,0.99259025,0.64782095,0.8825306,0.4548247,0.9285273,0.9736157,0.80355334,0.8665895,0.29039606,0.12720144,0
1.0,0.9360471,0.9523287,0.9227902,0.64782095,0.86104196,0.15321052,0.91200256,0.9843259,0.5225527,0.8539769,0.32606784,0.10406644,1
1.0,0.64365876,0.93291074,0.978026,0.76560664,0.9067685,0.35891312,0.8664759,1.0,0.76435345,0.8070812,0.4122493,0.3551865,0
1.0,0.97618294,0.98351264,0.9553888,0.76560664,0.86144716,0.62260103,0.95024765,1.0,0.5210086,0.83286387,0.31539997,0.4724287,1
1.0,0.31243873,0.9725855,0.3891338,0.64782095,0.9445204,0.32042044,0.96054244,0.98987013,0.75114983,0.8126339,0.32845935,0.16373602,0
1.0,0.6964108,0.95792156,0.88974965,0.64782095,0.653321,0.15576261,0.9276079,0.9889584,0.52766776,0.79621804,0.27262446,0.13460605,0
1.0,0.94568014,0.9512461,0.99990696,0.5300354,0.99354076,0.41355288,0.9434557,0.9608402,0.7316376,0.7339438,0.20773757,0.08217561,0
1.0,0.7599186,0.97746253,0.74992347,0.76560664,0.97594506,0.44143075,0.9604914,1.0,0.4980747,0.7609893,0.3143891,0.37616014,1
0.99995565,0.9595398,0.9170104,0.9191756,0.76560664,0.8728183,0.1550718,0.86884594,1.0,0.38353324,0.8084015,0.44183517,0.49523273,1
0.99992716,0.9229867,0.86179286,0.8995159,0.64782095,0.94842476,0.35377067,0.7554815,0.9978291,0.40312526,0.77800715,0.32351097,0.30643213,1
1.0,0.8708241,0.9954147,0.62674403,0.8244994,0.76699656,0.38769972,0.96856713,0.9867415,0.667465,0.75705105,0.31260422,0.14869505,0
0.8999337,0.95092803,0.94595534,0.9290089,0.058892846,0.95331067,0.14882958,0.9093371,0.99235535,0.5285808,0.70041674,0.19911225,0.11950066,1
1.0,0.92293376,0.944009,0.9851772,0.76560664,0.87636584,0.13058794,0.9282749,1.0,0.47909018,0.7395667,0.46748385,0.37163714,0
1.0,0.8658366,0.9893172,0.98873425,0.76560664,0.70160097,0.209153,0.95232296,0.997281,0.3538021,0.69921875,0.36411554,0.23703507,0
0.89575344,0.98636836,0.93164873,0.92899066,0.76560664,0.96089554,0.39613146,0.91249317,1.0,0.884056,0.7089127,0.28876123,0.39381617,1
0.9995564,0.96345973,0.86060625,0.9807449,0.76560664,0.9473459,0.33834845,0.73323214,1.0,0.44080496,0.74711114,0.36746788,0.280254,1
0.94291663,0.92668235,0.56665206,0.8824587,0.058892846,0.9414611,0.1892826,0.3309428,0.98844767,0.13413915,0.6723196,0.30700457,0.24367271,0
0.9807121,0.8353354,0.8422383,0.9359929,0.058892846,0.93055433,0.12774783,0.70312494,0.9972817,0.39536145,0.73077357,0.3622404,0.39477214,1
1.0,0.6006604,0.98149,0.98808134,0.64782095,0.9471637,0.2560991,0.97145444,0.99538887,0.8411304,0.79729635,0.4316482,0.25508833,0
1.0,0.8291511,0.9333854,0.6742487,0.76560664,0.8970688,0.2654255,0.83431,0.99872,0.47889334,0.75351757,0.36803895,0.2829078,0
0.8590849,0.9894161,0.69786227,0.9499509,0.058892846,0.98093367,0.14398527,0.3222183,0.99644697,0.16733189,0.7745103,0.33794513,0.34049603,1
1.0,0.9616166,0.7570939,0.9063553,0.58892816,0.9563844,0.35132623,0.72546315,0.95989007,0.3599108,0.681711,0.3496586,0.17199154,1
1.0,0.9954553,0.9628788,0.9950456,0.64782095,0.93952966,0.14365804,0.94951826,0.9882001,0.46702507,0.6698395,0.4193574,0.14278339,0
1.0,0.3136049,0.9577682,0.7410667,0.64782095,0.83441377,0.0,0.96473795,0.962297,0.59533006,0.81725216,0.2719347,0.10406644,0
1.0,0.79927796,0.9508314,0.88589025,0.76560664,0.79039234,0.19818074,0.87461483,0.97796077,0.37171915,0.7732058,0.36222145,0.20485404,0
0.7484708,0.96537805,0.74861115,0.9593376,0.058892846,0.96569157,0.3060984,0.71271646,0.9572158,0.45040768,0.6317487,0.17541084,0.0,1
1.0,0.8888663,0.9831684,0.5497673,0.58892816,0.9705824,0.37278122,0.9613035,1.0,0.34185272,0.78125346,0.26363495,0.13008304,0
1.0,0.7878674,0.9725827,0.88846505,0.64782095,0.811709,0.5272806,0.9534905,0.9702494,0.70991963,0.86192656,0.37340125,0.092697546,0
1.0,0.95059156,0.80708116,0.98621756,0.58892816,0.96822274,0.42396128,0.82798326,0.9820096,0.14803305,0.6610872,0.37674707,0.14473076,0
1.0,0.8652494,0.8534595,0.90521455,0.58892816,0.9851633,0.6644385,0.782896,0.96755093,0.3053459,0.62118995,0.37651336,0.119958326,0
0.4911028,0.94791466,0.645452,0.96803284,0.058892846,0.83718705,0.24306446,0.49018806,0.9822555,0.055736657,0.68983376,0.28703478,0.16026483,1
1.0,0.78922546,0.95677,0.9483918,0.64782095,0.8758701,0.11885214,0.9346183,0.95563173,0.51357204,0.7586101,0.32574853,0.122839935,0
0.8034719,0.96777403,0.73598796,0.9851349,0.058892846,0.97051674,0.2200939,0.37990594,0.9911246,0.17971733,0.54653656,0.09289443,0.070919715,1
