x,y,species cloglog values
996.0,996.0,0.043354508
997.0,997.0,0.15863825
998.0,998.0,0.6267451
999.0,999.0,0.31902313
1000.0,1000.0,0.10191267
1001.0,1001.0,0.64929813
1002.0,1002.0,0.0719961
1003.0,1003.0,0.07821686
1004.0,1004.0,0.0042298627
1005.0,1005.0,0.20532602
1006.0,1006.0,0.22276358
1007.0,1007.0,0.39820713
1008.0,1008.0,0.5078315
1009.0,1009.0,0.408188
1010.0,1010.0,0.5424536
1011.0,1011.0,0.48628446
1012.0,1012.0,0.04048721
1013.0,1013.0,0.1505791
1014.0,1014.0,0.01678892
1015.0,1015.0,0.04528797
1016.0,1016.0,0.002806068
1017.0,1017.0,0.9018633
1018.0,1018.0,0.12745926
1019.0,1019.0,0.004990235
1020.0,1020.0,0.04511439
1021.0,1021.0,0.00988698
1022.0,1022.0,0.0670491
1023.0,1023.0,0.05562926
1024.0,1024.0,0.45301917
1025.0,1025.0,0.16115591
1026.0,1026.0,0.1925989
1027.0,1027.0,0.16189554
1028.0,1028.0,0.25324824
1029.0,1029.0,0.14962816
1030.0,1030.0,0.27319357
1031.0,1031.0,0.2004877
1032.0,1032.0,0.22446974
1033.0,1033.0,0.030678883
1034.0,1034.0,0.41983768
1035.0,1035.0,0.1866042
1036.0,1036.0,0.45440423
1037.0,1037.0,0.0024593312
1038.0,1038.0,0.805109
1039.0,1039.0,0.057698213
1040.0,1040.0,0.07301603
1041.0,1041.0,0.16327184
1042.0,1042.0,0.37781176
1043.0,1043.0,0.43634617
1044.0,1044.0,0.27237216
1045.0,1045.0,0.13086607
1046.0,1046.0,0.12947911
1047.0,1047.0,0.2969254
1048.0,1048.0,0.13059467
1049.0,1049.0,0.03575797
1050.0,1050.0,0.30770585
1051.0,1051.0,0.29184398
1052.0,1052.0,0.058773577
1053.0,1053.0,0.061880015
1054.0,1054.0,0.5060183
1055.0,1055.0,0.23519962
1056.0,1056.0,0.02201737
1057.0,1057.0,0.77317303
1058.0,1058.0,0.22397594
1059.0,1059.0,0.35839358
1060.0,1060.0,0.009555123
1061.0,1061.0,0.17393252
1062.0,1062.0,0.33235598
1063.0,1063.0,0.029252402
1064.0,1064.0,0.13308655
1065.0,1065.0,0.015123024
1066.0,1066.0,0.35333547
1067.0,1067.0,0.13338225
1068.0,1068.0,0.29184517
1069.0,1069.0,0.42109704
1070.0,1070.0,0.62484604
1071.0,1071.0,0.0033432383
1072.0,1072.0,0.02549282
1073.0,1073.0,0.043608025
1074.0,1074.0,0.45268688
1075.0,1075.0,0.2213188
1076.0,1076.0,0.063095175
1077.0,1077.0,0.06355114
1078.0,1078.0,0.95356137
1079.0,1079.0,0.11315653
1080.0,1080.0,0.62972546
1081.0,1081.0,0.021498946
1082.0,1082.0,0.017257173
1083.0,1083.0,0.13938105
1084.0,1084.0,0.15129478
1085.0,1085.0,0.087686434
1086.0,1086.0,0.6103795
1087.0,1087.0,0.3363962
1088.0,1088.0,0.033665333
1089.0,1089.0,0.23745058
1090.0,1090.0,0.27512133
1091.0,1091.0,0.3039188
1092.0,1092.0,0.15020622
1093.0,1093.0,0.52690005
1094.0,1094.0,0.099053405
1095.0,1095.0,0.053241123
1096.0,1096.0,0.056872115
1097.0,1097.0,0.17838193
1098.0,1098.0,0.117641844
1099.0,1099.0,0.19518825
1100.0,1100.0,0.06616382
1101.0,1101.0,0.017635938
1102.0,1102.0,0.2956532
1103.0,1103.0,0.46782148
1104.0,1104.0,0.8136882
1105.0,1105.0,0.5013575
1106.0,1106.0,0.15470052
1107.0,1107.0,0.051449023
1108.0,1108.0,0.08368912
1109.0,1109.0,0.21229121
1110.0,1110.0,0.057424545
1111.0,1111.0,0.8841859
1112.0,1112.0,0.08116835
1113.0,1113.0,0.01129596
1114.0,1114.0,0.23913908
1115.0,1115.0,0.11484277
1116.0,1116.0,0.20940869
1117.0,1117.0,0.115147315
1118.0,1118.0,0.8196826
1119.0,1119.0,0.12599573
1120.0,1120.0,0.012019912
1121.0,1121.0,0.41618723
1122.0,1122.0,0.06792629
1123.0,1123.0,0.38000745
1124.0,1124.0,0.016854763
1125.0,1125.0,0.4388733
1126.0,1126.0,0.010857146
1127.0,1127.0,0.011245939
1128.0,1128.0,0.13735998
1129.0,1129.0,0.12772234
1130.0,1130.0,0.020935684
1131.0,1131.0,0.14840454
1132.0,1132.0,0.7004668
1133.0,1133.0,0.23752935
1134.0,1134.0,0.026583882
1135.0,1135.0,0.016025495
1136.0,1136.0,0.04550788
1137.0,1137.0,0.0017246808
1138.0,1138.0,0.028490575
1139.0,1139.0,0.0892322
1140.0,1140.0,0.32609382
1141.0,1141.0,0.11622986
1142.0,1142.0,0.041010074
1143.0,1143.0,0.029192608
1144.0,1144.0,0.24864012
1145.0,1145.0,0.1322198
1146.0,1146.0,0.0321647
1147.0,1147.0,0.29748726
1148.0,1148.0,0.082200125
1149.0,1149.0,0.026153574
1150.0,1150.0,0.2923269
1151.0,1151.0,0.0095060775
1152.0,1152.0,0.3761531
1153.0,1153.0,0.032451153
1154.0,1154.0,0.1961535
1155.0,1155.0,0.09051719
1156.0,1156.0,0.16719061
1157.0,1157.0,0.08105457
1158.0,1158.0,0.015725007
1159.0,1159.0,0.33896327
1160.0,1160.0,0.06129807
1161.0,1161.0,0.6410446
1162.0,1162.0,0.4583888
1163.0,1163.0,0.047765825
1164.0,1164.0,0.3256993
1165.0,1165.0,0.13432083
1166.0,1166.0,0.106748775
1167.0,1167.0,0.10735655
1168.0,1168.0,0.07979522
1169.0,1169.0,0.039597683
1170.0,1170.0,0.043457378
1171.0,1171.0,0.04000888
1172.0,1172.0,0.016200434
1173.0,1173.0,0.2923296
1174.0,1174.0,0.38028684
1175.0,1175.0,0.27572948
1176.0,1176.0,0.19925328
1177.0,1177.0,0.91910726
1178.0,1178.0,0.20403263
1179.0,1179.0,0.08465403
1180.0,1180.0,0.017663183
1181.0,1181.0,0.22238384
1182.0,1182.0,0.09473855
1183.0,1183.0,0.08441522
1184.0,1184.0,0.22442937
1185.0,1185.0,0.0065864907
1186.0,1186.0,0.85454476
1187.0,1187.0,0.31011784
1188.0,1188.0,0.17630416
1189.0,1189.0,0.16097409
1190.0,1190.0,0.6536001
1191.0,1191.0,0.30090785
1192.0,1192.0,0.0362944
1193.0,1193.0,0.084585026
1194.0,1194.0,0.050134797
1195.0,1195.0,0.0060411943
1196.0,1196.0,0.068252854
1197.0,1197.0,0.13264886
1198.0,1198.0,0.18558192
1199.0,1199.0,0.280558
1200.0,1200.0,0.040849835
1201.0,1201.0,0.05744789
1202.0,1202.0,0.01220207
1203.0,1203.0,0.56295604
1204.0,1204.0,0.14142258
1205.0,1205.0,0.0709168
1206.0,1206.0,0.11466245
1207.0,1207.0,0.092444696
1208.0,1208.0,0.152088
1209.0,1209.0,0.0012022031
1210.0,1210.0,0.06643632
1211.0,1211.0,0.6100857
1212.0,1212.0,0.387381
1213.0,1213.0,0.20382707
1214.0,1214.0,0.33980477
1215.0,1215.0,0.06888196
1216.0,1216.0,0.39284208
1217.0,1217.0,0.4927903
1218.0,1218.0,0.08109365
1219.0,1219.0,0.008102502
1220.0,1220.0,0.30363622
1221.0,1221.0,0.029112125
1222.0,1222.0,0.5303328
1223.0,1223.0,0.117510445
1224.0,1224.0,0.18039843
1225.0,1225.0,0.0014404687
1226.0,1226.0,0.2977617
1227.0,1227.0,0.14674598
1228.0,1228.0,0.46853116
1229.0,1229.0,0.7219441
1230.0,1230.0,0.37630573
1231.0,1231.0,0.17420478
1232.0,1232.0,0.16465051
1233.0,1233.0,0.9702965
1234.0,1234.0,0.04137293
1235.0,1235.0,0.066243984
1236.0,1236.0,0.009043545
1237.0,1237.0,0.073198184
1238.0,1238.0,0.16670965
1239.0,1239.0,0.25001177
1240.0,1240.0,0.33846536
1241.0,1241.0,0.09915642
1242.0,1242.0,0.26676393
1243.0,1243.0,0.7215836
1244.0,1244.0,0.9331278
1245.0,1245.0,0.50376624
1246.0,1246.0,0.08016219
1247.0,1247.0,0.026137892
1248.0,1248.0,0.19777314
1249.0,1249.0,0.324193
1250.0,1250.0,0.25222582
1251.0,1251.0,0.40657473
1252.0,1252.0,0.94528645
1253.0,1253.0,0.31331912
1254.0,1254.0,0.17455514
1255.0,1255.0,0.18813601
1256.0,1256.0,0.54145414
1257.0,1257.0,0.28613758
1258.0,1258.0,0.16510642
1259.0,1259.0,0.08125361
1260.0,1260.0,0.4937859
1261.0,1261.0,0.7222782
1262.0,1262.0,0.47209308
1263.0,1263.0,0.044340648
1264.0,1264.0,0.24796498
1265.0,1265.0,0.36804032
1266.0,1266.0,0.011832715
1267.0,1267.0,0.05951
1268.0,1268.0,0.032370098
1269.0,1269.0,0.21072829
1270.0,1270.0,0.049036615
1271.0,1271.0,0.7996414
1272.0,1272.0,0.069746956
1273.0,1273.0,0.5535806
1274.0,1274.0,0.15220174
1275.0,1275.0,0.58996403
1276.0,1276.0,0.139971
1277.0,1277.0,0.02832114
1278.0,1278.0,0.7911501
1279.0,1279.0,0.5709981
1280.0,1280.0,0.40920502
1281.0,1281.0,0.13057335
1282.0,1282.0,0.11534357
1283.0,1283.0,0.5041983
1284.0,1284.0,0.27820098
1285.0,1285.0,0.1520107
1286.0,1286.0,0.083380975
1287.0,1287.0,0.085407086
1288.0,1288.0,0.5706866
1289.0,1289.0,0.09368199
1290.0,1290.0,0.66235507
1291.0,1291.0,0.052142486
1292.0,1292.0,0.07133224
1293.0,1293.0,0.26652968
1294.0,1294.0,0.2720981
1295.0,1295.0,0.3455719
1296.0,1296.0,0.45866406
1297.0,1297.0,0.5916528
1298.0,1298.0,0.08918345
1299.0,1299.0,0.4782313
1300.0,1300.0,0.08154978
1301.0,1301.0,0.17693849
1302.0,1302.0,0.5566839
1303.0,1303.0,0.14729024
1304.0,1304.0,0.21150048
1305.0,1305.0,0.5355445
1306.0,1306.0,0.4309958
1307.0,1307.0,0.09081431
1308.0,1308.0,0.18555336
1309.0,1309.0,0.14697823
1310.0,1310.0,0.21033178
1311.0,1311.0,0.006117556
1312.0,1312.0,0.920226
1313.0,1313.0,0.14340003
1314.0,1314.0,0.078581184
1315.0,1315.0,0.063584276
1316.0,1316.0,0.04246426
1317.0,1317.0,0.18698882
1318.0,1318.0,0.24221204
1319.0,1319.0,0.0059646633
1320.0,1320.0,0.42569646
1321.0,1321.0,0.077783644
1322.0,1322.0,0.009562644
1323.0,1323.0,0.2726264
1324.0,1324.0,0.028359955
1325.0,1325.0,0.08640327
1326.0,1326.0,0.007823776
1327.0,1327.0,0.5252307
1328.0,1328.0,0.2672615
1329.0,1329.0,0.49906966
1330.0,1330.0,0.1995455
1331.0,1331.0,0.93060374
1332.0,1332.0,0.5769305
1333.0,1333.0,0.120684214
1334.0,1334.0,0.10229192
1335.0,1335.0,0.7290827
1336.0,1336.0,0.02323358
1337.0,1337.0,0.009026331
1338.0,1338.0,0.017210213
1339.0,1339.0,0.32213795
1340.0,1340.0,0.36733785
1341.0,1341.0,0.06315931
1342.0,1342.0,0.039495703
1343.0,1343.0,0.012901043
1344.0,1344.0,0.005790612
1345.0,1345.0,0.44651455
1346.0,1346.0,0.7439107
1347.0,1347.0,0.11206059
1348.0,1348.0,0.23266384
1349.0,1349.0,0.35211015
1350.0,1350.0,0.081218235
1351.0,1351.0,0.77862984
1352.0,1352.0,0.44124183
1353.0,1353.0,0.6392911
1354.0,1354.0,0.047924068
1355.0,1355.0,0.02386342
1356.0,1356.0,0.62137413
1357.0,1357.0,0.17824847
1358.0,1358.0,0.05988343
1359.0,1359.0,0.08975016
1360.0,1360.0,0.15116167
1361.0,1361.0,0.07374283
1362.0,1362.0,0.48879632
1363.0,1363.0,0.8319033
1364.0,1364.0,0.038443808
1365.0,1365.0,0.24271047
1366.0,1366.0,0.8753712
1367.0,1367.0,0.018555146
1368.0,1368.0,0.09478524
1369.0,1369.0,0.04571303
1370.0,1370.0,0.42896447
1371.0,1371.0,0.117371045
1372.0,1372.0,0.18322769
1373.0,1373.0,0.89513224
1374.0,1374.0,0.7877982
1375.0,1375.0,0.20652427
1376.0,1376.0,0.14169343
1377.0,1377.0,0.24070294
1378.0,1378.0,0.24425757
1379.0,1379.0,0.76986367
1380.0,1380.0,0.31581664
1381.0,1381.0,0.25875452
1382.0,1382.0,0.40371183
1383.0,1383.0,0.25945383
1384.0,1384.0,0.19495095
1385.0,1385.0,0.16736813
1386.0,1386.0,0.57672477
1387.0,1387.0,0.11820878
1388.0,1388.0,0.0036521796
1389.0,1389.0,0.06584064
1390.0,1390.0,0.27532065
1391.0,1391.0,0.08762905
1392.0,1392.0,0.6329966
1393.0,1393.0,0.89998347
1394.0,1394.0,0.14172055
1395.0,1395.0,0.111562856
1396.0,1396.0,0.5932369
1397.0,1397.0,0.0045985784
1398.0,1398.0,0.017422274
1399.0,1399.0,0.28586653
1400.0,1400.0,0.6311488
1401.0,1401.0,0.6599776
1402.0,1402.0,0.5844779
1403.0,1403.0,0.8027859
1404.0,1404.0,0.018550314
1405.0,1405.0,0.12748401
1406.0,1406.0,0.46128646
1407.0,1407.0,0.033318233
1408.0,1408.0,0.006746331
1409.0,1409.0,0.292495
1410.0,1410.0,0.20988293
1411.0,1411.0,0.1784536
1412.0,1412.0,0.14448169
1413.0,1413.0,0.103701875
1414.0,1414.0,0.7634163
1415.0,1415.0,0.6942966
1416.0,1416.0,0.8634953
1417.0,1417.0,0.79198813
1418.0,1418.0,0.07230466
1419.0,1419.0,0.4843172
1420.0,1420.0,0.07362988
1421.0,1421.0,0.22649188
1422.0,1422.0,0.006207782
1423.0,1423.0,0.7378106
1424.0,1424.0,0.07704218
1425.0,1425.0,0.0210518
1426.0,1426.0,0.40139398
1427.0,1427.0,0.0118685635
1428.0,1428.0,0.36630613
1429.0,1429.0,0.22266504
1430.0,1430.0,0.914736
1431.0,1431.0,0.12496954
1432.0,1432.0,0.24224637
1433.0,1433.0,0.013767807
1434.0,1434.0,0.0041582915
1435.0,1435.0,0.25349164
1436.0,1436.0,0.3425395
1437.0,1437.0,0.09839311
1438.0,1438.0,0.35856378
1439.0,1439.0,0.7547509
1440.0,1440.0,0.082118295
1441.0,1441.0,0.9504798
1442.0,1442.0,0.23563176
1443.0,1443.0,0.20288087
1444.0,1444.0,0.050065726
1445.0,1445.0,0.47169462
1446.0,1446.0,0.2722579
1447.0,1447.0,0.012494669
1448.0,1448.0,0.52474964
1449.0,1449.0,0.47190717
1450.0,1450.0,0.1491915
1451.0,1451.0,0.054676753
1452.0,1452.0,0.8548908
1453.0,1453.0,0.2984523
1454.0,1454.0,0.12735832
1455.0,1455.0,0.1973446
1456.0,1456.0,0.068617545
1457.0,1457.0,0.013416629
1458.0,1458.0,0.0024733825
1459.0,1459.0,0.11450843
1460.0,1460.0,0.7341642
1461.0,1461.0,0.014074169
1462.0,1462.0,0.14052853
1463.0,1463.0,0.97367865
1464.0,1464.0,0.004081449
1465.0,1465.0,0.30129743
1466.0,1466.0,0.41800278
1467.0,1467.0,0.27422252
1468.0,1468.0,0.05310747
1469.0,1469.0,0.30652174
1470.0,1470.0,0.14205267
1471.0,1471.0,0.10449098
1472.0,1472.0,0.030462803
1473.0,1473.0,0.2925571
1474.0,1474.0,0.3582379
1475.0,1475.0,0.41179475
1476.0,1476.0,0.048039492
1477.0,1477.0,0.039288316
1478.0,1478.0,0.05515199
1479.0,1479.0,0.06602943
1480.0,1480.0,0.27556497
1481.0,1481.0,0.09851071
1482.0,1482.0,0.08982907
1483.0,1483.0,0.6832692
1484.0,1484.0,0.77553463
1485.0,1485.0,0.14974634
1486.0,1486.0,0.1433761
1487.0,1487.0,0.15241371
1488.0,1488.0,0.28897315
1489.0,1489.0,0.43632597
1490.0,1490.0,0.24540348
1491.0,1491.0,0.26103225
1492.0,1492.0,0.45439455
1493.0,1493.0,0.017774224
1494.0,1494.0,0.5890032
1495.0,1495.0,0.608487
1496.0,1496.0,0.010887672
1497.0,1497.0,0.14194748
1498.0,1498.0,0.08348676
1499.0,1499.0,0.35950685
1500.0,1500.0,0.2876803
1501.0,1501.0,0.01991334
1502.0,1502.0,0.07691166
1503.0,1503.0,0.5892523
1504.0,1504.0,0.012416854
1505.0,1505.0,0.016947586
1506.0,1506.0,0.452793
1507.0,1507.0,0.02616683
1508.0,1508.0,0.048087552
1509.0,1509.0,0.019498633
1510.0,1510.0,0.38981634
1511.0,1511.0,0.025156008
1512.0,1512.0,0.059899077
1513.0,1513.0,0.14361584
1514.0,1514.0,0.6493734
1515.0,1515.0,0.6333066
1516.0,1516.0,0.25055984
1517.0,1517.0,0.35114446
1518.0,1518.0,0.63237894
1519.0,1519.0,0.29240853
1520.0,1520.0,0.2065698
1521.0,1521.0,0.8744046
1522.0,1522.0,0.038342323
1523.0,1523.0,0.9370524
1524.0,1524.0,0.5661482
1525.0,1525.0,0.008092905
1526.0,1526.0,0.05586195
1527.0,1527.0,0.015684001
1528.0,1528.0,0.1579514
1529.0,1529.0,0.0658264
1530.0,1530.0,0.24899144
1531.0,1531.0,0.03699822
1532.0,1532.0,0.1069202
1533.0,1533.0,0.25031036
1534.0,1534.0,0.11021824
1535.0,1535.0,0.098038055
1536.0,1536.0,0.5908594
1537.0,1537.0,0.39404002
1538.0,1538.0,0.05624402
1539.0,1539.0,0.047125272
1540.0,1540.0,0.0076771094
1541.0,1541.0,0.1477109
1542.0,1542.0,0.43066874
1543.0,1543.0,0.06289949
1544.0,1544.0,0.15698592
1545.0,1545.0,0.37975004
1546.0,1546.0,0.021617442
1547.0,1547.0,0.091225654
1548.0,1548.0,0.8897368
1549.0,1549.0,0.2129814
1550.0,1550.0,0.1235381
1551.0,1551.0,0.69109386
1552.0,1552.0,0.012757365
1553.0,1553.0,0.029721603
1554.0,1554.0,0.18277855
1555.0,1555.0,0.31550565
1556.0,1556.0,0.06340273
1557.0,1557.0,0.16774341
1558.0,1558.0,0.45172635
1559.0,1559.0,0.6142907
1560.0,1560.0,0.05964099
1561.0,1561.0,0.13853958
1562.0,1562.0,0.83506805
1563.0,1563.0,0.5541504
1564.0,1564.0,0.14463875
1565.0,1565.0,0.27728072
1566.0,1566.0,0.518221
1567.0,1567.0,0.55496335
1568.0,1568.0,0.45309022
1569.0,1569.0,0.1998571
1570.0,1570.0,0.05974624
1571.0,1571.0,0.020917881
1572.0,1572.0,0.5847809
1573.0,1573.0,0.08931444
1574.0,1574.0,0.30585247
1575.0,1575.0,0.42329454
1576.0,1576.0,0.4004233
1577.0,1577.0,0.042465203
1578.0,1578.0,0.08349508
1579.0,1579.0,0.21459429
1580.0,1580.0,0.09467898
1581.0,1581.0,0.046242803
1582.0,1582.0,0.08934933
1583.0,1583.0,0.19013873
1584.0,1584.0,0.25807878
1585.0,1585.0,0.07434666
1586.0,1586.0,0.12577046
1587.0,1587.0,0.06540481
1588.0,1588.0,0.5789476
1589.0,1589.0,0.05441653
1590.0,1590.0,0.18344048
1591.0,1591.0,0.017920222
1592.0,1592.0,0.5857894
1593.0,1593.0,0.100307725
1594.0,1594.0,0.17025797
1595.0,1595.0,0.0055556404
1596.0,1596.0,0.54902655
1597.0,1597.0,0.30397865
1598.0,1598.0,0.41966474
1599.0,1599.0,0.21779753
1600.0,1600.0,0.35731655
1601.0,1601.0,0.40983108
1602.0,1602.0,0.16227604
1603.0,1603.0,0.27481398
1604.0,1604.0,0.076840825
1605.0,1605.0,0.020657627
1606.0,1606.0,0.20015272
1607.0,1607.0,0.1791052
1608.0,1608.0,0.0105824685
1609.0,1609.0,0.5154599
1610.0,1610.0,0.09009754
1611.0,1611.0,0.04425482
1612.0,1612.0,7.419014E-4
1613.0,1613.0,0.296454
1614.0,1614.0,0.4576378
1615.0,1615.0,0.023787243
1616.0,1616.0,0.0644453
1617.0,1617.0,0.20588075
1618.0,1618.0,0.11573461
1619.0,1619.0,0.18158065
1620.0,1620.0,0.05135271
1621.0,1621.0,0.065172516
1622.0,1622.0,0.16451894
1623.0,1623.0,0.07589271
1624.0,1624.0,0.10620132
1625.0,1625.0,0.2015365
1626.0,1626.0,0.5481143
1627.0,1627.0,0.27707675
1628.0,1628.0,0.34250265
1629.0,1629.0,0.1607489
1630.0,1630.0,0.038597938
1631.0,1631.0,0.029492803
1632.0,1632.0,0.066065334
1633.0,1633.0,0.5349793
1634.0,1634.0,0.3008006
1635.0,1635.0,0.02417489
1636.0,1636.0,0.044788964
1637.0,1637.0,0.010401857
1638.0,1638.0,0.30883545
1639.0,1639.0,0.15167607
1640.0,1640.0,0.066980384
1641.0,1641.0,0.19112909
1642.0,1642.0,0.21904086
1643.0,1643.0,0.1870398
1644.0,1644.0,0.17625424
1645.0,1645.0,0.19585638
1646.0,1646.0,0.0888583
1647.0,1647.0,0.09719497
1648.0,1648.0,0.33184677
1649.0,1649.0,0.4916573
1650.0,1650.0,0.31045976
1651.0,1651.0,0.035184618
1652.0,1652.0,0.74674326
1653.0,1653.0,0.05257206
1654.0,1654.0,0.39036736
1655.0,1655.0,0.60732603
1656.0,1656.0,0.40501714
1657.0,1657.0,0.32643908
1658.0,1658.0,0.42951337
1659.0,1659.0,0.40856183
1660.0,1660.0,0.5427258
1661.0,1661.0,0.40153804
1662.0,1662.0,0.007946431
1663.0,1663.0,0.046918705
1664.0,1664.0,0.23283447
1665.0,1665.0,0.16864932
1666.0,1666.0,0.08633867
1667.0,1667.0,0.010864845
1668.0,1668.0,0.025588019
1669.0,1669.0,0.55720663
1670.0,1670.0,0.28846094
1671.0,1671.0,0.3194681
1672.0,1672.0,0.14006436
1673.0,1673.0,0.08596777
1674.0,1674.0,0.9037209
1675.0,1675.0,0.07898797
1676.0,1676.0,0.15560953
1677.0,1677.0,0.674425
1678.0,1678.0,0.10265263
1679.0,1679.0,0.30293933
1680.0,1680.0,0.4349685
1681.0,1681.0,0.017453466
1682.0,1682.0,0.25886568
1683.0,1683.0,0.8551684
1684.0,1684.0,0.5493074
1685.0,1685.0,0.61591554
1686.0,1686.0,0.16935286
1687.0,1687.0,0.3154668
1688.0,1688.0,0.29823244
1689.0,1689.0,0.06218808
1690.0,1690.0,0.18806134
1691.0,1691.0,0.046242185
1692.0,1692.0,0.011608274
1693.0,1693.0,0.60061425
1694.0,1694.0,0.10348798
1695.0,1695.0,0.06606216
1696.0,1696.0,0.17392372
1697.0,1697.0,0.10169679
1698.0,1698.0,0.017454827
1699.0,1699.0,0.712918
1700.0,1700.0,0.11016353
1701.0,1701.0,0.103604816
1702.0,1702.0,0.17944199
1703.0,1703.0,0.16827354
1704.0,1704.0,0.0995053
1705.0,1705.0,0.0067595323
1706.0,1706.0,0.1277705
1707.0,1707.0,0.24234617
1708.0,1708.0,0.043742437
1709.0,1709.0,0.11706123
1710.0,1710.0,0.33243296
1711.0,1711.0,0.017432792
1712.0,1712.0,0.53385216
1713.0,1713.0,0.061649457
1714.0,1714.0,0.07026092
1715.0,1715.0,0.07344559
1716.0,1716.0,0.094814695
1717.0,1717.0,0.9459008
1718.0,1718.0,0.37539795
1719.0,1719.0,0.1752622
1720.0,1720.0,0.0660906
1721.0,1721.0,0.123611405
1722.0,1722.0,0.2082091
1723.0,1723.0,0.17890134
1724.0,1724.0,0.063938275
1725.0,1725.0,0.34378356
1726.0,1726.0,0.015930261
1727.0,1727.0,0.30106556
1728.0,1728.0,0.07670803
1729.0,1729.0,0.059370276
1730.0,1730.0,0.24900813
1731.0,1731.0,0.45681494
1732.0,1732.0,0.00398135
1733.0,1733.0,0.031500302
1734.0,1734.0,0.6023333
1735.0,1735.0,0.45462978
1736.0,1736.0,0.09330217
1737.0,1737.0,0.18865764
1738.0,1738.0,0.035623547
1739.0,1739.0,0.06009528
1740.0,1740.0,0.052253984
1741.0,1741.0,0.030110411
1742.0,1742.0,0.07772228
1743.0,1743.0,0.536146
1744.0,1744.0,0.65697455
1745.0,1745.0,0.16915275
1746.0,1746.0,0.047479793
1747.0,1747.0,0.102506675
1748.0,1748.0,0.42675042
1749.0,1749.0,0.3525021
1750.0,1750.0,0.39190474
1751.0,1751.0,0.3253091
1752.0,1752.0,0.007920343
1753.0,1753.0,0.090917185
1754.0,1754.0,0.17865449
1755.0,1755.0,0.30379522
1756.0,1756.0,0.09037879
1757.0,1757.0,0.12840757
1758.0,1758.0,0.044205688
1759.0,1759.0,0.7083092
1760.0,1760.0,0.07812266
1761.0,1761.0,0.028057504
1762.0,1762.0,0.3152271
1763.0,1763.0,0.02139106
1764.0,1764.0,0.15085906
1765.0,1765.0,0.05622066
1766.0,1766.0,0.047746085
1767.0,1767.0,0.08229806
1768.0,1768.0,0.5546031
1769.0,1769.0,0.25375548
1770.0,1770.0,0.039012227
1771.0,1771.0,0.16640589
1772.0,1772.0,0.0772274
1773.0,1773.0,0.34323072
1774.0,1774.0,0.09188205
1775.0,1775.0,0.06548772
1776.0,1776.0,0.6155864
1777.0,1777.0,0.14714323
1778.0,1778.0,0.88688624
1779.0,1779.0,0.06902302
1780.0,1780.0,0.030533116
1781.0,1781.0,0.22461395
1782.0,1782.0,0.027527869
1783.0,1783.0,0.045994245
1784.0,1784.0,0.007966462
1785.0,1785.0,0.12566614
1786.0,1786.0,0.098169275
1787.0,1787.0,0.14289565
1788.0,1788.0,0.28298432
1789.0,1789.0,0.097225055
1790.0,1790.0,0.05347638
1791.0,1791.0,0.63787806
1792.0,1792.0,0.010704197
1793.0,1793.0,0.015148628
1794.0,1794.0,0.40563697
1795.0,1795.0,0.16696857
1796.0,1796.0,0.06986352
1797.0,1797.0,0.17212531
1798.0,1798.0,0.04958194
1799.0,1799.0,0.031185681
1800.0,1800.0,0.052169386
1801.0,1801.0,0.1832772
1802.0,1802.0,0.057454135
1803.0,1803.0,0.023975993
1804.0,1804.0,0.17880298
1805.0,1805.0,0.23410544
1806.0,1806.0,0.08665197
1807.0,1807.0,0.6185796
1808.0,1808.0,0.03223268
1809.0,1809.0,0.043636907
1810.0,1810.0,0.0037572563
1811.0,1811.0,0.27881503
1812.0,1812.0,0.20967788
1813.0,1813.0,0.3986498
1814.0,1814.0,0.01077307
1815.0,1815.0,0.5401391
1816.0,1816.0,0.09782966
1817.0,1817.0,0.39627022
1818.0,1818.0,0.5238204
1819.0,1819.0,0.085729875
1820.0,1820.0,0.32846454
1821.0,1821.0,0.011033446
1822.0,1822.0,0.109977454
1823.0,1823.0,0.10755825
1824.0,1824.0,0.10249357
1825.0,1825.0,0.68486124
1826.0,1826.0,0.32234555
1827.0,1827.0,0.07897683
1828.0,1828.0,0.32687992
1829.0,1829.0,0.83021146
1830.0,1830.0,0.5937337
1831.0,1831.0,0.12998122
1832.0,1832.0,0.40542954
1833.0,1833.0,0.0154506685
1834.0,1834.0,0.07676278
1835.0,1835.0,0.07453215
1836.0,1836.0,0.57553446
1837.0,1837.0,0.14934647
1838.0,1838.0,0.14237338
1839.0,1839.0,0.39988428
1840.0,1840.0,0.04978555
1841.0,1841.0,0.08689181
1842.0,1842.0,0.6702299
1843.0,1843.0,0.01162809
1844.0,1844.0,0.03050725
1845.0,1845.0,0.40265185
1846.0,1846.0,0.092898354
1847.0,1847.0,0.9731427
1848.0,1848.0,0.11306186
1849.0,1849.0,0.010546388
1850.0,1850.0,0.17692178
1851.0,1851.0,0.7885132
1852.0,1852.0,0.5691607
1853.0,1853.0,0.049822293
1854.0,1854.0,0.750601
1855.0,1855.0,0.004495327
1856.0,1856.0,0.12967552
1857.0,1857.0,0.22425887
1858.0,1858.0,0.081950575
1859.0,1859.0,0.03927387
1860.0,1860.0,0.8329369
1861.0,1861.0,0.711439
1862.0,1862.0,0.09239132
1863.0,1863.0,0.3452106
1864.0,1864.0,0.6861579
1865.0,1865.0,0.6878274
1866.0,1866.0,0.03597313
1867.0,1867.0,0.3726004
1868.0,1868.0,0.2094084
1869.0,1869.0,0.068280526
