X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
100.0,100.0,train,4.285898879993387E-4,23.754124178315582,0.3846316182213816
102.0,102.0,train,3.2699853886080076E-4,17.963343974900024,0.3095729640879744
103.0,103.0,train,3.188227855693131E-4,17.174191845143884,0.3031485097981226
106.0,106.0,train,0.0013999155289000492,61.039266018548155,0.7952395184934212
107.0,107.0,train,0.0013103118548159498,58.5944445390806,0.7733629771876567
108.0,108.0,train,0.0017111716163971103,68.15497152990433,0.856083971431151
109.0,109.0,train,0.0024598471006854307,82.8314269307414,0.938374099510937
111.0,111.0,train,8.58111761927297E-4,44.751622851657686,0.6217213573635398
112.0,112.0,train,0.0019303386747222563,71.35428306624436,0.8877258720163115
114.0,114.0,train,9.453982937064126E-4,48.53150561610755,0.6573370621027855
115.0,115.0,train,4.2244884775370243E-4,23.503274709704943,0.3803355953451836
116.0,116.0,train,0.0027850421843285153,87.26152117169457,0.9573647943988085
117.0,117.0,train,8.457912880012782E-4,44.15496020517958,0.6164045432149938
118.0,118.0,train,8.612125432149763E-4,45.009659359036725,0.623047829997962
119.0,119.0,train,0.005887192123734941,100.0,0.9987308272300129
120.0,120.0,train,0.004331582109294602,97.92352704104124,0.9926060624037631
121.0,121.0,train,0.001400757660805899,61.31899770965352,0.7954347711805051
123.0,123.0,train,0.002016740292577495,72.54500210295107,0.8981947024720806
125.0,125.0,train,0.002893878613253073,88.69154090043945,0.9623104289371656
127.0,127.0,train,8.854714640964353E-5,3.276918452605006,0.09544475997856472
128.0,128.0,train,0.0013457118106034857,59.46495486369453,0.7822720446869494
130.0,130.0,train,9.085055698782368E-4,47.18767335177872,0.6427121617677836
132.0,132.0,train,4.897887302617768E-4,27.023042220726857,0.42584976364188365
133.0,133.0,train,0.00292759747710988,90.14708006010663,0.9637229783482458
134.0,134.0,train,0.002403158895060314,81.61587767489264,0.9342866375494757
135.0,135.0,train,0.0014836337644882841,63.069006865888674,0.8137668263432665
136.0,136.0,train,1.2821807202804958E-4,5.519836413545928,0.13519711799139844
137.0,137.0,train,0.002285948580872275,78.56521189468955,0.924955169530236
138.0,138.0,train,0.0028235313508471254,87.54391500787231,0.9591838706395601
140.0,140.0,train,0.0034665528296014872,94.37691049539633,0.980299948796427
143.0,143.0,train,0.0010269016816925594,51.008840293648355,0.6875592051490558
145.0,145.0,train,0.005887192123734941,100.0,0.9987308272300129
146.0,146.0,train,6.501643140927321E-4,35.44468592174618,0.5212362217199611
147.0,147.0,train,0.0013278522178834234,59.04701636788311,0.777821998843458
148.0,148.0,train,0.0016597143317179514,66.87576964391143,0.8474451632266822
149.0,149.0,train,0.0012341011681805559,56.54834285056913,0.7529264445620406
150.0,150.0,train,2.0327203665946764E-4,9.755970121282967,0.20568854929088198
152.0,152.0,train,9.730675472907872E-4,49.38951242169896,0.6679114117908456
153.0,153.0,train,0.0021967051372538565,76.31779118703746,0.9169712952474128
154.0,154.0,train,0.00213473987767629,75.21735166232301,0.9109333807526373
155.0,155.0,train,3.5955510859337177E-4,20.166940314519323,0.33457354404548434
156.0,156.0,train,0.001396452752683931,60.760211333490766,0.7944346951100802
157.0,157.0,train,4.1853964600100746E-4,23.220052604082046,0.37758526697476047
158.0,158.0,train,2.8329359835252963E-4,14.573238588993798,0.2745282979048339
159.0,159.0,train,5.144092127073985E-4,28.524879692742296,0.4416425037215973
160.0,160.0,train,0.0029036063847865307,89.27111118553998,0.9627234970218147
161.0,161.0,train,2.89335943837517E-4,15.15350460518161,0.2794773083817642
162.0,162.0,train,0.0013703951034565048,60.25257619901193,0.7882759977948008
164.0,164.0,train,5.869655788378858E-4,31.880864127691577,0.4857019750194037
165.0,165.0,train,0.002500127423738632,83.32799857446548,0.941123024640894
166.0,166.0,train,0.0012701348989755225,57.30128637158953,0.762809228745555
167.0,167.0,train,0.0017696631575257126,69.28250926099497,0.8653111889755214
168.0,168.0,train,0.002911020262244212,89.56243727119937,0.9630352681850431
169.0,169.0,train,0.001422267517870096,61.72352748956109,0.8003593217075649
170.0,170.0,train,7.440277133533147E-5,2.447203221623178,0.08083372772629616
171.0,171.0,train,2.91631735278495E-4,15.273373725215801,0.2813488235817122
172.0,172.0,train,0.00228173592093831,78.1082841986888,0.9245961717157266
173.0,173.0,train,4.2303835177256625E-4,23.527358836715432,0.3807492864787738
174.0,174.0,train,0.0011232508828505254,53.4315837219004,0.7198670192532604
175.0,175.0,train,0.0012701348989755225,57.30128637158953,0.762809228745555
176.0,176.0,train,0.0033782108302147784,92.99699857401522,0.978226345392223
177.0,177.0,train,0.0037530745463830524,95.11659647256376,0.9857603403804298
178.0,178.0,train,0.003977611711977348,96.67047959074588,0.9889585004854633
180.0,180.0,train,6.669041974740888E-4,36.30029343978203,0.5302299578128731
182.0,182.0,train,5.662922185341543E-4,31.14704954802871,0.4735149031969681
183.0,183.0,train,2.3946983753715223E-4,12.015916326876889,0.23760221865244702
184.0,184.0,train,8.057661702212662E-4,42.041041198266385,0.598610801073411
185.0,185.0,train,3.2077163433351505E-4,17.394959831306974,0.3046853083683123
187.0,187.0,train,1.972264114394842E-4,9.425661394029964,0.20022973890657259
189.0,189.0,train,4.988095749563838E-4,27.765064896738476,0.43168735153788096
190.0,190.0,train,0.0012153252774358195,55.81303538847206,0.7476147665360291
192.0,192.0,train,8.457912880012782E-4,44.15496020517958,0.6164045432149938
193.0,193.0,train,0.002983502746672035,90.44553526187318,0.965949270974244
196.0,196.0,train,0.0013507450351008198,59.64189832320925,0.7835099881794899
197.0,197.0,train,0.0010793516466242861,52.05378359670779,0.7055832441637861
198.0,198.0,train,0.0011663036013226163,54.76927638448786,0.7332020760659577
199.0,199.0,train,0.0021441029310496915,75.44779677355284,0.9118731237736297
200.0,200.0,train,9.421688994618728E-4,48.32311440408653,0.6560811455888446
201.0,201.0,train,6.726370460590282E-4,36.52183660906456,0.5332710121714468
202.0,202.0,train,0.0012526541995988023,57.04745697185335,0.7580652600626573
203.0,203.0,train,3.29869123314776E-4,18.3329726305431,0.3118145740713365
204.0,204.0,train,0.002869965824321593,88.11385125646522,0.9612754652460067
208.0,208.0,train,0.0017985470908946082,69.54598891673491,0.8696470936956584
209.0,209.0,train,3.209475803524322E-4,17.414600191602368,0.30482388674537475
210.0,210.0,train,0.001432217247730075,62.00890901565446,0.8025969755846076
212.0,212.0,train,9.326967304404259E-4,48.060404445756184,0.6523707898696985
213.0,213.0,train,0.0017257773942718222,68.40336002051704,0.8584456659212639
216.0,216.0,train,0.0010875226223549782,52.29227003018726,0.708295969661096
33.0,33.0,test,0.0017935810846072796,69.50068893593671,0.8689116861396319
24.0,24.0,test,3.039858500297726E-5,0.46524723666302226,0.03385125142480605
1.0,1.0,test,2.2892670763310487E-4,11.510307964269504,0.22844159043761258
129.0,129.0,test,4.962917330781571E-4,27.500465864455286,0.43006399763732794
131.0,131.0,test,6.539362972874792E-4,35.66429498585376,0.5232776840268434
110.0,110.0,test,0.0016686073133629056,67.10454726274936,0.8489743673390736
37.0,37.0,test,7.440277133533147E-5,2.447203221623178,0.08083372772629616
151.0,151.0,test,6.516917957198217E-4,35.543927506136946,0.5220639722720242
194.0,194.0,test,9.928868219234869E-4,49.745250996854146,0.6752845643957404
186.0,186.0,test,2.724562868655828E-4,13.740282174525921,0.2655666345935409
126.0,126.0,test,7.658531384277827E-4,40.141107867369364,0.5800449937914147
205.0,205.0,test,0.00117539216704598,55.06506536152634,0.7359349641437889
98.0,98.0,test,0.0014232050496783754,61.75904924331756,0.8005712467794668
139.0,139.0,test,3.5410610797183896E-4,19.864366983571113,0.3304531764995772
207.0,207.0,test,2.8329359835252963E-4,14.573238588993798,0.2745282979048339
101.0,101.0,test,3.778533537815091E-4,21.081083915774517,0.3482254675350721
144.0,144.0,test,0.0022733829515717897,77.87798550142497,0.923879255136902
105.0,105.0,test,8.560973490829279E-4,44.69093526208272,0.6208571183994913
124.0,124.0,test,3.593536390028819E-4,20.157122626828663,0.3344216513002558
181.0,181.0,test,1.7874226884351016E-4,8.37635873710741,0.18330595517411097
163.0,163.0,test,0.0014716876316890806,62.50591872943728,0.811229336410197
29.0,29.0,test,2.721318564117998E-4,13.729850298447277,0.2652966545105143
122.0,122.0,test,7.710969209463832E-4,40.35776155405073,0.582532338710604
179.0,179.0,test,0.0023768644529096497,80.83392962185516,0.9322997192949418
74.0,74.0,test,0.0015945268684879812,65.11399315564407,0.8357527903841728
195.0,195.0,test,0.0017805936553895135,69.38221741976402,0.8669687260647102
55.0,55.0,test,4.7399622230361033E-4,26.21214714020694,0.41548533710634206
40.0,40.0,test,0.0016413437703374297,66.0383140256504,0.8442370234863591
50.0,50.0,test,4.705330279749041E-5,1.1001777325269657,0.051909207169377414
215.0,215.0,test,0.0010656926055168654,51.894495848397376,0.700992056216979
96.0,96.0,test,2.481447899473375E-4,12.558465116057342,0.24505802038224578
113.0,113.0,test,0.0010576063796232445,51.800205004898025,0.6982403807311828
35.0,35.0,test,0.0018094464810559192,69.64521047621656,0.871246734030931
211.0,211.0,test,0.0011373043637897021,54.09015332629887,0.7242916140753435
188.0,188.0,test,0.002893878613253073,88.69154090043945,0.9623104289371656
191.0,191.0,test,9.813969093424967E-4,49.511985682990336,0.6710302740542078
73.0,73.0,test,1.830239641153068E-4,8.578434128575616,0.18725780271876957
214.0,214.0,test,0.0013822885528252727,60.549922512894845,0.7911095638483032
142.0,142.0,test,2.724562868655828E-4,13.740282174525921,0.2655666345935409
19.0,19.0,test,3.6827567005376653E-4,20.61528733541397,0.3411150679847429
104.0,104.0,test,6.884003927146636E-4,37.310769905925895,0.5415317552784313
141.0,141.0,test,1.890376042104863E-4,8.906586236291949,0.1927759036249087
206.0,206.0,test,2.795566296130361E-4,14.156102455529535,0.27145051873259907
