Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
6.35537E-4,34.500251589,0.513236618,0.190178943,0.283236994,0.441860465
6.39578E-4,34.755393589,0.515459891,0.188514357,0.283236994,0.441860465
6.41789E-4,35.011697417,0.516671776,0.186849771,0.283236994,0.441860465
6.4757E-4,35.269960305,0.519827215,0.185185185,0.283236994,0.441860465
6.51427E-4,35.529727118,0.521920447,0.183520599,0.289017341,0.441860465
6.56307E-4,35.791430344,0.524556502,0.181856013,0.289017341,0.488372093
6.62536E-4,36.055173523,0.527899676,0.180191427,0.289017341,0.488372093
6.65716E-4,36.254376351,0.529597082,0.178942988,0.289017341,0.488372093
6.72637E-4,36.521833721,0.533271012,0.177278402,0.294797688,0.488372093
6.76948E-4,36.792148723,0.535544675,0.175613816,0.300578035,0.488372093
6.80816E-4,37.06368091,0.53757553,0.17394923,0.300578035,0.488372093
6.87993E-4,37.269312833,0.541320043,0.172700791,0.306358382,0.488372093
6.90703E-4,37.54508769,0.542725973,0.171036205,0.306358382,0.511627907
7.02949E-4,37.754959449,0.549026337,0.169787765,0.306358382,0.511627907
7.11909E-4,38.037834695,0.55358066,0.168123179,0.306358382,0.511627907
7.13933E-4,38.251736801,0.554603063,0.16687474,0.312138728,0.511627907
7.19108E-4,38.538767778,0.557206576,0.165210154,0.312138728,0.511627907
7.31701E-4,38.757449912,0.563478615,0.163961715,0.312138728,0.511627907
7.43469E-4,39.052276072,0.56925954,0.162297129,0.312138728,0.511627907
7.50871E-4,39.276706852,0.572856177,0.161048689,0.312138728,0.511627907
7.56423E-4,39.502868006,0.575534469,0.15980025,0.312138728,0.511627907
7.58902E-4,39.80607029,0.57672475,0.158135664,0.312138728,0.511627907
7.63887E-4,40.034746831,0.579108695,0.156887224,0.312138728,0.511627907
7.68139E-4,40.264764779,0.581131142,0.155638785,0.312138728,0.534883721
7.7801E-4,40.575108153,0.585789223,0.153974199,0.317919075,0.558139535
7.83364E-4,40.809435606,0.588293938,0.152725759,0.317919075,0.558139535
7.86952E-4,41.045161857,0.58996382,0.15147732,0.317919075,0.558139535
7.88881E-4,41.281733846,0.590858658,0.150228881,0.317919075,0.558139535
7.91744E-4,41.519041641,0.592183618,0.148980441,0.317919075,0.558139535
7.95105E-4,41.75731395,0.593733572,0.147732002,0.317919075,0.558139535
8.07184E-4,42.078774105,0.5992549,0.146067416,0.323699422,0.558139535
8.13546E-4,42.322354435,0.602133114,0.144818976,0.323699422,0.558139535
8.16304E-4,42.566931995,0.603373925,0.143570537,0.329479769,0.558139535
8.27043E-4,42.814673205,0.6081702,0.142322097,0.329479769,0.558139535
8.28388E-4,43.063069797,0.608766738,0.141073658,0.329479769,0.558139535
8.32034E-4,43.312432625,0.610379544,0.139825218,0.329479769,0.558139535
8.40941E-4,43.563729008,0.614291,0.138576779,0.335260116,0.558139535
8.43911E-4,43.816742079,0.615586785,0.13732834,0.335260116,0.558139535
8.45791E-4,44.154946138,0.616404543,0.135247607,0.335260116,0.558139535
8.49268E-4,44.324777271,0.617912527,0.134831461,0.352601156,0.558139535
8.52418E-4,44.580088656,0.619273438,0.133583021,0.352601156,0.558139535
8.58112E-4,44.751630024,0.621721357,0.132750728,0.352601156,0.581395349
8.61213E-4,45.009697373,0.62304783,0.131086142,0.358381503,0.581395349
8.69914E-4,45.270160539,0.626745444,0.130253849,0.369942197,0.581395349
8.76341E-4,45.53221471,0.629453238,0.12900541,0.369942197,0.581395349
8.8071E-4,45.79602364,0.631282559,0.12775697,0.369942197,0.581395349
8.84822E-4,46.061137165,0.632996472,0.126508531,0.369942197,0.581395349
8.87159E-4,46.32707473,0.633966767,0.125260092,0.369942197,0.581395349
8.9398E-4,46.505616761,0.636784095,0.124427799,0.369942197,0.581395349
9.00093E-4,46.77471096,0.63929074,0.123179359,0.369942197,0.581395349
9.05612E-4,47.046250823,0.641538984,0.12193092,0.369942197,0.581395349
9.11192E-4,47.318971975,0.643797697,0.12068248,0.375722543,0.581395349
9.24929E-4,47.503006474,0.649298115,0.119850187,0.375722543,0.581395349
9.26886E-4,47.780791297,0.650075026,0.118601748,0.375722543,0.581395349
9.32697E-4,48.060417417,0.65237079,0.117353308,0.38150289,0.581395349
9.42868E-4,48.342503504,0.65635348,0.116104869,0.393063584,0.581395349
9.45398E-4,48.531489758,0.657337062,0.115272576,0.393063584,0.581395349
9.50669E-4,48.81608717,0.659377075,0.114024136,0.398843931,0.581395349
9.53906E-4,49.006699393,0.660623711,0.113191844,0.404624277,0.581395349
9.66672E-4,49.295473583,0.665496531,0.111943404,0.404624277,0.581395349
9.81397E-4,49.511987016,0.671030274,0.110694965,0.410404624,0.581395349
9.95018E-4,49.788517732,0.676067605,0.109862672,0.410404624,0.627906977
1.01203E-3,50.090189246,0.682249834,0.108614232,0.410404624,0.627906977
1.01486E-3,50.292961307,0.683269229,0.107781939,0.410404624,0.627906977
1.02236E-3,50.598812022,0.685948474,0.1065335,0.410404624,0.627906977
1.02355E-3,50.803461886,0.686369173,0.105701207,0.410404624,0.627906977
1.0269E-3,51.008587325,0.687559205,0.104868914,0.410404624,0.627906977
1.02895E-3,51.31695863,0.688283027,0.103620474,0.416184971,0.627906977
1.03695E-3,51.524088178,0.691094038,0.102788181,0.421965318,0.627906977
1.05761E-3,51.800253399,0.698240381,0.101539742,0.421965318,0.627906977
1.07935E-3,52.053739833,0.705583244,0.100707449,0.421965318,0.674418605
1.08752E-3,52.270880741,0.70829597,0.099875156,0.427745665,0.674418605
1.08756E-3,52.597141516,0.708309147,0.098626717,0.445086705,0.674418605
1.09709E-3,52.81561647,0.711439078,0.097794424,0.445086705,0.674418605
1.10469E-3,53.036247927,0.713915238,0.096962131,0.445086705,0.674418605
1.11741E-3,53.259422548,0.71800656,0.096129838,0.450867052,0.674418605
1.12888E-3,53.59750306,0.721647202,0.094881398,0.456647399,0.674418605
1.13054E-3,53.823539018,0.722170484,0.094049105,0.456647399,0.674418605
1.13402E-3,54.050029506,0.723264979,0.093216812,0.456647399,0.674418605
1.15278E-3,54.279213274,0.729082791,0.092384519,0.468208092,0.697674419
1.15727E-3,54.51026733,0.730458206,0.091552226,0.468208092,0.697674419
1.16949E-3,54.860635974,0.734164213,0.090303787,0.473988439,0.697674419
1.17628E-3,55.095816634,0.736200365,0.089471494,0.479768786,0.720930233
1.18169E-3,55.331613139,0.737810843,0.088639201,0.49132948,0.720930233
1.20246E-3,55.570363654,0.743910786,0.087806908,0.497109827,0.720930233
1.21533E-3,55.813124468,0.747614767,0.086974615,0.497109827,0.720930233
1.22263E-3,56.057397842,0.749693932,0.086142322,0.502890173,0.720930233
1.22583E-3,56.302377495,0.750600955,0.085310029,0.502890173,0.720930233
1.23413E-3,56.549200242,0.752933479,0.084477736,0.50867052,0.720930233
1.24064E-3,56.796865332,0.75475084,0.083645443,0.514450867,0.720930233
1.25265E-3,57.047396172,0.75806526,0.082397004,0.514450867,0.720930233
1.27013E-3,57.300463545,0.762809229,0.081980857,0.526011561,0.720930233
1.2724E-3,57.681730271,0.763416413,0.080732418,0.543352601,0.720930233
1.29519E-3,57.811249392,0.769447326,0.080316271,0.543352601,0.720930233
1.30323E-3,58.071250795,0.771536718,0.079483978,0.543352601,0.720930233
1.30784E-3,58.33240551,0.77272655,0.078651685,0.543352601,0.720930233
1.31031E-3,58.594393924,0.773362977,0.077819392,0.549132948,0.720930233
1.31998E-3,58.858273383,0.775832667,0.076987099,0.554913295,0.720930233
1.33107E-3,59.124165376,0.778629858,0.076154806,0.560693642,0.720930233
1.3327E-3,59.25743518,0.779038339,0.07573866,0.560693642,0.720930233
1.3496E-3,59.526965898,0.783227844,0.074906367,0.566473988,0.720930233
1.35364E-3,59.932479229,0.78421962,0.073657928,0.578034682,0.720930233
1.36841E-3,60.069319782,0.787798251,0.073241781,0.583815029,0.720930233
1.37138E-3,60.343497713,0.788513106,0.072409488,0.589595376,0.720930233
1.38601E-3,60.620344227,0.791987274,0.071577195,0.589595376,0.744186047
1.39645E-3,60.759989503,0.794434695,0.071161049,0.589595376,0.744186047
1.39992E-3,61.039626331,0.795239518,0.070328756,0.601156069,0.744186047
1.40076E-3,61.319777863,0.795434771,0.069080316,0.606936416,0.744186047
1.4191E-3,61.603514719,0.799641328,0.06866417,0.61849711,0.744186047
1.42321E-3,61.759236804,0.800571247,0.067831877,0.624277457,0.744186047
1.43306E-3,62.032269295,0.802785575,0.06741573,0.630057803,0.76744186
1.44352E-3,62.320301247,0.805108904,0.066583437,0.630057803,0.76744186
1.47169E-3,62.505934336,0.811229336,0.065751144,0.630057803,0.76744186
1.48239E-3,62.763531454,0.813503352,0.065334998,0.630057803,0.790697674
1.48334E-3,63.060191295,0.813704223,0.064502705,0.630057803,0.790697674
1.49326E-3,63.357880317,0.815785968,0.063670412,0.63583815,0.790697674
1.51213E-3,63.509093133,0.819682491,0.063254266,0.63583815,0.790697674
1.53233E-3,63.814158611,0.823762418,0.062421973,0.641618497,0.790697674
1.56524E-3,64.124876155,0.83021142,0.06158968,0.641618497,0.790697674
1.57408E-3,64.282283892,0.831903338,0.061173533,0.641618497,0.790697674
1.57952E-3,64.59775593,0.832936718,0.06034124,0.641618497,0.790697674
1.59085E-3,64.756841307,0.835067914,0.059925094,0.641618497,0.790697674
1.592E-3,65.075217138,0.83528165,0.059092801,0.641618497,0.790697674
1.61293E-3,65.396398099,0.839141485,0.058260508,0.641618497,0.813953488
1.63013E-3,65.559410988,0.842245439,0.057844361,0.641618497,0.813953488
1.63436E-3,65.886159037,0.84299912,0.057012068,0.647398844,0.813953488
1.64134E-3,66.037943333,0.844237023,0.056595922,0.647398844,0.813953488
1.64481E-3,66.379107359,0.844847468,0.055763629,0.647398844,0.837209302
1.64643E-3,66.543750367,0.845131964,0.055347482,0.647398844,0.837209302
1.65971E-3,66.875545938,0.847445163,0.054515189,0.647398844,0.837209302
1.66293E-3,67.041838629,0.847999364,0.054099043,0.653179191,0.837209302
1.69344E-3,67.37883613,0.85316418,0.05326675,0.653179191,0.860465116
1.69749E-3,67.548585596,0.853836754,0.052850603,0.658959538,0.860465116
1.70388E-3,67.889152043,0.85489082,0.05201831,0.664739884,0.860465116
1.70557E-3,68.059709432,0.855168434,0.051602164,0.664739884,0.860465116
1.72578E-3,68.403404334,0.858445666,0.050769871,0.670520231,0.860465116
1.74697E-3,68.578101317,0.861803654,0.050353725,0.676300578,0.860465116
1.75585E-3,68.753686651,0.863187461,0.049937578,0.676300578,0.860465116
1.76043E-3,69.105514143,0.863895029,0.049105285,0.676300578,0.860465116
1.76966E-3,69.282480458,0.865311189,0.048689139,0.682080925,0.860465116
1.80921E-3,69.643256127,0.871212177,0.047856846,0.693641618,0.906976744
1.83137E-3,69.826392905,0.874404799,0.047440699,0.693641618,0.930232558
1.83819E-3,70.010211579,0.875371278,0.047024553,0.693641618,0.930232558
1.90294E-3,70.390384513,0.884185917,0.04619226,0.699421965,0.930232558
1.92376E-3,70.582760537,0.886886027,0.045776113,0.699421965,0.930232558
1.92773E-3,70.775533052,0.887392961,0.045359967,0.699421965,0.930232558
1.93034E-3,71.354577087,0.887725872,0.044111527,0.716763006,0.930232558
1.94629E-3,71.549206177,0.889736633,0.043695381,0.722543353,0.930232558
1.97564E-3,71.944030829,0.893342407,0.042863088,0.722543353,0.930232558
1.99058E-3,72.14308855,0.89513211,0.042446941,0.728323699,0.930232558
2.00196E-3,72.343284319,0.896475445,0.042030795,0.728323699,0.930232558
2.01674E-3,72.544958348,0.898194702,0.041614648,0.728323699,0.930232558
2.01944E-3,72.948743225,0.898505236,0.040782355,0.734104046,0.930232558
2.02114E-3,73.150857388,0.898701052,0.040366209,0.734104046,0.930232558
2.03239E-3,73.354096097,0.899983373,0.039950062,0.739884393,0.930232558
2.04914E-3,73.55900979,0.901863325,0.039533916,0.739884393,0.930232558
2.06197E-3,73.765206912,0.903279862,0.039117769,0.739884393,0.930232558
2.07833E-3,74.179640463,0.905055649,0.038285476,0.74566474,0.930232558
2.08732E-3,74.388372779,0.906018183,0.03786933,0.74566474,0.930232558
2.08838E-3,74.597211091,0.906130968,0.037453184,0.751445087,0.930232558
2.09893E-3,74.807103739,0.907245488,0.037037037,0.757225434,0.930232558
2.12671E-3,75.019774984,0.910119716,0.036620891,0.76300578,0.930232558
2.1441E-3,75.447659265,0.911873124,0.035788598,0.768786127,0.930232558
2.14868E-3,75.662527397,0.912329028,0.035372451,0.774566474,0.930232558
2.17325E-3,75.879852879,0.914735992,0.034956305,0.774566474,0.930232558
2.18349E-3,76.098201475,0.91571854,0.034540158,0.774566474,0.930232558
2.19671E-3,76.317871989,0.916971295,0.034124012,0.774566474,0.930232558
2.20102E-3,76.537974434,0.917376579,0.033707865,0.780346821,0.930232558
2.21968E-3,76.759942675,0.919104657,0.033291719,0.780346821,0.930232558
2.22252E-3,77.204165455,0.919364006,0.032459426,0.780346821,0.930232558
2.232E-3,77.427365776,0.920225934,0.032043279,0.780346821,0.930232558
2.255E-3,77.652865833,0.922277439,0.031627133,0.780346821,0.930232558
2.27338E-3,77.877904124,0.923879255,0.031210986,0.786127168,0.930232558
2.28174E-3,78.108396662,0.924596172,0.03079484,0.786127168,0.953488372
2.28459E-3,78.336855569,0.924839501,0.030378693,0.791907514,0.953488372
2.28595E-3,78.565450428,0.92495517,0.029962547,0.797687861,0.953488372
2.29454E-3,78.794904904,0.925682432,0.0295464,0.803468208,0.953488372
2.31279E-3,79.026184097,0.927202923,0.029130254,0.803468208,0.953488372
2.31676E-3,79.257859608,0.927529031,0.028714107,0.803468208,0.953488372
2.32502E-3,79.722314414,0.928204505,0.027881814,0.809248555,0.953488372
2.32591E-3,79.954905741,0.928277027,0.027465668,0.815028902,0.953488372
2.33463E-3,80.188368815,0.928981856,0.027049521,0.815028902,0.953488372
2.35415E-3,80.423783486,0.930534763,0.026633375,0.815028902,0.953488372
2.35502E-3,80.659285948,0.930603815,0.026217228,0.815028902,0.953488372
2.37686E-3,80.833805604,0.932299719,0.025801082,0.815028902,0.953488372
2.38773E-3,81.136545653,0.933127762,0.025384935,0.815028902,0.976744186
2.39037E-3,81.375582547,0.933327567,0.024968789,0.815028902,0.976744186
2.40316E-3,81.615898436,0.934286638,0.024552643,0.815028902,0.976744186
2.40908E-3,81.856806054,0.934725673,0.024136496,0.820809249,0.976744186
2.4193E-3,82.098736133,0.935477389,0.02372035,0.820809249,0.976744186
2.42633E-3,82.34136869,0.935988831,0.023304203,0.826589595,0.976744186
2.44112E-3,82.585480298,0.937052443,0.022888057,0.826589595,0.976744186
2.45985E-3,82.831465008,0.9383741,0.02247191,0.826589595,0.976744186
2.46539E-3,83.078004373,0.938760111,0.022055764,0.832369942,0.976744186
2.50013E-3,83.328017115,0.941123025,0.021639617,0.838150289,0.976744186
2.51243E-3,83.579260253,0.941938001,0.021223471,0.843930636,0.976744186
2.5134E-3,83.830599955,0.942001483,0.020807324,0.843930636,0.976744186
2.56001E-3,84.086600899,0.944984668,0.020391178,0.843930636,0.976744186
2.56487E-3,84.343087406,0.945286465,0.019975031,0.843930636,0.976744186
2.57483E-3,84.600570653,0.945900799,0.019558885,0.843930636,0.976744186
2.58374E-3,84.858944847,0.946444087,0.019142738,0.843930636,0.976744186
2.61702E-3,85.120646586,0.948425384,0.018726592,0.843930636,0.976744186
2.62799E-3,85.383445143,0.949062256,0.018310445,0.843930636,0.976744186
2.63911E-3,85.647355747,0.949699944,0.017894299,0.843930636,0.976744186
2.64972E-3,85.91232815,0.950301366,0.017478152,0.843930636,0.976744186
2.6529E-3,86.177618189,0.95047988,0.017062006,0.849710983,0.976744186
2.66264E-3,86.443882178,0.951023258,0.016645859,0.849710983,0.976744186
2.68157E-3,86.712039665,0.952062659,0.016229713,0.849710983,0.976744186
2.70961E-3,86.983000929,0.953561365,0.015813566,0.855491329,0.976744186
2.78504E-3,87.261505148,0.957364794,0.01539742,0.855491329,0.976744186
