label,prediction
0,0.3659524781885672
0,0.5031608994173251
1,0.8100583601916774
0,0.055203439789487864
0,0.6245021328864736
1,0.6986814167928385
0,0.21691624344437635
0,0.3582081103098915
0,0.2930822674783064
0,0.014235253692697783
0,0.4766074660687305
0,0.43323067851218433
0,0.20743255217553203
0,0.635133872878957
0,0.2832619911907572
0,0.7066606557513626
0,0.014770391823666879
0,0.20778365971360147
0,0.651515016256712
0,0.30358873055207153
1,0.8554633783185234
0,0.3772111249176963
0,0.33006669798599647
0,0.2651449589999994
0,0.4085820239052755
0,0.2558046224778434
0,0.8131761512837877
0,0.5554847027107709
0,0.02081700259777357
0,0.5417623142188718
0,0.4572745767231134
0,0.2192882339819133
0,0.5281164125311244
0,0.1211097238062951
0,0.4360664398247148
0,0.5367691064226782
0,0.04511960950451896
1,0.8430409433749874
0,0.4147714646559303
0,0.14954427211316126
0,0.014474392104885552
1,0.14215826016411734
0,0.09026223776224965
0,0.7762428397609497
1,0.4060183683460033
0,0.0792561238391325
0,0.05318220250974078
0,0.1790745037107099
0,0.5021164538685344
0,0.3869373993754933
0,0.6799773922814976
0,0.7896749880165845
0,0.14471022748074924
0,0.001379459505464179
0,0.004572113064994702
0,0.045408684074600275
1,0.8638076149582983
0,0.2965528929845596
0,0.20660352168446983
0,0.31738000996507176
0,0.19634423701016182
0,0.05863262873488165
0,0.13376032689847703
0,0.11677708608609473
0,0.0328615435649444
0,0.08192268964395115
0,0.1552316049820592
0,0.03227497096673586
0,0.02727010032918002
0,0.34276864785703753
1,0.7830325942496615
0,0.11950206342797039
0,0.3732284456532831
0,0.8389652183939486
0,0.16112577992339544
0,0.39904497822813767
0,0.7951515452383693
0,0.05456818286618231
0,0.22825757042805142
0,0.4580499659950915
0,0.04029485024298228
0,0.20357437346070237
0,0.42417214318425756
0,0.9628926866823485
0,0.24283838741204394
0,0.16628095331010317
0,0.024435332003834517
0,0.30549340699840577
1,0.587094198284592
1,0.6294714631425735
0,0.39417340486482993
0,0.09758478800060548
0,0.7328468971170697
1,0.9727360323738027
0,0.3676825793765321
0,0.7718224006434079
0,0.377831051929926
0,0.23540237418527785
0,0.22700736882680442
0,0.3469827583008239
0,0.39334004312300325
0,0.014073546500533923
1,0.725722971971165
0,0.24638280899786116
0,0.021529366723058233
0,0.27218990525587594
0,0.1534551602887582
0,0.3123263668358801
0,0.12329393297278678
0,0.6362176553545903
1,0.5852171874556511
1,0.5306864132341215
0,0.6408603971462727
0,0.006455969022029973
0,0.23672712362432036
0,0.4065084711947132
0,0.6706573033062235
0,0.3418509086894103
0,0.6346117755329163
0,0.581553736769887
0,0.006001989525809121
0,0.12369335014681286
0,0.03807641368473888
0,0.2647927983534447
0,0.02845342955612929
0,0.3500571410539339
0,0.8951844235305243
0,0.13444022434101263
0,0.7925919833258332
0,0.844961675041203
0,0.1478248016502462
0,0.3591303887607285
0,0.906366415592518
0,0.23761120867610153
0,0.23755874068157828
