label,prediction
0,0.1657930828478772
0,0.17681867539767213
0,0.6330513820219594
0,0.07533551555218124
0,0.1048275518749664
0,0.42072229325367994
0,0.31655992233599645
0,0.5222879461872522
0,0.1532265687684842
0,0.1759289869651375
0,0.22184723241066714
0,0.5142650548245746
0,0.23467330502099493
1,0.6259820870620686
0,0.1819689003164444
0,0.11297371391897605
0,0.556702726276072
0,0.062481897924934714
1,0.8377698406623082
1,0.4150075430990103
0,0.1777445880114315
0,0.08404673744758444
0,0.36349107140558123
0,0.3119576481990497
1,0.9585432320381071
0,0.36007439725292806
0,0.10645996936797221
0,0.4656122090558546
0,0.9580825766705511
0,0.7421865616426025
0,0.4995164782688079
0,0.6547982180010189
0,0.3651815924536483
0,0.0435805202125786
0,0.4646012046488554
1,0.5409132097184182
0,0.23701950187342175
0,0.3880033822824727
0,0.46047894264276823
0,0.9093778772429356
0,0.45176950454123616
0,0.49179414035939306
0,0.38945643457335044
0,0.1142859296290359
0,0.2210359715584988
0,0.7511924805172809
0,0.4621721683558874
0,0.3308704126717954
0,0.20572513353255395
0,0.5195488013063262
0,0.021867726871162816
0,0.12808791925410337
0,0.28017708089601345
0,0.6155592818967495
1,0.9949997708520079
0,0.0598428492892594
0,0.21479973549955697
0,0.7401694204591931
0,0.2826352570507382
0,0.2387484610511408
0,0.8377760692237607
0,0.02373329219717669
0,0.3656331198326653
1,0.7272886559220013
0,0.963013923614844
0,0.3554823963785188
1,0.48189798646776494
0,0.3092387205823649
0,0.32028832420977454
0,0.3096579432496281
0,0.26058511314610955
0,0.06675043540901311
0,0.05143643506655207
0,0.3092617694469045
0,0.3722721040541207
0,0.13091917209981987
0,0.2769465768919911
0,0.2426291254502696
0,0.25404079258035683
0,0.3210218790414128
0,0.4842863018089572
0,0.0691424575239687
0,0.46789089508236437
0,0.3717718108125314
0,0.09377677702106196
0,0.07572515076935399
0,0.5722941086439531
0,0.19017053632465006
0,0.16335097272439353
0,0.47770259627684986
0,0.32761770652017386
1,0.982559286939405
0,0.5184796184097765
0,0.08578271119879086
1,0.832685833971499
0,0.2632138322104596
0,0.44906920206452255
0,0.29892178677260645
1,0.6393887689976415
0,0.4911181466639014
0,0.513152539925429
0,0.29228494467083366
0,0.26563647690521636
1,0.680299116648245
0,0.26281985698439003
0,0.22698333314507393
0,0.5995102810797467
1,0.6900024134984091
0,0.13679528675580746
0,0.5593576296025164
0,0.6624346447049778
0,0.08843106901019364
0,0.6091519008541539
0,0.42928971314279896
1,0.9888102345403593
0,0.4446167868544351
0,0.1933682065440896
0,0.23662798271333102
0,0.23334747253040727
0,0.6511691464384299
0,0.2039837765057162
0,0.2777813921786128
0,0.4030992466827083
0,0.41843184886599916
0,0.16873967105076382
1,0.327751340580427
1,0.9931356403885653
0,0.28801266683007315
0,0.4601374005432674
1,0.2628178650318626
1,0.5622308338198679
0,0.523240165893815
0,0.19172821696236336
0,0.6068027910977674
0,0.1049217858744097
0,0.280455992501722
0,0.21891492611765756
0,0.13115856739258533
0,0.4687056063927565
1,0.327751340580427
0,0.5937236323474282
0,0.12442330512980829
0,0.36329857186852577
0,0.42814022429341997
0,0.1820532370872684
0,0.14641907692891898
0,0.08944957867435736
0,0.3347033923713849
0,0.2973453351164295
0,0.6107084208522556
1,0.47691750399080163
0,0.16958784270774202
0,0.13520791671566318
0,0.19620870858799033
0,0.27812973035977395
0,0.277221907412533
0,0.4537220138748731
0,0.2829464511607096
0,0.33472946770707535
0,0.2426803874618831
0,0.25236547948654975
0,0.11188483957209017
0,0.6521424476400374
0,0.19985058303151942
0,0.10045232549109356
0,0.2780256542010051
0,0.997510798158191
0,0.0833028278719568
0,0.21700491902727403
0,0.4151829047846264
0,0.376558857581262
1,0.3687586369500461
0,0.2629718350536192
0,0.22847867944332292
0,0.3761337597369629
1,0.8378609346288849
0,0.37065458414679764
1,0.959741292251033
0,0.5680005002839215
0,0.2714660688329148
0,0.22174892196413754
0,0.12411044516341085
0,0.273691906876689
0,0.7436825744982979
0,0.3107104826442288
0,0.5523505798985837
0,0.3854346773758066
1,0.9811232349222698
0,0.8806312070307308
0,0.14674923215701952
0,0.8109190543097489
1,0.4380503150801975
0,0.476623270393271
0,0.49079555017991133
0,0.2762185598027113
0,0.040676358153842816
0,0.26123670750864203
0,0.18166481209783045
0,0.5442129978270994
0,0.23140677750803243
0,0.22794756033084224
0,0.5210217438371869
0,0.10888547428079097
0,0.3270481716255117
0,0.5422050375629054
0,0.27878125147161753
0,0.331345291318654
0,0.3697521027384275
1,0.3971301904169709
0,0.40116741082264723
0,0.20971700542944266
0,0.23278152729266047
0,0.286063330730034
0,0.3069696184491903
0,0.09830294464230019
1,0.640917273957003
0,0.5396592201654669
0,0.17444385753045444
0,0.5859796510435679
0,0.2551768865742271
1,0.600325767918527
0,0.14615808299019176
0,0.4201503995870777
0,0.06987542966776732
1,0.4385338980139509
0,0.45837558326224626
0,0.4062216244170693
0,0.8049057368053575
0,0.22352742415825388
1,0.3788143023513479
0,0.46051686999510616
0,0.185157024882645
0,0.29597799461604596
0,0.9242899434371495
0,0.15345539330994334
0,0.223223348476044
0,0.26934613514187145
0,0.20527412998338396
0,0.40556528704573225
0,0.6444554478377866
0,0.4028641604407207
0,0.5048656330258111
0,0.05235325567253457
1,0.990195602440165
0,0.53552796332289
0,0.14497913562240736
0,0.7917011893153785
0,0.24819059137412794
0,0.4084253653413308
1,0.7202374393233089
0,0.46849093627912625
0,0.19603605698298227
0,0.18948280473473228
0,0.3910380098086738
0,0.6513383406859665
0,0.5969376923370759
0,0.3731861728398248
0,0.2741749083870726
0,0.3159256437563439
0,0.36225977547532795
0,0.23779950964321556
0,0.45553737341866857
0,0.5877096438632925
1,0.327751340580427
0,0.09906001363125351
0,0.3983604895321801
0,0.2395907115740268
0,0.07624074787109689
0,0.3629021194174108
0,0.11525046581099008
0,0.4364484338554938
0,0.42994103936274497
0,0.13650005174196828
0,0.8268640799830622
0,0.9026760832320557
0,0.19599592991261125
0,0.14803798465321572
0,0.8118543093044364
1,0.9420180583500563
0,0.17461895674515193
0,0.1554107726845021
0,0.31399854111717446
0,0.22163130656293403
1,0.6359236536144006
0,0.726859175179073
0,0.1455997465673195
0,0.2697816066441824
1,0.2836464131766796
0,0.5740143419953545
0,0.31255866246083447
0,0.8950541574538743
1,0.9784143355229015
0,0.47345029293672314
0,0.25668160072359736
0,0.21325610324520694
0,0.4237934766200387
0,0.4164130620542646
0,0.42364125155375687
1,0.44769942698753695
0,0.8192795919664566
0,0.3426651872722166
0,0.21738001887279884
0,0.8521829417653732
0,0.13035680678993644
0,0.3461400073102951
0,0.18736093393729839
0,0.27248701030483163
0,0.25466569354657603
0,0.665653500678933
0,0.625993196693958
0,0.22308765127003652
0,0.10769876531032266
0,0.07715869843078552
0,0.40924400165915437
0,0.32605340061415966
0,0.191452428311763
0,0.12404286978812498
0,0.3446980895804495
0,0.3399247648764564
0,0.19509161052987398
0,0.4941947009494079
0,0.3039785749415874
0,0.2246726566254029
0,0.8111998524256039
0,0.8445614065919888
0,0.30578061184428007
0,0.29833535246465087
0,0.2533435184301284
0,0.2007715345697492
0,0.4984957020910869
0,0.2749373306939018
1,0.5807573254693491
0,0.5897402552574956
0,0.22120327210354124
0,0.2878771653873277
0,0.32520963770059674
0,0.32439501498006496
0,0.42441243274205087
0,0.3299991551596107
