True_Label,Predicted_Probability
0,0.273011684417725
0,0.0790635719895363
0,0.298814415931702
0,0.0703224390745163
0,0.40475270152092
0,0.0509410053491592
0,0.469635546207428
0,0.0856860354542732
0,0.0334275998175144
0,0.475192755460739
0,0.0571831427514553
0,0.487470984458923
0,0.786106169223785
0,0.379426389932632
1,0.864349901676178
0,0.0826399028301239
1,0.196342512965202
1,0.857050836086273
0,0.0579927377402782
0,0.135536342859268
0,0.0423102378845215
0,0.0208901688456535
0,0.0431949906051159
0,0.0303165540099144
0,0.102792270481586
0,0.136706933379173
0,0.0668328702449799
0,0.04403056204319
0,0.538216829299927
0,0.153782770037651
0,0.621196150779724
0,0.31145167350769
0,0.388350397348404
0,0.877838313579559
0,0.148402839899063
1,0.790981352329254
0,0.0271228551864624
0,0.0541131012141705
0,0.0789601877331734
0,0.275537818670273
0,0.0043624923564493
1,0.755892097949982
0,0.120228089392185
1,0.827425837516785
0,0.0105801075696945
0,0.0627785250544548
0,0.76649683713913
1,0.40290629863739
0,0.154552891850471
0,0.660609424114227
0,0.13736917078495
0,0.140080228447914
0,0.0436199307441711
0,0.552592635154724
0,0.161476030945778
0,0.89882892370224
0,0.0979823097586632
0,0.86116623878479
0,0.233124345541
0,0.0787818878889084
0,0.206256553530693
0,0.180074483156204
0,0.0401527099311352
0,0.0877160429954529
0,0.766434013843536
0,0.109209939837456
0,0.349548518657684
1,0.635924339294434
1,0.583884537220001
0,0.0353032276034355
0,0.263978332281113
0,0.0569609627127647
0,0.0437589064240456
0,0.0343101397156715
0,0.268211126327515
0,0.523225665092468
0,0.0400537066161633
0,0.509827852249146
0,0.112587563693523
0,0.0277081914246082
0,0.0229285582900047
0,0.105740636587143
0,0.0603629276156425
0,0.111056104302406
0,0.0522207841277122
0,0.0431591048836708
1,0.933939754962921
0,0.628015995025635
0,0.427869975566864
1,0.583186984062195
0,0.586057007312775
0,0.426525235176086
0,0.0937378853559494
0,0.0168478116393089
0,0.002591100288555
0,0.0713645219802856
0,0.0911376550793648
0,0.388414055109024
0,0.0497298501431942
0,0.354434311389923
0,0.178006380796432
0,0.896777093410492
0,0.0879692062735558
0,0.0388926044106483
0,0.345568001270294
0,0.12399834394455
0,0.153631687164307
1,0.892172157764435
0,0.134383007884026
0,0.228447437286377
0,0.0399237796664238
0,0.21215932071209
0,0.749948143959045
0,0.0539893135428429
0,0.725604474544525
0,0.213183701038361
0,0.376774221658707
0,0.019963638857007
0,0.0577543675899506
0,0.494999378919601
0,0.529074132442474
0,0.562161147594452
0,0.217725202441216
1,0.827425837516785
0,0.226585224270821
0,0.379637151956558
1,0.562647998332977
0,0.0903596132993698
0,0.0123633313924074
0,0.0148912454023957
0,0.0606840625405312
0,0.18328857421875
0,0.986934959888458
0,0.0454234927892685
0,0.0869791209697723
0,0.378954201936722
0,0.013384873047471
0,0.0069790673442184
1,0.768932461738586
0,0.301385074853897
0,0.447680085897446
0,0.0260918121784925
0,0.0582408159971237
0,0.113554663956165
0,0.0920785367488861
0,0.266732811927795
1,0.613749742507935
1,0.967179775238037
0,0.10692198574543
0,0.123584114015102
0,0.0842629671096802
0,0.0038001893553882
0,0.620200216770172
1,0.882826626300812
1,0.235008418560028
0,0.0233098268508911
0,0.400539219379425
0,0.0636583492159843
0,0.0252200793474913
1,0.385933995246887
1,0.979585647583008
0,0.119043551385403
0,0.0128406630828977
0,0.197581946849823
0,0.0734413415193558
0,0.0413050130009651
0,0.144771203398705
1,0.966825306415558
0,0.0601597316563129
1,0.7293421626091
0,0.230846434831619
0,0.186561644077301
0,0.0897593796253204
0,0.141330510377884
0,0.0023152763023972
0,0.602998316287994
0,0.0380162075161934
1,0.100911028683186
0,0.0034413991961628
0,0.129971727728844
0,0.0039119133725762
0,0.227486446499825
0,0.71674245595932
0,0.0034702019765973
0,0.587424874305725
0,0.851730167865753
1,0.749697625637054
0,0.0680419281125069
0,0.0452691093087196
0,0.0219317506998777
0,0.388098955154419
0,0.2918940782547
0,0.118183523416519
0,0.0378203503787518
0,0.771312415599823
0,0.990697801113129
0,0.0016012681880965
0,0.0795634165406227
0,0.0339504666626453
0,0.105427585542202
0,0.0757798478007317
0,0.0085205044597387
0,0.0171457473188639
0,0.445123583078384
1,0.34702455997467
0,0.0120989382266998
0,0.506940126419067
0,0.0086502758786082
0,0.0830550193786621
0,0.0855389535427094
0,0.180791586637497
1,0.255683362483978
0,0.0667717009782791
0,0.327334672212601
0,0.187760263681412
0,0.0430065505206585
0,0.15478104352951
0,0.027325352653861
0,0.414466679096222
0,0.166105806827545
0,0.545583605766296
1,0.906191945075989
0,0.249117955565453
0,0.0167596004903316
0,0.375790297985077
0,0.130986824631691
1,0.394465863704681
0,0.11882422119379
0,0.234934449195862
0,0.0319667793810368
0,0.408988744020462
0,0.146257117390633
0,0.575441241264343
0,0.468072950839996
0,0.137703374028206
0,0.125777646899223
0,0.121141634881496
1,0.659134566783905
0,0.0167992003262043
0,0.321181297302246
0,0.351495295763016
0,0.323462337255478
0,0.0400442853569984
0,0.476753890514374
0,0.907547533512115
0,0.247631505131721
0,0.0858978852629662
0,0.553487122058868
0,0.470058917999268
1,0.351884633302689
0,0.0226426590234041
1,0.268739372491837
0,0.126998737454414
1,0.953786730766296
0,0.351471304893494
0,0.0124709671363235
0,0.252021640539169
0,0.0507496036589146
0,0.148097828030586
0,0.569478988647461
0,0.0280788466334343
0,0.660747945308685
0,0.487167567014694
0,0.126513659954071
0,0.243408963084221
0,0.105347141623497
1,0.805907666683197
0,0.10119192302227
0,0.168963477015495
0,0.111497282981873
1,0.200393557548523
1,0.65137243270874
0,0.0287323407828808
0,0.312480837106705
1,0.413838058710098
0,0.0540691390633583
1,0.985353827476501
0,0.0384160280227661
0,0.0383378937840462
1,0.70512467622757
0,0.0265560671687126
0,0.216502636671066
0,0.04000473767519
0,0.227266699075699
1,0.908098518848419
0,0.481858789920807
0,0.133662804961205
1,0.894147098064423
0,0.839588940143585
0,0.132781952619553
0,0.971442639827728
0,0.947607517242432
0,0.854063153266907
0,0.0811311304569244
0,0.882484555244446
0,0.954589903354645
0,0.228238001465797
1,0.902427852153778
0,0.444908827543259
0,0.309104919433594
0,0.0039604110643267
0,0.052540011703968
0,0.0573722831904888
0,0.0541913993656635
0,0.100334353744984
0,0.0338497497141361
0,0.638496100902557
0,0.0266444869339466
0,0.0058868653140962
1,0.915394365787506
0,0.119274444878101
0,0.0119422450661659
0,0.527048647403717
0,0.539305746555328
0,0.0356776304543018
0,0.0741990432143211
0,0.0127890603616834
0,0.793691456317902
1,0.815284192562103
0,0.710008859634399
1,0.406987279653549
0,0.221415251493454
0,0.0114952400326729
0,0.0292050950229168
1,0.766438603401184
0,0.637912094593048
0,0.0411551743745804
1,0.999036550521851
1,0.713419258594513
0,0.512545585632324
0,0.359966516494751
0,0.249939531087875
0,0.585679590702057
0,0.0572175979614258
0,0.506365716457367
0,0.362734913825989
0,0.0097221499308943
0,0.455723404884338
0,0.0539760775864124
0,0.106090553104877
0,0.891514539718628
0,0.203228831291199
0,0.208408743143082
0,0.396032899618149
0,0.0011307265376672
0,0.75325208902359
1,0.769921243190765
0,0.329218059778214
0,0.0028994181193411
0,0.346160560846329
0,0.094333328306675
0,0.0083378115668892
1,0.798935890197754
0,0.401955008506775
0,0.63037097454071
0,0.230508953332901
0,0.202977910637856
0,0.356959462165833
0,0.638696610927582
1,0.702446401119232
1,0.564369738101959
0,0.111809648573399
0,0.0447769202291965
0,0.0411441326141357
0,0.0675995647907257
0,0.189549446105957
0,0.537669062614441
0,0.972382545471191
0,0.0035643414594233
0,0.0417625829577446
0,0.281117618083954
0,0.259704649448395
0,0.466587573289871
0,0.0293187536299229
0,0.630597651004791
0,0.167510733008385
0,0.006167724262923
0,0.810455620288849
0,0.0845155492424965
0,0.0328820236027241
0,0.0199433472007513
0,0.0777394399046898
0,0.192185014486313
0,0.0993167236447334
0,0.46671250462532
0,0.434940576553345
1,0.827632904052734
0,0.999773383140564
0,0.526566445827484
0,0.118893779814243
0,0.495316177606583
0,0.0044911885634064
0,0.0127819469198585
0,0.56056934595108
1,0.447620958089828
0,0.0469032861292362
0,0.0535761453211308
0,0.321895569562912
0,0.0076748328283429
0,0.211776539683342
0,0.476704597473145
1,0.283948123455048
1,0.792172193527222
0,0.303877890110016
0,0.389382064342499
0,0.241259038448334
0,0.0685041919350624
0,0.0864944308996201
0,0.0528560765087605
0,0.504342257976532
1,0.944972693920135
0,0.353420495986938
0,0.760340332984924
0,0.0629190430045128
0,0.424621284008026
0,0.0389521270990372
0,0.435564458370209
0,0.0928633138537407
0,0.180292949080467
0,0.168077617883682
0,0.639688491821289
0,0.597919642925262
0,0.117660112679005
0,0.851076900959015
0,0.0738856792449951
0,0.216083019971848
0,0.401641935110092
0,0.0180342942476273
0,0.0572501979768276
0,0.176770374178886
0,0.0765965804457664
0,0.037641353905201
0,0.0686118826270103
0,0.157303735613823
1,0.227996692061424
0,0.0502697452902794
0,0.203028485178947
0,0.0606483183801174
0,0.527506172657013
0,0.587112128734589
0,0.0320847742259502
0,0.586469233036041
0,0.295997083187103
0,0.118151351809502
0,0.0521972589194775
0,0.750291883945465
0,0.198172375559807
0,0.0620550699532032
0,0.306174784898758
0,0.310697585344315
0,0.200230404734612
0,0.0281762108206749
0,0.039818212389946
0,0.290091842412949
1,0.0398147255182266
0,0.177080661058426
0,0.211105018854141
0,0.0504530258476734
0,0.0823794528841972
0,0.0656642913818359
0,0.188147246837616
0,0.68369996547699
0,0.257103025913239
0,0.437886625528336
0,0.100553967058659
0,0.33540290594101
0,0.0853356719017029
0,0.0864636898040771
0,0.0074156830087304
1,0.91393107175827
0,0.0390523262321949
0,0.728389024734497
1,0.75152176618576
0,0.123484030365944
0,0.148433670401573
0,0.231511771678925
0,0.16031040251255
0,0.111433267593384
0,0.0676168873906136
0,0.672053098678589
0,0.258055508136749
0,0.301740318536758
0,0.75916188955307
1,0.164846763014793
0,0.112512424588203
0,0.122157946228981
0,0.28278785943985
0,0.50442373752594
1,0.48576557636261
0,0.185881108045578
0,0.103858903050423
0,0.135077491402626
0,0.340697050094604
0,0.0077917431481182
0,0.0647858306765556
0,0.115339249372482
1,0.746484220027924
0,0.0524580739438534
0,0.0685849636793137
0,0.959842443466187
0,0.036657877266407
0,0.797083854675293
1,0.182651653885841
0,0.240669056773186
0,0.0917118266224861
0,0.0418972633779049
0,0.161435157060623
0,0.0888138860464096
0,0.033633466809988
0,0.7481409907341
0,0.517438948154449
0,0.40066209435463
0,0.0463461764156818
0,0.379375666379929
0,0.915809392929077
0,0.0142855299636722
0,0.563384413719177
0,0.033545907586813
0,0.426201552152634
0,0.0219729095697403
0,0.400649696588516
0,0.131243452429771
0,0.518045604228973
0,0.0041408715769648
0,0.434023708105087
0,0.143816635012627
1,0.721316993236542
0,0.0686266273260117
0,0.0219435300678015
0,0.242687538266182
0,0.144232884049416
0,0.438878089189529
0,0.07134760171175
0,0.197315320372581
0,0.0218072980642319
1,0.904723823070526
0,0.0756426826119423
0,0.0223898589611053
0,0.0485599562525749
0,0.65813934803009
1,0.375133723020554
0,0.163007363677025
0,0.055723562836647
0,0.0291587766259909
0,0.163939103484154
0,0.0306806433945894
0,0.488484084606171
0,0.0890354737639427
0,0.0124286031350493
0,0.102080322802067
0,0.126269593834877
0,0.19606414437294
0,0.466830015182495
0,0.39200159907341
0,0.459475457668304
1,0.821534156799316
0,0.114031083881855
0,0.22044737637043
0,0.087942473590374
0,0.473352521657944
0,0.558530986309052
0,0.647392392158508
0,0.244343668222427
0,0.404340624809265
0,0.522219181060791
0,0.0978807955980301
0,0.147367566823959
0,0.0049082580953836
0,0.238199442625046
1,0.863183557987213
0,0.195614635944366
0,0.0236506331712008
0,0.0431853793561459
0,0.226074725389481
0,0.0228911489248276
0,0.374357312917709
0,0.482858210802078
0,0.480608582496643
0,0.202386111021042
0,0.94869065284729
0,0.068586178123951
0,0.58547180891037
0,0.12792032957077
0,0.129086643457413
0,0.129996910691261
1,0.609108805656433
0,0.02632718347013
0,0.0298577025532722
0,0.141293719410896
0,0.9454465508461
0,0.0497384108603001
0,0.207335084676743
0,0.0093155959621071
0,0.347510814666748
0,0.0579088665544987
0,0.265647172927856
0,0.0596611611545086
0,0.0307880509644747
0,0.0477580465376377
0,0.0078773610293865
0,0.156339198350906
0,0.0462667495012283
0,0.0904471874237061
0,0.661997139453888
0,0.0009855730459094
0,0.202489033341408
0,0.836193561553955
0,0.552106559276581
0,0.0388538427650928
0,0.122131109237671
0,0.592184543609619
1,0.36900520324707
1,0.707204222679138
0,0.245657533407211
0,0.0582775063812733
0,0.0974883362650871
0,0.0640582665801048
0,0.321872800588608
0,0.0205457676202059
0,0.123501136898994
0,0.885327398777008
0,0.244280755519867
0,0.867163956165314
0,0.984127163887024
0,0.119706638157368
0,0.144295781850815
0,0.147074997425079
0,0.0692229121923447
0,0.160378277301788
0,0.677207767963409
0,0.0179339200258255
0,0.0827459171414375
0,0.320863246917725
0,0.132852435112
0,0.0414402484893799
0,0.0307784359902143
0,0.180786997079849
0,0.0968093350529671
0,0.166329264640808
0,0.112972266972065
0,0.644333779811859
1,0.620207488536835
0,0.317601293325424
0,0.0208055749535561
0,0.0222819056361914
0,0.108545131981373
0,0.001933287247084
0,0.198517024517059
0,0.159228891134262
0,0.0169752538204193
0,0.760026454925537
0,0.302965372800827
0,0.600882768630981
0,0.559659540653229
0,0.0598678253591061
0,0.55189311504364
0,0.0331196859478951
0,0.148474961519241
0,0.0787457451224327
0,0.684265434741974
0,0.674779534339905
0,0.928947865962982
0,0.689896106719971
0,0.201054409146309
0,0.269918084144592
0,0.0320308022201061
0,0.611840486526489
1,0.832577705383301
0,0.241219282150269
0,0.0147716943174601
0,0.16299532353878
1,0.378140449523926
1,0.969196200370789
0,0.114575438201427
0,0.0831901207566261
0,0.108459919691086
0,0.0435021780431271
0,0.448748469352722
0,0.106175281107426
0,0.212417170405388
0,0.0026351730339229
0,0.051875539124012
0,0.11962328851223
0,0.0576642081141472
0,0.395219027996063
0,0.309329599142075
0,0.0865779742598534
0,0.0748773887753487
1,0.219223082065582
0,0.031579926609993
0,0.195248529314995
0,0.320761173963547
0,0.305424749851227
0,0.121053829789162
1,0.430432975292206
1,0.262195378541946
0,0.766657412052155
0,0.97111040353775
0,0.0170207805931568
0,0.0732887163758278
0,0.0670043379068375
0,0.171271055936813
0,0.193795278668404
0,0.344715058803558
1,0.447620958089828
0,0.0465656667947769
0,0.338715583086014
0,0.0091164847835898
0,0.0586154423654079
0,0.111768774688244
0,0.964637577533722
0,0.39682200551033
0,0.102469936013222
0,0.0597486309707165
0,0.162860661745071
1,0.367358237504959
0,0.0369072370231152
0,0.934151768684387
0,0.162544295191765
0,0.0773805975914001
0,0.101501166820526
0,0.0251619759947062
0,0.238974660634995
0,0.0941516235470772
0,0.0165147092193365
1,0.988359332084656
0,0.487809002399445
0,0.203910961747169
1,0.336340337991714
0,0.578258812427521
1,0.284851551055908
0,0.0815887674689293
0,0.0697811171412468
0,0.207843080163002
1,0.100911028683186
1,0.870702743530273
0,0.300177544355392
0,0.801427483558655
0,0.0025518652983009
0,0.10298116505146
0,0.0139832524582744
0,0.0985522121191025
0,0.107935860753059
0,0.0725531727075577
0,0.0525717847049236
0,0.0674808472394943
0,0.0072332569397985
0,0.0663237124681473
0,0.0558069720864296
0,0.103581868112087
0,0.0201906282454729
0,0.0868604704737663
0,0.111149534583092
0,0.32533186674118
0,0.0345841459929943
0,0.204668506979942
1,0.759531915187836
0,0.439021944999695
0,0.817757070064545
0,0.0828047096729279
0,0.0315428972244263
0,0.19449545443058
0,0.215171083807945
0,0.923584163188934
1,0.873675584793091
0,0.0302555840462446
1,0.635924339294434
0,0.391977876424789
0,0.228070244193077
0,0.478080779314041
0,0.0699308067560196
0,0.52047061920166
0,0.110327504575253
0,0.338824927806854
0,0.805194854736328
0,0.242595642805099
0,0.140957981348038
0,0.422194361686707
1,0.965855598449707
1,0.478021591901779
0,0.623881757259369
0,0.0182805899530649
0,0.0704598128795624
0,0.0382508374750614
1,0.898743569850922
0,0.0254012458026409
0,0.286425858736038
0,0.0437311716377735
0,0.347211360931396
0,0.32078605890274
0,0.578849017620087
0,0.518465578556061
0,0.244451254606247
0,0.136091887950897
0,0.408507287502289
0,0.0631324350833893
0,0.0735602304339409
0,0.0577400587499142
0,0.395320445299149
0,0.439000576734543
0,0.0485979653894901
0,0.179084271192551
0,0.680275738239288
0,0.481813669204712
0,0.407083958387375
0,0.0248846430331469
0,0.335120558738708
0,0.0111321322619915
0,0.0728997737169266
0,0.0501746200025082
0,0.794041812419891
0,0.201352506875992
0,0.087095208466053
0,0.937360823154449
0,0.199055895209312
0,0.0547153949737549
0,0.0125230923295021
0,0.477402299642563
0,0.330106645822525
1,0.702446401119232
0,0.52873831987381
0,0.334312677383423
0,0.485779136419296
0,0.0384060628712177
0,0.0672652423381805
0,0.0063378396444022
0,0.455665171146393
0,0.895042657852173
0,0.04368020221591
0,0.483941107988358
0,0.348694413900375
0,0.142730757594109
0,0.445012748241425
0,0.293970793485641
0,0.589509129524231
0,0.0023654974065721
0,0.780653357505798
0,0.117374651134014
0,0.286056071519852
0,0.0316742286086082
0,0.118578597903252
1,0.196342512965202
0,0.251491069793701
0,0.692263841629028
0,0.130901873111725
0,0.0800603032112122
0,0.28473436832428
0,0.180450335144997
0,0.0064803594723343
0,0.18758162856102
0,0.445249825716019
0,0.0875101611018181
0,0.0061961892060935
0,0.416776239871979
0,0.0085287885740399
0,0.381801158189774
0,0.140549093484879
0,0.146075040102005
0,0.678998589515686
0,0.110016874969006
0,0.18733486533165
0,0.0380719192326069
0,0.47321280837059
0,0.0613520257174969
0,0.0168391913175583
0,0.0972661226987839
0,0.574393391609192
0,0.284020483493805
1,0.305876761674881
0,0.0766215324401855
0,0.264790594577789
0,0.505160450935364
0,0.0122471554204822
0,0.154273793101311
0,0.0894902795553207
0,0.101826764643192
0,0.281018733978271
0,0.0118144601583481
0,0.0129833240061998
0,0.085867166519165
0,0.813997685909271
0,0.0071461577899754
0,0.061359316110611
0,0.137908861041069
0,0.0391356609761715
0,0.0236294493079185
1,0.312894105911255
0,0.809068739414215
0,0.224476546049118
0,0.692309319972992
0,0.257917433977127
0,0.127883747220039
0,0.219632908701897
0,0.0440314635634422
0,0.449195235967636
0,0.116030775010586
0,0.0068123582750558
0,0.0263986773788929
0,0.204707264900208
0,0.223435804247856
0,0.128442049026489
0,0.0368986278772354
0,0.131907030940056
0,0.235544264316559
1,0.242216110229492
0,0.470383524894714
0,0.692494988441467
0,0.0628760680556297
1,0.692646205425262
0,0.0349790044128895
0,0.17396305501461
1,0.196342512965202
0,0.242477461695671
0,0.287410616874695
0,0.0220693089067936
0,0.0846730619668961
0,0.0841988325119019
0,0.0375153981149197
0,0.0353377535939217
0,0.0144776217639446
0,0.65272855758667
0,0.0431861057877541
0,0.480336874723434
0,0.115082561969757
0,0.0182793382555246
0,0.0819469466805458
0,0.0362134873867035
0,0.206257179379463
0,0.154541462659836
1,0.80892550945282
0,0.0809124186635017
0,0.284529060125351
0,0.201376214623451
0,0.238662540912628
