True_Label,Predicted_Probability
0,0.0387315936386585
0,0.0949722155928612
0,0.917462766170502
0,0.0739397332072258
0,0.0331230275332928
0,0.16355000436306
0,0.167444601655006
0,0.3890600502491
0,0.338032156229019
0,0.327261716127396
0,0.4712233543396
0,0.050634853541851
1,0.999893665313721
0,0.124996557831764
0,0.0865776762366295
0,0.92827320098877
0,0.0126395979896188
0,0.386563897132874
1,0.918708622455597
0,0.316082507371902
0,0.136569127440453
0,0.0765491649508476
0,0.385475158691406
0,0.607480406761169
0,0.268819510936737
0,0.156949236989021
0,0.127556443214417
0,0.21411706507206
0,0.252219498157501
0,0.0804621353745461
0,0.241290554404259
0,0.343480467796326
1,0.388873517513275
0,0.0930492877960205
0,0.179589360952377
0,0.227420464158058
0,0.10132397711277
0,0.0781281068921089
0,0.0491226203739643
0,0.321453183889389
0,0.325925469398499
0,0.0634609460830688
0,0.640738725662231
0,0.519171953201294
0,0.0627787038683891
0,0.0499246791005135
0,0.779141783714294
1,0.961842715740204
0,0.199639901518822
0,0.0416217297315598
0,0.248722404241562
0,0.0698539838194847
1,0.571261346340179
0,0.715773344039917
0,0.0458688586950302
0,0.144717365503311
1,0.336611360311508
0,0.664160370826721
0,0.108672469854355
0,0.680259704589844
1,0.955856442451477
0,0.172465488314629
0,0.0514377541840076
0,0.161217451095581
0,0.303109765052795
0,0.569480836391449
0,0.149324029684067
1,0.188288122415543
0,0.310598641633987
0,0.16805425286293
0,0.244402796030045
0,0.890035092830658
0,0.0545134991407394
0,0.0866945013403893
0,0.074383057653904
0,0.0705943778157234
0,0.193172559142113
0,0.513115763664246
0,0.324276596307755
0,0.0480814166367054
0,0.0273151323199272
0,0.0252050701528788
0,0.205857202410698
0,0.116552993655205
0,0.177276656031609
0,0.0655085444450378
0,0.276428550481796
0,0.162951961159706
0,0.073813833296299
0,0.462878257036209
0,0.17444309592247
0,0.098557285964489
0,0.589094698429108
0,0.284538716077805
0,0.210953116416931
0,0.109312988817692
0,0.237725228071213
0,0.0650177225470543
0,0.619774043560028
0,0.0756062045693398
1,0.51512598991394
0,0.326528489589691
0,0.11904289573431
0,0.102981247007847
0,0.224739775061607
0,0.319719552993774
0,0.423865735530853
0,0.147087380290031
0,0.0757651105523109
0,0.39119616150856
0,0.0760226622223854
0,0.0665116161108017
0,0.0734502449631691
0,0.25198632478714
0,0.274590522050858
1,0.327548831701279
1,0.94073760509491
0,0.527682542800903
0,0.250753909349442
0,0.0543070062994957
0,0.339424610137939
0,0.117643110454082
1,0.823477685451508
0,0.279909402132034
0,0.0532717630267143
0,0.0786922350525856
0,0.0491012521088123
0,0.785479545593262
0,0.251694798469543
0,0.0455100014805794
0,0.186929538846016
0,0.145325228571892
0,0.401887029409409
0,0.0983905121684074
0,0.254020184278488
0,0.267737448215485
0,0.521711468696594
0,0.219473510980606
0,0.0952640473842621
0,0.551844954490662
0,0.0944229438900948
0,0.184969887137413
0,0.165912568569183
0,0.250088512897491
0,0.0400637947022915
0,0.230592474341393
0,0.485506623983383
0,0.0905401408672333
0,0.04096470028162
1,0.511314988136292
0,0.0612076558172703
1,0.166725844144821
0,0.280286401510239
0,0.338007152080536
0,0.0580701269209385
0,0.207801178097725
0,0.0825339928269386
0,0.0915543287992477
0,0.161798998713493
1,0.69384902715683
0,0.234387576580048
0,0.622517824172974
0,0.181302890181541
0,0.0345466807484627
0,0.11978505551815
0,0.077524796128273
0,0.485423058271408
0,0.133327841758728
0,0.613648593425751
0,0.0559343434870243
0,0.190507128834724
0,0.145294338464737
0,0.202729105949402
0,0.271756619215012
0,0.215887904167175
0,0.555318593978882
0,0.0439672134816647
0,0.151991963386536
0,0.037349671125412
0,0.20998615026474
0,0.487770467996597
0,0.733704745769501
0,0.289271473884583
0,0.409041941165924
0,0.608183562755585
0,0.141636505723
1,0.619512319564819
0,0.179778203368187
0,0.108178466558456
0,0.048551544547081
0,0.0286273118108511
0,0.0603105127811432
0,0.147984027862549
1,0.575797379016876
0,0.125936731696129
0,0.0858853161334991
0,0.0281929355114698
1,0.855235576629639
0,0.0559356473386288
0,0.297292917966843
0,0.682091176509857
0,0.212468937039375
0,0.055266585201025
0,0.532768130302429
0,0.33517798781395
0,0.279122471809387
0,0.0437553450465202
0,0.041663184762001
0,0.305216521024704
0,0.174524158239365
0,0.0617852918803692
0,0.150414004921913
0,0.0382249355316162
0,0.0416901484131813
0,0.244026750326157
1,0.637983679771423
0,0.318266063928604
0,0.0573942437767982
0,0.454541087150574
0,0.0763153955340385
0,0.0168711040169001
0,0.0340627357363701
0,0.174553364515305
0,0.263931334018707
0,0.420442968606949
0,0.132348582148552
0,0.0050707524642348
0,0.206145912408829
0,0.26127752661705
0,0.0535228699445724
0,0.29559263586998
0,0.161689236760139
0,0.0305529609322548
0,0.141694009304047
0,0.908995091915131
0,0.16135410964489
1,0.109822332859039
0,0.197476923465729
0,0.342723220586777
0,0.26835510134697
0,0.484284043312073
0,0.0460372790694237
0,0.208315432071686
0,0.349319636821747
0,0.111368596553802
0,0.323355048894882
0,0.02926872856915
0,0.12661275267601
0,0.190559893846512
0,0.109598837792873
0,0.31581711769104
0,0.747705042362213
0,0.209976106882095
0,0.361123919487
0,0.805743336677551
0,0.126209750771523
0,0.613389849662781
0,0.0586549937725067
0,0.0624630078673363
0,0.221928820014
1,0.516942501068115
0,0.112852580845356
0,0.153275802731514
1,0.401259154081345
0,0.205810457468033
0,0.0766978189349174
1,0.737988889217377
0,0.0455333404242992
0,0.184458687901497
0,0.228052377700806
0,0.300260156393051
0,0.453103959560394
0,0.335810393095016
1,0.625804722309113
1,0.679228782653809
0,0.526184380054474
0,0.0994795858860016
1,0.34889554977417
0,0.0421033725142479
0,0.0028148419223725
1,0.209060952067375
0,0.34276157617569
0,0.0869182944297791
0,0.166639909148216
0,0.0247487127780914
1,0.973929107189178
0,0.47726309299469
0,0.403577536344528
0,0.0633243694901466
0,0.120548158884048
0,0.129627585411072
0,0.262658149003983
1,0.932956695556641
0,0.0626356154680252
0,0.0749732479453087
0,0.22210356593132
0,0.0743276700377464
0,0.229538217186928
0,0.228968039155006
0,0.0339889787137508
0,0.121461763978004
0,0.105647854506969
0,0.68932431936264
0,0.157074078917503
0,0.279762923717499
0,0.152660608291626
0,0.265293955802917
0,0.0587289072573185
0,0.0922384709119797
1,0.732730567455292
0,0.0497944056987762
0,0.196900725364685
0,0.62682181596756
0,0.07523363083601
0,0.0477411523461342
0,0.0998395755887032
0,0.652771949768066
0,0.227551981806755
0,0.712129056453705
0,0.170819759368896
0,0.0999077931046486
1,0.990586698055267
0,0.417787253856659
0,0.0792811661958694
0,0.139584720134735
0,0.278437256813049
1,0.64946573972702
0,0.738033652305603
0,0.925437569618225
0,0.03828464448452
0,0.410114824771881
0,0.645666420459747
0,0.213723689317703
1,0.867148160934448
0,0.212657675147057
0,0.378276258707047
0,0.126730695366859
0,0.0720408707857132
0,0.501689851284027
0,0.33241018652916
1,0.313842833042145
0,0.0362719595432281
0,0.365689754486084
0,0.047887958586216
0,0.119176872074604
0,0.0141354603692889
0,0.422618955373764
0,0.244869694113731
0,0.736896336078644
0,0.993688642978668
0,0.169939711689949
0,0.0365198887884617
0,0.15537965297699
0,0.0204542223364115
1,0.336611360311508
0,0.121618807315826
0,0.972826480865479
0,0.0300154164433479
0,0.105255089700222
0,0.0376588962972164
0,0.0400182716548443
0,0.0104426573961973
0,0.0559132993221283
0,0.0602448545396328
0,0.570225059986115
0,0.106727331876755
1,0.274723470211029
0,0.143168479204178
0,0.0877635255455971
0,0.152299612760544
0,0.104680731892586
0,0.346857398748398
0,0.518118619918823
0,0.188333779573441
0,0.0370515920221806
0,0.0430662073194981
0,0.417577773332596
1,0.998069286346436
0,0.0721068382263184
0,0.205485984683037
0,0.28317055106163
0,0.138740733265877
0,0.221572712063789
0,0.610908627510071
0,0.318460464477539
0,0.226636111736298
0,0.157527878880501
0,0.695564329624176
0,0.443312972784042
0,0.0586282685399055
0,0.0205938536673784
0,0.483664959669113
0,0.0791974291205406
0,0.0869536548852921
0,0.286586344242096
0,0.195174977183342
0,0.0977829918265343
0,0.0910281762480736
0,0.296480655670166
0,0.0195270646363497
0,0.896878838539124
0,0.440802872180939
0,0.435366541147232
0,0.085078164935112
0,0.380165845155716
0,0.120742939412594
0,0.303464084863663
0,0.0906231477856636
0,0.11132987588644
0,0.328154712915421
0,0.0751213952898979
0,0.0319694355130196
0,0.0956198945641518
0,0.27156013250351
0,0.533815264701843
0,0.0638011917471886
0,0.613180577754974
0,0.333389848470688
0,0.306562781333923
0,0.148602828383446
0,0.285082817077637
0,0.218312293291092
0,0.246688351035118
0,0.0253334790468216
0,0.113945834338665
0,0.268475651741028
0,0.714564502239227
0,0.36667600274086
0,0.205885946750641
0,0.145733371376991
0,0.405758202075958
0,0.0524495765566826
0,0.419460862874985
0,0.107799179852009
0,0.0762921124696732
0,0.12681533396244
0,0.171234339475632
0,0.105763755738735
0,0.151149928569794
0,0.259220749139786
0,0.0472574606537819
0,0.257208734750748
0,0.130218282341957
0,0.174526989459991
0,0.212471053004265
0,0.0496225953102112
0,0.232909634709358
0,0.621210753917694
0,0.324140340089798
0,0.0863652005791664
0,0.118125438690186
0,0.138891443610191
0,0.382828772068024
1,0.992016673088074
0,0.363468289375305
0,0.250034302473068
0,0.419102072715759
0,0.0119038121774793
0,0.0760204419493675
0,0.143491119146347
0,0.179858922958374
0,0.0121037811040878
0,0.0832579880952835
0,0.144592851400375
0,0.242475315928459
0,0.0207670517265797
0,0.339254260063171
0,0.112400211393833
0,0.0586803369224072
0,0.0664916411042213
0,0.292986929416656
0,0.177766531705856
0,0.712864696979523
0,0.187617793679237
0,0.0886272639036179
0,0.0692477151751518
0,0.136891841888428
0,0.116099052131176
0,0.159831523895264
0,0.266285568475723
0,0.395536184310913
0,0.253933191299438
0,0.116010561585426
0,0.258647710084915
0,0.123110257089138
0,0.0642866194248199
0,0.0978218987584114
0,0.0489548034965992
0,0.0749125853180885
0,0.030495960265398
0,0.108802683651447
0,0.297848135232925
0,0.35617607831955
0,0.0670407935976982
0,0.16289433836937
0,0.284718930721283
0,0.0378449819982052
0,0.389834344387054
0,0.021551975980401
0,0.0158773455768824
0,0.345891237258911
0,0.0567328035831451
1,0.328791111707687
0,0.039054598659277
0,0.889897108078003
0,0.114706166088581
0,0.0229647234082222
0,0.256846457719803
0,0.533880770206451
0,0.0641968175768852
0,0.117481611669064
1,0.995059430599213
0,0.278118371963501
0,0.434554815292358
0,0.167018860578537
0,0.0372664779424667
0,0.0360815078020096
0,0.0565629117190838
0,0.298900872468948
0,0.0669127628207207
0,0.0789497867226601
0,0.325979024171829
1,0.725122094154358
0,0.138242706656456
0,0.0463783219456673
0,0.820911884307861
1,0.0888345837593079
0,0.393978238105774
0,0.0299180150032043
0,0.435308694839478
0,0.169602409005165
0,0.0145539343357086
1,0.0767742618918419
0,0.127026736736298
0,0.157355353236198
0,0.0380734838545322
0,0.0814435184001923
0,0.101771749556065
0,0.0475625209510326
0,0.119315005838871
0,0.397058814764023
0,0.423315584659576
1,0.121625706553459
0,0.0624831542372704
0,0.275603502988815
0,0.0796156153082848
0,0.385484665632248
0,0.263206511735916
0,0.161049485206604
1,0.237028211355209
0,0.0387519560754299
0,0.293303430080414
0,0.101880691945553
0,0.112344935536385
0,0.828986585140228
0,0.737897753715515
0,0.0175502169877291
0,0.324217021465302
0,0.0209543015807867
0,0.270547956228256
0,0.0420771390199661
0,0.0428995192050934
0,0.168397724628448
0,0.940488874912262
0,0.0988116636872292
0,0.01951071806252
0,0.210917085409164
0,0.124466076493263
0,0.0910945534706116
0,0.327891051769257
0,0.419131249189377
0,0.155926540493965
0,0.42049315571785
0,0.104477301239967
0,0.0368861667811871
0,0.0109276585280895
0,0.220407903194427
0,0.112404339015484
0,0.251680165529251
0,0.259700298309326
0,0.344526141881943
0,0.115265935659409
0,0.019542446359992
0,0.708436012268066
0,0.303375720977783
0,0.579639434814453
0,0.540590405464172
0,0.239561498165131
0,0.588962972164154
0,0.172448486089706
0,0.131516292691231
0,0.356732040643692
0,0.104640766978264
0,0.126985624432564
0,0.147455364465714
0,0.0118216816335917
0,0.114178694784641
0,0.197476893663406
0,0.119974702596664
0,0.243632942438126
0,0.0570099204778671
0,0.153117135167122
0,0.644824504852295
0,0.220126286149025
0,0.039857279509306
0,0.193599581718445
0,0.0928108170628548
0,0.927716076374054
0,0.0534629411995411
0,0.324863731861115
0,0.0591414906084538
0,0.0707574561238289
1,0.185688063502312
0,0.0960306823253632
0,0.0137188415974379
0,0.0888864025473595
0,0.144020512700081
0,0.112333670258522
0,0.431304603815079
0,0.429692834615707
0,0.346504747867584
1,0.993142545223236
0,0.084529772400856
0,0.231521189212799
0,0.0580558739602566
0,0.329572886228561
0,0.29713162779808
0,0.0659940615296364
0,0.215508610010147
0,0.987695693969727
1,0.826276421546936
0,0.0624499805271626
0,0.353961259126663
0,0.160102620720863
1,0.926420509815216
0,0.220373973250389
0,0.273609310388565
0,0.359856933355331
0,0.36952668428421
0,0.170662358403206
0,0.0830614492297173
0,0.0456384159624577
0,0.0385810993611813
0,0.0177146140486002
0,0.270256727933884
0,0.392414957284927
0,0.2517951130867
0,0.34549555182457
0,0.51949018239975
0,0.169772684574127
0,0.0476248115301132
0,0.200807332992554
0,0.0252181570976973
0,0.0782201811671257
0,0.0028548310510814
0,0.0866379961371422
1,0.928935170173645
0,0.0856325328350067
0,0.178896933794022
0,0.0309524275362492
0,0.204893603920937
0,0.260912299156189
1,0.792431771755219
0,0.0829636976122856
1,0.970443248748779
0,0.170663952827454
1,0.33840212225914
0,0.101955533027649
0,0.289536565542221
1,0.448706597089767
0,0.283400028944016
1,0.998393416404724
0,0.95078057050705
0,0.284987479448318
0,0.137224182486534
0,0.485688656568527
0,0.0492532178759575
0,0.168392345309258
0,0.222049981355667
0,0.171393230557442
0,0.289051204919815
0,0.213661432266235
0,0.150947585701942
1,0.249769657850266
0,0.357193946838379
0,0.290875673294067
0,0.638921320438385
0,0.110845528542995
0,0.318658113479614
0,0.179973348975182
0,0.129358112812042
0,0.163589462637901
0,0.289705753326416
0,0.0914008393883705
0,0.137316673994064
0,0.0260158162564039
0,0.0831642225384712
0,0.149479061365128
0,0.26373827457428
0,0.360858231782913
0,0.118067972362041
0,0.0732676908373833
0,0.242291688919067
0,0.0433155931532383
0,0.571178436279297
0,0.0741481706500053
0,0.0484456159174442
0,0.0310952868312597
0,0.284123510122299
0,0.678821444511414
0,0.0956868231296539
0,0.0932039096951485
0,0.886371850967407
0,0.211762651801109
0,0.427511841058731
0,0.0919183492660522
0,0.0682695135474205
0,0.24461005628109
0,0.325335919857025
0,0.392796188592911
0,0.604863822460175
0,0.0544352829456329
0,0.0210661254823208
1,0.267338037490845
0,0.0530656240880489
0,0.28718501329422
0,0.0320410802960396
0,0.0254137590527534
0,0.319297432899475
0,0.0547019354999065
0,0.0578835792839527
1,0.904391169548035
0,0.410336434841156
0,0.065887488424778
0,0.243988871574402
0,0.167678460478783
0,0.462081789970398
0,0.487582236528397
0,0.0206419937312603
0,0.441923409700394
0,0.233315512537956
0,0.0400068387389183
0,0.149218171834946
0,0.145581662654877
0,0.0452198572456837
0,0.152847170829773
0,0.639407753944397
0,0.0690028220415115
0,0.160959839820862
0,0.0425382480025291
1,0.84765213727951
0,0.191070258617401
0,0.0471835322678089
0,0.529092490673065
0,0.106159947812557
0,0.386490672826767
0,0.463152199983597
0,0.0078421281650662
0,0.124410815536976
0,0.531986057758331
0,0.094067670404911
0,0.0903225168585777
0,0.160873308777809
1,0.990100681781769
0,0.0917786434292793
0,0.120409175753593
0,0.0931194722652435
0,0.700974702835083
0,0.428889393806458
0,0.0709614530205727
0,0.13989782333374
0,0.181228563189507
0,0.0909581184387207
0,0.0370085909962654
0,0.130215585231781
0,0.197049051523209
0,0.450299203395844
1,0.97089159488678
0,0.0458968766033649
0,0.393548190593719
0,0.162799343466759
0,0.267644435167313
0,0.184341326355934
0,0.13677191734314
0,0.153416380286217
0,0.433171957731247
0,0.667936563491821
0,0.322325557470322
0,0.0825564488768578
0,0.129045054316521
0,0.293275982141495
0,0.600391983985901
0,0.270103961229324
0,0.292717218399048
1,0.496089100837708
0,0.182563349604607
0,0.0342205055058002
0,0.10054811835289
1,0.0934925377368927
0,0.0691445991396904
1,0.102203637361526
0,0.11092834174633
0,0.0364949591457844
0,0.676588296890259
0,0.330155909061432
0,0.035587165504694
0,0.955486118793488
0,0.185490265488625
0,0.45376580953598
0,0.267431616783142
0,0.0711103081703186
0,0.152545750141144
0,0.020983999595046
0,0.0334454961121082
0,0.146855503320694
0,0.0616168826818466
0,0.420712411403656
0,0.0578863844275475
0,0.385507762432098
0,0.0688621774315834
0,0.230585604906082
1,0.129081472754478
0,0.129568293690681
0,0.158490240573883
0,0.0265709590166807
0,0.538199365139008
0,0.206696644425392
0,0.0250512529164553
0,0.107014589011669
0,0.139223828911781
0,0.118688315153122
1,0.237028211355209
0,0.515843749046326
0,0.0087416619062423
0,0.149901360273361
1,0.34889554977417
0,0.461651474237442
0,0.0336909368634224
0,0.0503493100404739
0,0.156716197729111
1,0.650491118431091
0,0.036357793956995
0,0.346439957618713
0,0.0635041296482086
0,0.110349200665951
0,0.0800963118672371
0,0.0692856535315514
0,0.0187031328678131
0,0.181138828396797
1,0.460626900196075
0,0.573295474052429
0,0.408309280872345
0,0.130306556820869
0,0.0387985371053219
0,0.226337313652039
0,0.239551022648811
0,0.0389210991561413
0,0.35232737660408
0,0.0617137812077999
0,0.0878188386559486
0,0.148817345499992
0,0.0363211706280708
1,0.999865710735321
1,0.369649231433868
0,0.175276890397072
0,0.0515376552939415
0,0.0954877510666847
0,0.354632407426834
0,0.599396526813507
0,0.773807227611542
1,0.769356548786163
0,0.0094829844310879
0,0.167057901620865
1,0.638102233409882
0,0.355456203222275
0,0.0712282434105873
0,0.231931313872337
0,0.160558342933655
0,0.168847844004631
1,0.966836094856262
0,0.499279737472534
0,0.590304315090179
0,0.0173076614737511
0,0.0810515061020851
0,0.102191939949989
0,0.0643533021211624
0,0.0923699885606766
0,0.519119083881378
0,0.0403958857059479
0,0.181591108441353
0,0.0892654955387115
0,0.141009777784348
0,0.160220071673393
0,0.281416565179825
0,0.0240427572280169
1,0.513679027557373
0,0.0366693958640099
0,0.342111945152283
0,0.628663122653961
0,0.124730117619038
0,0.162800833582878
0,0.197595790028572
0,0.204650446772575
0,0.202638268470764
0,0.590761423110962
0,0.161861330270767
0,0.559833228588104
0,0.510946869850159
0,0.0190369747579098
0,0.498272269964218
0,0.248829364776611
0,0.270566791296005
0,0.110263183712959
0,0.0456380024552345
0,0.234124794602394
0,0.0177709497511387
0,0.192471742630005
0,0.0357929281890392
0,0.0541358627378941
0,0.0401007458567619
0,0.363265961408615
0,0.0732855722308159
0,0.102367602288723
0,0.289287030696869
0,0.0170269776135683
1,0.526906311511993
0,0.211706534028053
0,0.129847794771194
0,0.0972383171319962
0,0.0639758110046387
0,0.110315077006817
0,0.083519883453846
0,0.1493009775877
0,0.176584377884865
0,0.0789963081479073
0,0.0962988138198853
0,0.153989896178246
1,0.664745330810547
1,0.0265054740011692
1,0.813740611076355
0,0.738399803638458
0,0.0187337584793568
0,0.232548907399178
0,0.126469954848289
0,0.29902172088623
0,0.207373172044754
0,0.202576786279678
0,0.373293459415436
0,0.058981578797102
0,0.0468506962060928
0,0.399505287408829
0,0.426872491836548
0,0.106631867587566
0,0.0559841729700565
0,0.239678129553795
0,0.0433367975056171
0,0.171653062105179
0,0.467451840639114
0,0.316995888948441
0,0.229793161153793
1,0.20068371295929
0,0.209110870957375
0,0.0326706245541573
0,0.0526781901717186
0,0.481561213731766
0,0.680433809757233
0,0.223292589187622
0,0.303185224533081
0,0.0332177430391312
0,0.10089834779501
0,0.900212109088898
1,0.83854740858078
1,0.348075568675995
0,0.0350169688463211
0,0.148291677236557
0,0.221620440483093
0,0.216760367155075
0,0.338289171457291
0,0.347208380699158
0,0.372197210788727
0,0.0967954844236374
0,0.0501535311341286
1,0.577275931835175
0,0.42191755771637
0,0.146558150649071
0,0.592551410198212
0,0.0621455051004887
0,0.439871221780777
0,0.0300949495285749
0,0.117292106151581
0,0.0786826685070992
0,0.331018954515457
0,0.206411629915237
0,0.169519677758217
0,0.0342667959630489
0,0.73128879070282
0,0.179236635565758
0,0.0941658020019531
0,0.113364964723587
0,0.913208186626434
0,0.485592901706696
0,0.0234435591846704
0,0.0740751102566719
1,0.114596500992775
0,0.06517593562603
0,0.313729077577591
0,0.37650653719902
0,0.259167790412903
0,0.0245183147490025
0,0.851165950298309
0,0.0745933577418327
0,0.471842467784882
0,0.0195512920618057
0,0.106594361364841
0,0.789294898509979
0,0.135395690798759
0,0.191617175936699
0,0.266615241765976
1,0.387503147125244
0,0.149964645504951
0,0.528736114501953
0,0.021484375
1,0.657784461975098
0,0.363863557577133
0,0.0318712703883648
0,0.0087786316871643
0,0.0430331006646156
0,0.195421621203423
1,0.534402251243591
0,0.177552863955498
0,0.312049806118011
0,0.257936656475067
0,0.719414174556732
1,0.633007526397705
0,0.0812813863158226
0,0.0891813784837723
0,0.254524290561676
0,0.116542674601078
0,0.669111847877502
0,0.0283115487545729
0,0.669804334640503
0,0.0493330471217632
0,0.508006453514099
0,0.780951678752899
0,0.207436949014664
0,0.403181910514832
0,0.218553468585014
1,0.638102233409882
0,0.380060613155365
0,0.172403857111931
0,0.268559455871582
0,0.149182796478271
0,0.348902374505997
0,0.0142257800325751
0,0.0266738031059504
0,0.105590797960758
0,0.349679410457611
0,0.0744637474417686
0,0.273598670959473
0,0.508418142795563
1,0.976617574691772
0,0.173152104020119
0,0.06907057762146
0,0.252688616514206
0,0.0091550694778561
0,0.132514864206314
0,0.204094871878624
0,0.120261140167713
0,0.537026226520538
0,0.175786361098289
0,0.0617040321230888
0,0.432897567749023
0,0.171510353684425
1,0.209265395998955
0,0.178026407957077
0,0.0910598188638687
0,0.731805980205536
0,0.481822639703751
0,0.183453768491745
0,0.0648388117551804
0,0.0372139476239681
0,0.309744894504547
0,0.176776111125946
0,0.193560421466827
0,0.139703035354614
0,0.0901607051491737
0,0.336898922920227
0,0.131419599056244
0,0.0342413783073425
0,0.372259825468063
0,0.0181323662400246
1,0.735535860061646
0,0.0307531449943781
0,0.34167692065239
0,0.489585906267166
0,0.133681505918503
0,0.688904166221619
1,0.717348456382751
1,0.155817121267319
0,0.224579557776451
0,0.144566237926483
0,0.177887171506882
0,0.212915256619453
0,0.317187875509262
0,0.268484055995941
0,0.0333175472915173
1,0.436350971460342
0,0.249309659004211
0,0.29430228471756
1,0.836791217327118
0,0.026972034946084
0,0.0913545787334442
0,0.12975387275219
0,0.3297139108181
0,0.072635181248188
0,0.194006353616714
0,0.213358521461487
0,0.126036316156387
0,0.600423216819763
0,0.172701090574265
0,0.0676741898059845
0,0.0526615008711815
0,0.0497314669191837
0,0.0496016703546047
0,0.0457351468503475
0,0.267706960439682
0,0.42438143491745
0,0.0863073989748955
